字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				越接近深坑，越能依稀望见坑内生长的植物。	0	3.7肴金乌个人故事
2		6	肴金乌			郎君，你看那边。	0	3.7肴金乌个人故事
3		0				她指向深坑远处，几分钟前还只是星星点点的绿意，如今已连成一道绵延的绿线。	0	3.7肴金乌个人故事
4		0				我们在深坑的警戒线前停下脚步， 深坑之中，是另一番天地。	0	3.7肴金乌个人故事
5		0				各色植物从坑底层层涌上来，在夕照里映着暖光。它们填满每寸坑壁，有的贴着岩壁攀附，有的从裂缝里挤出几丛。	0	3.7肴金乌个人故事
6		6	肴金乌			这个坑，可真壮观啊！	0	3.7肴金乌个人故事
7		6	肴金乌			站在这儿都看不到对面。	0	3.7肴金乌个人故事
8		0				肴蹲下身，伸手摸了摸坑边的泥土。	0	3.7肴金乌个人故事
9		6	肴金乌			看起来坑里的土，和外面没什么两样。	0	3.7肴金乌个人故事
10		0	分析员无帽			可植物只长在里面。	0	3.7肴金乌个人故事
11		6	肴金乌			奇怪就奇怪在这儿。	0	3.7肴金乌个人故事
12		0				话音刚落，终端剧烈震动，是卡罗琳的紧急通讯。	0	3.7肴金乌个人故事
13		6	卡罗琳			检测装置需要立刻部署，数据缺口太大了。	0	3.7肴金乌个人故事
14		6	卡罗琳			你们现在在什么位置？尽快安装，越快越好。	0	3.7肴金乌个人故事
15		6	肴金乌			我们在深坑北侧，正准备开始。	0	3.7肴金乌个人故事
16		6	卡罗琳			好，注意安全。刚收到最新卫星图，那些植物还在疯长，有些区域植被覆盖率每小时能增加好几个百分点。	0	3.7肴金乌个人故事
17		6	卡罗琳			我们评估后，还是不建议你们下到深坑里。就在周围安装，每个装置间隔别超过五百米。	0	3.7肴金乌个人故事
18		6	卡罗琳			另外…	0	3.7肴金乌个人故事
19		6	卡罗琳			这种情况是件坏事，但也可能是件好事——至少说明这片土地正在恢复生机。	0	3.7肴金乌个人故事
20		6	卡罗琳			总之，你们多加小心，有任何异常立刻汇报。	0	3.7肴金乌个人故事
21		0	分析员无帽			明白。	0	3.7肴金乌个人故事
