字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				我们抵达那片歪斜的楼宇时，黄昏正悄然浸染天际。	0	3.7肴金乌个人故事
2		0				迎接我们的是一片被废弃房屋包围的荒土，举目望去，唯余灰白，不见半点生机。	0	3.7肴金乌个人故事
3		6	肴金乌			就是这里了，雷吉乌斯给的坐标。	0	3.7肴金乌个人故事
4		0				肴从背包里取出那本旧书，翻到折角的那一页，对照着眼前的景象。	0	3.7肴金乌个人故事
5		6	肴金乌			夜熙花，喜阴湿，常与积雪草伴生于向阳处……	0	3.7肴金乌个人故事
6		0				风穿过断壁残垣的缝隙，发出低低呜咽，恍若这片土地沉睡中的呼吸。	0	3.7肴金乌个人故事
7		0				肴走到一处断壁下，蹲下身，捏起一撮土放到指间轻搓。	0	3.7肴金乌个人故事
8		0				土壤在她指间轻易化作细尘，簌簌飘落。	0	3.7肴金乌个人故事
9		6	肴金乌			可这儿哪有一点阴湿的样子。	0	3.7肴金乌个人故事
10		6	肴金乌			连土都干得可怕，一点水分都没了。	0	3.7肴金乌个人故事
11		0				肴轻轻拍落手中余尘。	0	3.7肴金乌个人故事
12		0	分析员无帽			毕竟那本书是很多年前的了，环境早就变了。	0	3.7肴金乌个人故事
13		6	肴金乌			上次我来的时候，还没有这么荒凉。	0	3.7肴金乌个人故事
14		6	肴金乌			真是沧海桑田……竟然变成这样了。	0	3.7肴金乌个人故事
15		0	分析员无帽			从第一次降临事件后，就很少有人来这里了。	0	3.7肴金乌个人故事
16		0	分析员无帽			哪怕依旧还处于米德加尔特，大家也都还是会心生畏惧，不敢靠近这些区域。	0	3.7肴金乌个人故事
17		0	分析员无帽			时间一久，自然越来越破败了。	0	3.7肴金乌个人故事
18		0				肴目光落在墙角那片干裂的土地上。	0	3.7肴金乌个人故事
19		6	肴金乌			这里……我想起来，就是当年我发现积雪草的地方。	0	3.7肴金乌个人故事
20		6	肴金乌			书上说它和积雪草伴生……	0	3.7肴金乌个人故事
21		0				她站起身，环顾四周，眼神里带着一丝期待，又有一丝不确定。	0	3.7肴金乌个人故事
22		6	肴金乌			虽然现在看起来，这儿好像什么都不长了。	0	3.7肴金乌个人故事
