字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	在“海姆达尔海岛运动会”结束之后，\N我与猫汐尔便踏上了寻找谜之无人机的冒险。	在「海姆達爾海島運動會」結束之後，\N我與貓汐爾便踏上了尋找謎樣無人機的冒險。	ガルーアイランド運動会終了後、\N私はマーシルと謎のドローンを追う冒険に出た。	 '헤임달 섬 운동회'가 끝난 후,\N나와 캣 시에라는 미지의 드론을 찾아 모험을 떠났다.	After the Heimdall Island Games wrapped up,\NMauxir and I set off on a new adventure — to chase down the mystery drone.						0	1.3重置
2	不过就在此时之前趁乱潜入控制中心的谜之无人机，\N也成功接管了岛屿中控系统。	不過就在此時之前趁亂潛入控制中心的謎樣無人機，\N也成功接管了島嶼中控系統。	混乱に乗じて制御センターに潜り込んだドローンは、\N島の中枢システムを掌握。	하지만 그 전에 미지의 드론이 혼란을 틈타 통제 센터에 잠입했고,\N섬의 중앙 통제 시스템도 성공적으로 장악했다.	It had slipped into the control center during the earlier chaos —\Nand now, it had seized control of the island's central systems.						0	1.3重置
3	随着岛屿被墙面分割成三片区域，\N谜之无人机背后的操控者总算现身。	隨著島嶼被牆面分割成三片區域，\N謎樣無人機背後的操控者總算現身。	島は壁で三つに分断され、\Nその混乱の影に潜んでいた黒幕が、ついに姿を現した。	섬이 벽에 의해 세 구역으로 갈라졌고,\N미지의 드론 배후의 조종자도 마침내 모습을 드러냈다.	With the island now divided into three sectors,\Nthe mastermind behind the mystery drone finally revealed themselves.						0	1.3重置
4	“寻找岛屿上残破的石板发掘香蒲族消失的秘密吧。”	“尋找島嶼上殘破的石版發掘香蒲族消失的秘密吧。”	「島に散らばる欠けた石板を集め、\nアヤメ族消失の謎を暴け。」	"섬에서 부서진 석판을 찾아 부들족이 사라진 비밀을 파헤쳐라."	"Search the island for shattered stone tablets — and uncover the secrets of the vanished Typha."						0	1.3重置
5	于是，我们被强行卷入了这样的调查游戏。	於是，我們被強行捲入了這樣的調查遊戲。	こうして私たちは強制的な「調査ゲーム」に巻き込まれた。	그렇게 우리는 강제로 이 조사 게임에 휘말리게 됐다.	And just like that, we found ourselves caught up in another mystery game.						0	1.3重置
6	香蒲族。	香蒲族。	アヤメ族――	부들족.	The Typha.						0	1.3重置
7	大约距今两千年前被称为“香蒲族”的族群，\N于今天的帕特拉地区西海岸出海。	大約距今兩千年前被稱為“香蒲族”的族群，\N於今天的帕特拉地區西海岸出海。	二千年前、パトラ西岸を船出し、\N嵐と大波を越えてこの孤島へ辿り着いた人々。	지금으로부터 약 2,000년 전, '부들족'이라 불리던 종족이 있었고,\N그들은 지금의 파트라 지역 서쪽 해안에서 출항했다.	Roughly 2,000 years ago,\Nthey set sail from what is now Patra's western coast.						0	1.3重置
8	在跨越了无数风暴与巨浪之后，\N他们最终踏上了如今我们脚下的这片土地。	克服了無數暴風與巨浪之後，\N他們艱難地踏上了我們腳下所踩的這片土地。	幾多の嵐と大波を乗り越え、\Nやがてこの地にたどり着いた。	수많은 폭풍과 거센 파도를 뚫고,\N그들은 결국 지금 우리가 서 있는 이 땅을 밟았다.	After weathering countless storms and waves,\Nthey finally made landfall — right here.						0	1.3重置
9	由此他们开始在这座与世隔绝的小岛上，\N建造起只属于他们的乐土。	由此他們開始在這座與世隔絕的小島上，\N建造起只屬於他們的樂土。	「アヤメ族」と名乗る人たちはこの世から隔絶された島に\N彼らだけの楽土を建て始めた。	그렇게 그들은 세상과 단절된 이 작은 섬에서,\N자신들만의 터전을 만들기 시작했다.	On this secluded island,\Nthey built a paradise of their own.						0	1.3重置
10	但大概在一千三百年前，\N这个文明却突然开始由盛转衰。	但大概在一千三百年前，\N這個文明卻突然開始由盛轉衰。	しかし約千三百年前、\N文明は突如として衰退し――	하지만 약 1,300년 전,\N이 문명은 갑자기 쇠퇴하기 시작했다.	But around 1,300 years ago,\Ntheir civilization mysteriously declined.						0	1.3重置
11	而所有的香蒲人也在某日突然“蒸发”……	而所有的香蒲人也在某日突然“蒸發”……	住民はある日を境に、痕跡も残さず姿を消した。\nまるで、もともと存在していなかったかのように。	부들족도 어느 날 갑자기 '증발'해 버렸다.	Over one single night, the entire Typha vanished without a trace...						0	1.3重置
12	传言，他们集体前往了“另一个世界”。	傳言，他們集體前往了“另一個世界”。	噂では「もう一つの世界」――	소문에 의하면 그들은 모두 '다른 세상'에 갔다고 한다.	Legend has it they journeyed to another world.						0	1.3重置
13	与瓦尔哈拉类似的，“精神世界”。	與瓦爾哈拉類似的，“精神世界”。	ヴァルハラに似た精神世界へ旅立ったと言う。	발할라와 같은 '정신세계' 말이다.	A realm of consciousness — like Valhalla.						0	1.3重置
14	随着游戏的推进除了香蒲族的真相外，\N我们渐渐揭开了神秘人的面纱。	隨著遊戲的推進除了香蒲族的真相外，\N我們漸漸揭開了神秘人的面紗。	ゲームの進行とともに、アヤメ族の真実が明らかになり、\N黒幕の仮面も剥がれる。	게임이 진행되면서 부들족의 진실 외에도,\N우리는 의문의 인물에게 드리워진 베일을 점차 밝혀낼 수 있었다.	As the game progressed, we uncovered not only the truth behind the Typha\Nbut also the figure pulling the strings from the shadows.						0	1.3重置
15	安提克勒娅——\N这位曾隶属于"色雷斯"卫城学院调查团的学者。	安提克勒婭——\N這位曾隸屬於"色雷斯"衛城學院調查團的學者。	アンティクレイア――\Nアクロポリス学院調査団「トラキア」の学者。	앤티클레아.\N한때 '트라케' 아크로폴리스 아카데미 조사단에 소속되었던 학자다.	Anticlea —\Na scholar once part of the Thrace investigative team at the Academica Acropolis.						0	1.3重置
16	过去她们曾经在这个小岛上，\N展开过有关成年病起源的调查活动。	過去她們曾經在這個小島上，\N展開過有關成年病起源的調查活動。	かつて彼女たちはこの島で、\Nティーン症候群の起源を探っていた。	그들은 과거 이 작은 섬에서,\N성인병의 기원에 관한 조사 활동을 펼쳤다.	Years ago, her team came to this island\Nin search of the origin of Juvosis.						0	1.3重置
17	但当调查工作刚刚到了关键点，\N即将破译开启遗迹中一扇密闭的石门时……却被学院叫停。	但當調查工作剛剛到了關鍵點，\N即將破譯開啟遺跡中一扇密閉的石門時……卻被學院叫停。	調査はようやく核心にさしかかり、遺跡の石門を解読して開こうとしたが、\Nその直前、学院の命令で計画は打ち切られ――	하지만 조사 작업이 최고조에 다다르고,\N유적지의 봉인된 돌문을 해독하려는 그때… 아카데미에 의해 중단되었다.	But just as they reached a breakthrough —\Non the verge of unlocking a sealed stone door in the ruins... the Acropolis abruptly shut the project down.						0	1.3重置
18	拉美西斯集团与世界树公司便接管了这里，\N世界树公司带走了所有的研究成果。	拉美西斯集團與世界樹公司便接管了這裡，\N世界樹公司帶走了所有的研究成果。	その後、ラムセスグループとユグドラシルがこの地を引き継ぎ──\N研究成果はすべて、ユグドラシルによって持ち去られた。	그 후 람세스 그룹과 위그드라실이 이곳을 인계했고,\N위그드라실은 모든 연구 성과를 가져갔다.	Rameses Group and Yggdrasil stepped in,\Nand the latter confiscated all the research data.						0	1.3重置
19	色雷斯倾注所有的项目流产了，\N卫城学院也撤回了她们的研究资金。	色雷斯傾注所有的計畫流產了，\N衛城學院也撤回了她們的研究資金。	トラキアが全力を注いでいたプロジェクトは頓挫、\Nアクロポリス学院も研究資金を撤回した。	트라케가 심혈을 기울인 모든 프로젝트가 무산되었고,\N얼마 후 아크로폴리스 아카데미도 연구 자금을 철회했다.	All of Thrace's efforts were scrapped.\NThe Acropolis pulled its funding entirely.						0	1.3重置
