字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	警告，警告空壳和机关已损坏，完全不是猫汐尔的对手嘭~	警告，警告空殼和機關已損壞，完全不是貓汐爾的對手嘭~	警告！シェルとギミックの破壊を確認、マーシルの敵ではないのサ〜	경고, 경고. 껍데기와 장치가 파괴되었습니다. 캣 시에라에게 전혀 상대가 되지 않습니다. 펑~	Warning: Husk sentinels and traps neutralized. Mauxir remains unimpeded.						0	1.3重置
2	果然，这些用来给游客展示的玩具根本派不上用场……	果然，這些用來給訪客展示的玩具根本派不上用場……	やはり観光用のおもちゃじゃ役に立たない……	역시 여행객들을 위해 전시한 이 장난감은 전혀 도움이 안 되는구나…	Figures. Those toys were never built to handle a real threat...						0	1.3重置
4	还有什么可以调用，还有什么可以调用……我看看……	還有什麼可以調用，還有什麼可以調用……我看看……	他に何か……何か……どれだ……	쓸 수 있는 게 또 있을까? 뭐가 있을까… 어디 보자…	There's gotta be something else I can send... Come on, think...						0	1.3重置
5	透墨索斯嘭，透墨索斯嘭~	透墨索斯嘭，透墨索斯嘭~	テウメッサのサ～テウメッサのサ〜	테우메소스, 펑! 테우메소스, 펑~	Teumessian~ Teumessian~						0	1.3重置
6	啊，对了！还有透墨索斯！	啊，對了！還有透墨索斯！	そうだ！テウメッサが残ってた！	아, 맞다! 테우메소스가 있었지!	Oh! Right — Teumessian!						0	1.3重置
6_1	慌乱中，少女按下了手边的调用按钮。	慌亂中，少女按下了手邊的調用按鈕。	少女は慌てて呼び出しボタンを叩いた。	당황한 소녀는 옆에 있는 호출 버튼을 눌렀다.	In her panic, the girl slammed the summon button beside her.						0	1.3重置
6_2	已调用派对型“透墨索斯”——预计30秒后投放到目标处。	已調用派對型“透墨索斯”——預計30秒後投放到目標處。	既にパーティ型「テウメッサ」を呼び出し——30秒後に目標地点に投下する予定。	파티형 '테우메소스' 호출 완료. 30초 후 목표 지점에 투입될 예정입니다.	"Teumessian" mech activated. Estimated 30 seconds before it is dropped at the target location.						0	1.3重置
7	不过……	不過……	でも……	하지만…	But...						0	1.3重置
10	不过，透墨索斯应该也没法阻止猫汐尔嘭~	不過，透墨索斯應該也沒法阻止貓汐爾嘭~	もっとも、テウメッサでもマーシルは止められないのサ〜	하지만, 테우메소스도 캣 시에라를 막을 순 없을 것입니다, 펑~	But even Teumessian might not be enough to stop Mauxir~						0	1.3重置
11	嗯……我这次又把一切都搞砸了。	嗯……我這次又把一切都搞砸了。	また全部台無しか……	음… 이번에도 내가 모든 걸 망쳐버렸구나.	Well... screwed it all up again.						0	1.3重置
12	该主动认错吗……就像之前一样。但只是认错的话，还是什么都没法弥补……	該主動認錯嗎……就像之前一樣。但只是認錯的話，還是什麼都沒法彌補……	今回も謝るしか……でも謝るだけじゃ何も……	이전처럼 직접 잘못을 인정할까… 하지만 그저 잘못을 인정하는 것만으로는 아무것도 되돌릴 수 없어…	Should I just come clean... like last time? But a "sorry" won't fix any of this...						0	1.3重置
13	那么要逃跑吗嘭？如果现在逃走的话，就可以重新开始了。	那麼要逃跑嗎嘭？如果現在逃走的話，就可以重新開始了。	逃げるのサ？今ならやり直せるのサ〜！	그럼 도망갈까요, 펑? 지금 도망치면 다시 시작할 수 있을 겁니다.	Then how about running away? Escape now — start fresh.						0	1.3重置
13_1	重新开始……	重新開始……	やり直し……	다시 시작…	Start fresh, huh...						0	1.3重置
13_2	派对型“透墨索斯”——预计20秒后投放到目标处。	派對型“透墨索斯”——預計20秒後投放到目標處。	既にパーティ型「テウメッサ」を呼び出し——20秒後に目標地点に投下する予定。	파티형 '테우메소스', 20초 후 목표 지점에 투입됩니다.	Teumessian mech deploying to target in 20 seconds.						0	1.3重置
