字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	是本小姐眼花了吗？车上的女孩子是……	是本小姐眼花了嗎?攤車上的女孩子是……	あたしの見間違いかしら、車に乗っているのって……	내가 눈이 잘못된 건가? 차에 있는 여자아이는…	Am I seeing things? That girl with the cart is...						0	1.3重置
2	冰淇淋——冰淇淋——比棒冰好吃的冰淇淋——	冰淇淋——冰淇淋——比冰棒好吃的冰淇淋——	アイス〜アイス〜あまーいアイス〜ミルクを入れて～いちごを乗せて～あまーいアイスの出来上がり～	아이스크림~ 아이스크림~ 막대 아이스크림보다 더 달콤한 아이스크림~	♪ Ice cream, ice cream! The very bestest ice cream! ♪						0	1.3重置
4	恩雅，芬妮还有……	恩雅、芬妮還有……	……ん？あれは……エンヤとファニー、そして……	엔야, 페니, 그리고…	Enya, Fenny, and...						0	1.3重置
6	分析员……也在吗？	分析員……也在嗎？	……分析員……	분석가님도… 있는 건가?	The Adjutant... all here?						0	1.3重置
6_1	（如果只有分析员的话那也无妨，但……）	（如果只有分析員的話那也無妨，但……）	（もし分析員だけなら問題ないのですが……）	(분석가님만 있다면 상관없겠지만…)	(If it were just the Adjutant, that'd be fine... but...)						0	1.3重置
8	……	……	……	…	...						0	1.3重置
9	稍加思索后，辰星转动把手，驾驶着冰淇淋车冲下了山坡。	辰星思索片刻後隨即轉動把手，駕駛著冰淇淋攤車衝下山坡。	少し考えた辰星はハンドルを回し、キッチンカーに乗って山を降りた。	잠시 고민을 하던 수성은 페달을 밟고 아이스크림 차를 몰아 내리막길을 잽싸게 내려갔다.	After thinking about it for a moment, Chenxing turned the handlebars and drove the ice cream cart straight down the hillside.						0	1.3重置
10	她好像没有看见我们呢……	她好像沒有看到我們呢……	私たちのことに気づいてないみたいですね……	아무래도 우리를 보지 못한 모양인데…	I don't think she saw us...						0	1.3重置
11	不，绝对看见了吧！姬辰星和星期三一样，对谁都冷冰冰的！	不，她絕對看到了!姬辰星和星期三一樣，對誰都冷冰冰的!	いや、絶対気づいたでしょ！姫辰星はウェンズデーみたいに、誰に対しても冷たいんだから！	아냐, 분명히 봤어! 수성은 웬스데이처럼 쌀쌀맞아서 그런 걸 수 있어!	No, she totally saw us! Chenxing is just like Wednesday — she's cold to everyone!						0	1.3重置
b-1											0	1.3重置
12	先追上去吧。	先追上去吧。	追いかけよう。	일단 쫓아가 보자.	Let's go after her.						0	1.3重置
13	被追上了。	被追上了。	追いつかれましたね。	따라잡혀 버렸어.	Looks like you caught up to me.						0	1.3重置
14	什么叫“被追上了”啊？辰星你果然是在故意躲着我们的吧？！	什麼“被追上了”啊?辰星你果然是故意躲著我們的吧?!	何が「追いつかれた」よ？やっぱりわざと避けたんでしょ、辰星！	'따라잡혀 버렸어'라니? 일부러 우리를 피했던 거야?!	What do you mean we "caught up to you"? Chenxing, are you actually avoiding us on purpose!?						0	1.3重置
15	只是……突然想来这里逛一逛。	只是……突然想來這逛逛。	私はただ……急に散策してみたくなっただけで。	그냥… 이곳을 좀 둘러보고 싶었어요.	No, I just... suddenly had the urge to enjoy the scenery here.						0	1.3重置
16	好刻意的借口。	好拙劣的藉口。	わざとらしい。	어쩜 거짓말도 이렇게 못할까…	What an obvious excuse.						0	1.3重置
