字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	永不停歇的歌声驱散前路迷惘	永不停歇的歌聲驅散前路迷惘	止まらない歌声が迷いを一掃し	그치지 않는 노래가 앞길의 막막함을 걷어내고	Endless song reveals the path ahead once unknown,						0	
2	永不停歇的舞步昭示灵魂彼方	永不停歇的舞步昭示靈魂彼方	止まらない舞が魂の彼方を示す	멈추지 않는 춤이 영혼의 저편을 가리킨다	Endless dance shows the reflection's source, our final home.						0	
3	神使指引我们进入祭坛的中央	神使指引我們進入祭壇的中央	神の使いと共に祭壇の中央に至り	신의 사자는 우리를 제단 한가운데로 이끌고	The high priest guides us wisely into the altar's core,						0	
4	神的仆人无言站立于道路两旁	神的僕人無言站立於道路兩旁	神のしもべが無言で両側に立ち	신의 종들은 조용히 길의 양쪽에 선다	While divine servants line the path, silent evermore.						0	
5	蓝色的圣火在每个人手中点燃	藍色的聖火在每個人手中點燃	それぞれの手に青い聖火が燃え	푸른 성화가 모든 이의 손에서 타오르니	The sacred azure flames flicker brightly in our hands,						0	
6	晶体与肉体的痛苦便随之消散	晶體與肉體的痛苦便隨之消散	結晶と肉体の苦痛を吹き飛ばす	결정체와 육체의 고통이 흩어지네	Dissolving pain of crystal and flesh, while evil shadows disband.						0	
7	在圣火中欢迎一生一次的死亡	在聖火中歡迎一生一次的死亡	聖火の中で生涯一度の死を迎え	성화 속에서 평생 한 번뿐인 죽음을 환영하니	We welcome this singular death in the fire without any fright,						0	
8	我们终于不再囿于孱弱的肉体	我們終於不再囿於孱弱的肉體	遂に無力な肉体から解放される	우리는 더 이상 나약한 육체에 얽매이지 않고	No longer prisoners to our mortal bodies' weakness and plight,						0	
9	此时此刻，我们终于看见光明	此時此刻，我們終於看見光明	この瞬間、光が目の前に広がる	지금 이 순간, 마침내 빛을 보게 되리라	In this final moment's grace, our spirits step into the light.						0	
10	……	……	……	…	...						0	
11	……	……	……	…	...						0	
12	所以说，在祭坛建好之后那些香蒲人……	所以說，在建好祭壇之後那些香蒲人……	つまり、アヤメ人たちは祭壇を完成させてから……	그러니까 제단이 완성된 후에 그 부들족들은…	So after the altar was finished, the Typha...						0	
13	选择放弃了自己的生命。	選擇放棄了自己的生命。	自ら命を捨てた、ということですね。	자신의 목숨을 버리기로 선택한 거예요.	Chose to give up their lives.						0	
14	没有留下的遗骸是因为那个“圣火”……	沒有留下遺骸是因為那個「聖火」……	遺骸が残っていないのは「聖火」が原因で……	유해가 남지 않은 것은 그 '성화' 때문이고…	Because of that "sacred flame," there are no remains...						0	
15	真是沉重的真相，难怪没有对外公布……	真是沉重的真相，難怪沒有對外公開……	これが真実か。公表されていないのも頷ける……	정말 무거운 진실이야, 외부에 공개하지 않은 이유가 있었어…	The truth is really depressing... No wonder it hasn't been announced to the public...						0	
16	数千年前的谎言至今也没有被戳破。	數千年的謊言至今也沒有被戳破。	数千年前の嘘は未だに続いている。	수천 년 전의 거짓말이 오늘날까지도 밝혀지지 않았어.	A lie from thousands of years ago has remained hidden all this time.						0	
17	但是我觉得这样也挺好的。	但是我覺得這樣也很好。	別に悪くないニャ。	오히려 잘 된 걸지도, 적어도 난 그 신의 사자가 뭔가 잘못했다고 생각한다냥.	But I think it's pretty good.						0	
18	如果无论如何都要被莫名其妙的疾病夺走生命的话，那么任谁都会渴望存在“另一个世界”吧。	如果最終都會遭受不明疾病奪走性命的話，那麼任誰都會渴望前往「另一個世界」吧。	わけのわからない病気に命を脅かされれば、誰だって「別の世界」の存在を望むだろうし。	알 수 없는 병에 목숨을 빼앗길 바에야, 누구라도 '또 다른 세계'의 존재를 갈망하게 될 테니까 말이다.	When lives are taken by some sort of inexplicable disease, it only makes sense that people would wish for "another world."						0	
19	神使只是在满足他们身为人类最根本的也是最后的诉求罢了，所谓的真相已经不重要了。	神使只是完成這些人類最後的願望罷了，所謂的真相反而沒有那麼重要了。	神の使いはただ、彼らの人間としての最も根本的で最後の願いを叶えただけ。真実なんて、もうどうでもいいこと。	신의 사자는 인간인 그들의 가장 근본적인 마지막 요구를 들어준 것일 뿐이다. 진실이라는 것은 더는 중요하지 않다.	The high priest's was only fulfilling the humans' most basic pleas, which also happened to be their last. In this case, the so-called "truth" wasn't important.						0	
20	可是如果这种诉求被人利用了的话……	可是如果這種願望遭人利用的話……	でも、その願いが誰かに利用されたら……	하지만 그런 요구를 누군가가 이용했다면…	But if someone were to take advantage of their pleas...						0	
21	不就会变成降临团一样了吗？	不就跟降臨團沒有區別了嗎?	降臨団みたいになるんじゃないか？	강림단처럼 변하지 않았을까?	Wouldn't they be just like the Adventists?						0	
22	无法反驳喵，确实，有时候为了能够“活下去”，人类会主动舍弃部分曾经的自我。	無法反駁喵，確實有時候為了能夠「活下去」，人類會主動捨棄一部分的自我。	んニャ。人間が「生きていく」ためには、自分の過去を捨てることもある。	반박할 수 없다냥, 사실 인간은 '살아남기' 위해 먼저 자기 자아의 일부를 포기할 때도 있다.	That's true, nya. Sometimes, humans actively give up part of their former selves just to "survive."						0	
23	所以还是有了解真相的必要的。	所以還是有必要查明真相。	だから真実を知る必要もあるんだ。	그러니까 진실을 알아야 할 필요가 있는 거지.	So there's still a reason to understand the truth.						0	
24	所以说这就是黑客要我们找的真相了吗？香蒲人最后的结局……	所以這就是駭客要我們找的真相嗎?香蒲人的最終結局……	アヤメ人の結末……これがハッカーが探して欲しい真実なの？	이게 바로 해커가 찾으라고 한 진실인 건가? 부들족의 마지막 결말 말이야…	Is that the truth the hacker wanted us to find? The end of the Typha...?						0	
b-1											0	
25	不，这也许既不是结局也不是真相。	不，這也許既不是結局也不是真相。	いや、これは結末でも真実でもないかもしれない。	아니, 이건 결말도, 진실도 아닐지도 몰라.	No. This might not be the end or the truth.						0	
26	喵？	喵？	ニャ？	냐옹?	Nya?						0	
b-2											0	
27	如果真的所有香蒲人都选择放弃了生命……	如果真的所有香蒲人都選擇放棄自己的性命……	もし全てのアヤメ人が命を捨てたなら……	만일 정말 모든 부들족이 목숨을 버리기로 선택했다면…	If the Typha really did choose to give up their lives...						0	
b-6											0	
29	那最初被发现的石板又是由谁带出岛外的呢？	那最早被發現的石版是誰帶離島嶼的呢?	なら最初に発見された石板は誰が島の外に持ち出したんだろ？	이 석판의 문자는 누가 새긴 거지?	Then who took the first tablet that was discovered off the island?						0	
30	！	!	！	!	!						0	
31	……	……	……	…	...						0	
b-3											0	
32	所以这个故事依旧是“开放式结局”	所以這個故事依舊是「開放式結局」	だからこの物語が迎えるのは依然「オープンエンディング」なんだ。	그래서 이 이야기는 여전히 '열린 결말'이야.	So this story still has an open ending...						0	
33	那分析员，你觉得有没有可能他们建了一艘很大的船，然后离开了这座岛屿……	分析員，你覺得有沒有可能是他們建造了一艘很大的船，然後離開了這座島嶼……	分析員、彼らが大きな船を作ってこの島を離れた可能性は……？	분석가, 그들이 큰 배를 만들어서 이 섬을 떠났을 가능성은 없는 걸까…?	Adjutant, do you think they could've built a big ship and sailed away from the island?						0	
b-4											0	
36	嗯，有可能哦。	嗯，有可能喔。	うん、あるよ。	음, 그럴 수도 있지.	Yeah, maybe.						0	
37	出海说……吗？	出海一說……嗎?	島を出た……？	바다로 나갔다는 말인가…?	You're hypothesizing that they went out to sea...?						0	
38	在人类尚未彻底征服大洋的时代	在人類尚未征服海洋的時代	人類がまだ海を完全に征服していない時代	인류가 아직 완전히 대양을 정복하지 못한 시대,	In an era when humans were yet to conquer the sea,						0	
