字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	某一天，玩偶猫遇见了一只小灰猫——	某一天，玩偶貓遇見了一隻小灰貓——	ある日、ラグドールは小さな灰色の猫に出会った——	어느 날, 인형 고양이는 회색 고양이 한 마리를 만났다.	One day, the plush cat met a little gray cat...						0	1.3重置
2	“会受伤的！”他总是这样喊，用软软的爪子拉住她。	“會受傷的！”他總是這樣喊，用軟軟的爪子拉住她。	「ケガするよ！」と彼はいつもこう叫びながら、モフモフの手で彼女を引き留める。	"그러다가 다쳐!" 그는 늘 이렇게 외치면서, 부드러운 발로 그녀를 붙잡았다.	"You'll get hurt!" he'd always say, tugging her gently away from sharp things with his soft little paw.						0	1.3重置
3	……	……	……	……	...						0	1.3重置
4	伴随着夕阳缓缓沉入海平面，晚风悄然转向，从陆地深处捎来草木的清香，将白日里那略微有些咸涩的海味冲淡，推向远方。	伴隨著夕陽緩緩沉入海平面，晚風悄然轉向，從陸地深處捎來草木的清香，將白日裡那略微有些鹹澀的海味沖淡，推向遠方。	夕陽が沈み、島へ草木の香を運ぶ風が海の塩気を薄めていく。	석양이 수평선 너머로 서서히 잠기고, 저녁 바람이 살며시 방향을 바꾸더니, 깊은 육지에서 풀과 나무의 향기를 실어와 낮 동안의 짭조름한 바다 내음을 희석해 멀리 밀어냈다.	As the sun sank slowly into the sea, the evening breeze shifted — carrying the scent of inland grass and trees, softening the briny tang of the ocean air.						0	1.3重置
5	岛上的棕榈叶在风中与海潮一起奏响了古老的歌谣。	島上的棕櫚葉在風中與海潮一起奏響了古老的歌謠。	風にそよぐヤシの葉が潮騒と重なり、太古の歌を奏でた。	섬의 야자수잎들이 바람에 나부끼며, 파도와 함께 오래된 노래를 연주했다.	Palm fronds swayed in rhythm with the breeze, joining the waves in an ancient, whispering symphony.						0	1.3重置
6	是早在我们诞生之前，由风与洋流共同谱写的——	是早在我們誕生之前，由風與洋流共同譜寫的——	私たちが生まれる前から、風と海流が紡ぐ――	우리가 태어나기도 전부터, 바람과 해류가 함께 써 내려간…	A song written by wind and surf, long before we were even born...						0	1.3重置
7	永恒恋歌。	永恆戀歌。	永久の恋歌。	영원한 사랑 노래였다.	An eternal love song.						0	1.3重置
8	全部都完成了喵。	全部都完成了喵。	全部終わったニャン。	전부 완료했다냥.	All done, nya.						0	1.3重置
9	猫汐尔晃动着机械耳朵，小小的鼻腔里，传出了一声得意的哼声。	貓汐爾晃動著機械耳朵，小小的鼻腔裡，傳出了一聲得意的哼聲。	機械耳を揺らし、彼女は得意げに鼻を鳴らす。	캣 시에라가 로봇 귀를 흔들며, 작은 코로 의기양양한 콧소리를 냈다.	Mauxir gave a smug little hum through her nose, her mechanical ears twitching.						0	1.3重置
