字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	哈喽~好久不见分析员有没有想人家呢~	哈囉~分析員好久不見，有沒有想念人家呢~	ハロー分析員！私に会いたかったの？	헬로우~ 오랜만이야, 분석가. 나 보고 싶었지~?	Hi there~ Long time no see. Did you miss me, Adjutant?						0	
b-1											0	
2	没有。	沒有。	別に。	전혀.	No.						0	
3	哎~别那么冷淡嘛，人家好不容易才下定决心向你敞开心扉哦~	哎呀~不要這麼冷淡嘛，人家好不容易才下定決心跟你敞開心扉的~	そんな～、冷たいよ。せっかく本当の気持ちをぶつけようとしたのに～	에엥~ 그렇게 쌀쌀맞게 굴지 마. 나도 나름대로 마음을 여는 중이란 말이야~	Aw~ Don't be so cold! It wasn't easy for me to open up to you~						0	
4	比起敞开心扉，还是按照约定解除所有电磁墙更实在点。	比起敞開心扉，還是按照約定趕快解除電磁波牆吧。	そんなことよりも合意に従ってすべての電磁波の壁を解除することの方が現実的です。	마음을 여는 것보다는, 약속대로 나머지 전자 장벽을 제거해 주시죠.	Rather than "opening up," why don't you just get rid of the electromagnetic barriers like we agreed?						0	
5	哎呀，分析员~看来我们的亲密关系被某个心眼小小的人嫉妒了哦。	哎呀，分析員~看來有某個小心眼的人嫉妒我們的親密關係喔。	あら～、分析員、どうやら私たちの仲に嫉妬している人がいるようね。	어머나, 분석가~ 우리가 친해져서 질투하나 봐.	Uh—oh, Adjutant~ Looks like some bitter little girl is jealous of our relationship~						0	
6	无礼之徒……	無禮之輩……	……	무례하군요…	How unbelievably rude...						0	
7	分析员，你的队员在骂我呢，可以请你管教一下吗？	分析員，你的隊員罵人了，可以請你管教一下嗎?	うっわ、こわ、キモ、何その目。ねぇ分析員〜この人こわぁ〜い……	분석가, 네 대원이 날 욕하는 것 같은데, 좀 혼내줄래?	Adjutant, one of your squadmates is being mean to me. Could you please discipline her?						0	
b-2											0	
8	你的废话也太多了。	你的廢話太多了。	いつまでも無駄口を叩いてないで、	쓸데없는 말은 그만해.	Enough with all this nonsense.						0	
9	直接开始这次的寻宝游戏吧。	直接開始這次的尋寶遊戲吧。	さっさと宝探しゲームを始めたらどうだ？	빨리 보물찾기나 시작하자.	Let's get the scavenger hunt started.						0	
10	呀！不愧是世界树公司的分析员，行事风格还真是霸道！好喜欢~~	哎呀~不愧是世界樹公司的分析員，行事風格這麼霸道~好喜歡~!	いやん！さすがユグドラシルの分析員、その傍若無人な振る舞いが大好きっ！	어머! 역시 위그드라실의 분석가답게 시원시원하네! 마음에 들어~~	Ah! As expected of Yggdrasil's Adjutant! You're raring to go! I love it~						0	
11	不过，现在最好还是放松点哦~别忘了，我们只是在玩游戏呢~	不過，現在還是放輕鬆吧~別忘了我們只是在玩遊戲而已呢~	でもぉ、やっぱりリラックスした方がいいよ～。だってこれは、ただのゲームなんだから～	그런데 말이야, 여유를 좀 가지는 게 어때~? 우린 게임 중이라는 걸 잊지 말라고~	But it's best that you relax now~ Don't forget — it's just a game~						0	
12	以平民的生命为要挟，你还真好意思把这个叫做“游戏”。	拿無辜人質的性命作為籌碼，你還真好意思說這是「遊戲」。	一般人を人質にしておいて、よくも「ゲーム」なんて言えるわね。	사람의 목숨을 가지고 협박하면서 '게임' 중이라니, 정말 뻔뻔스럽군.	You're putting an innocent life at stake, and you have the nerve to call this a "game"?						0	
13	……	……	……	…	...						0	
14	你们，难道不也一样吗？明明知道我手里握着人命，还敢背地里做小动作。	你們難道不也一樣嗎?明明知道我掌握著人質的性命，還敢在暗地裡搞些小動作。	そっちだって同じでしょ？人質を取られてることを知りながら、小細工るなんていい度胸だね。	너희도 마찬가지잖아? 내 손에 사람 목숨이 달려있다는 걸 알면서도 뒤에서 수작을 부리다니.	You think you're any different? You're fully aware that I hold a girl's life in my hands, but you still insist on sneaking around behind my back.						0	
15	不，准确来说是“大动作”，那个叫安提的女孩也真是不自量力。	不，應該說是「大動作」，那個叫安提的女孩也真是不自量力。	いや、正確には「大仕掛け」かしら。あのアンティとかいう子も身の程知らずね。	아니, 정확히는 '음모'를 꾸민다고 해야겠지? 그 앤티라는 여자도 참 주제를 모르는 것 같아.	It was quite a bold move, actually. That girl, Anti, really overestimated herself.						0	
16	如果只是偷偷联系你们的话我都打算睁只眼闭只眼了，可没想到她居然妄图夺回岛屿的系统的控制权~	如果只是偷偷跟你們聯絡的話我還可以睜一隻眼閉一隻眼，可是沒想到她竟然妄圖奪回島嶼的控制權~	こっそり連絡するだけなら目を瞑ってあげてもいいけど、島の制御システムを奪還しようだなんてね～	너희와 몰래 연락만 주고받는 거였다면 눈감아 주려고 했는데, 감히 이 섬의 시스템 통제권마저 빼앗으려 할 줄이야~	I would've looked the other way if secretly contacting you was the only thing she did. I never expected her to actually try to take control of the island's system~						0	
17	这究竟是受了谁的指示，或者说，蛊惑呢~	這究竟是受了誰的指示，或者說，是受了誰的蠱惑呢~	これはいったい誰の差し金……いや、誰に唆されたんでしょうね～	누군가의 지시를 받은 걸까? 아니면 꾀임을 당한 걸까~	I wonder whose instructions she was following... Or rather, who deluded her into thinking she could do that~?						0	
18	抱歉，我拖大家后腿了……	抱歉，都是我扯後腿……	ごめんなさい、皆様の足手まといに……	죄송해요, 제가 여러분에게 민폐를 끼쳤어요…	I'm sorry... I'm just holding you guys back...						0	
b-3											0	
19	别这么说，你可是有着能绕开屏障的技术。	別這麼說，你可是擁有能與駭客相抗衡的技術實力。	そんなことはない。あなたは妨害を避ける技術を持っているんだから。	아니에요, 당신은 해커의 장벽을 우회할 수 있는 기술자잖아요.	Don't say that — you have tech that can bypass the barrier.						0	
b-4											0	
20	说不定最后还得靠部员小姐。	說不定最後還得靠部員小姐。	最後の切り札になるかもしれない。	결국엔 당신이 우리를 도울지도 몰라요.	Maybe we'll have to rely on you in the end.						0	
21	分析员先生……谢谢你信任我。	分析員先生……謝謝你信任我。	分析員さん……信じてくれてありがとうございます。	분석가님… 믿어주셔서 감사해요.	Adjutant... thank you for believing in me.						0	
22	啊，该不会是分析员吧？	啊，該不會是分析員吧?	あっ、ひょっとして分析員かなぁ？	앗, 설마 분석가는 아니겠지?	Ah, it couldn't have been the Adjutant, right?						0	
