字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	一阵噼啪作响后，“透墨索斯”机甲也停止了运作。	一陣霹靂啪啦的響聲後，「透墨索斯」機甲停止了運作。	騒音が響いている中、機甲「テウメッサ」も動きを止めた。	금속이 마찰하는 소리가 들리더니 '테우메소스' 기갑이 움직임을 멈췄다.	After a loud sputtering noise, the Teumessian mech shut down.						0	1.3重置
2	解决了。	解決了。	これで解決、と。	처리 완료.	Done.						0	1.3重置
3	唔？	唔？	あれ？	응?	Hmm?						0	1.3重置
4	在playername的带领下，刚刚还在沙滩上对峙的两组队员也在此时抵达了这里。	在playername的帶領下，剛剛還在沙灘上對峙的兩組隊員也在此時抵達這裡。	playernameに率いられ、ついさっきまで砂浜で対峙していた2組の隊員もここに到着した。	playername의 지휘로 방금 전까지 모래사장에서 대치하고 있던 두 팀의 팀원들이 이곳에 도착했다.	Just then, led by playername, the two teams who had just been in a standoff on the beach arrived.						0	1.3重置
5	什么嘛，原来是猫汐尔啊……	什麼嘛，原來是貓汐爾啊……	なんだ、マーシルか……	뭐야, 시에라였잖아…	Huh? It's Mauxir...?						0	1.3重置
6	看，本小姐说得没错吧，是分析员你多虑啦。	看，本小姐說得沒錯吧，是分析員你多慮啦。	ほらね、言った通りでしょ？分析員の考えすぎだって。	봐, 내 말이 맞았지? 분석가가 괜한 걱정한 거야.	See! I was right — you're worrying too much, Adjutant.						0	1.3重置
7	不，我想分析员的判断并没有错……	不，我想分析員的判斷並沒錯……	いいえ、分析員の判断が正しいと思います……	아니, 분석가의 판단이 맞는 것 같아…	No, I think the Adjutant made the correct judgment...						0	1.3重置
8	芬妮，现场除了猫汐尔外，明显还有其他东西。	芬妮，現場除了貓汐爾之外，還有其他東西。	ファニー、マーシル以外にも何かあるに違いない。	페니, 현장에는 시에라뿐만 아니라 다른 물체도 있는 것 같아.	Look, Fenny. It's clear that someone other than Mauxir has been here.						0	1.3重置
9	猫汐尔，麻烦你说明一下现在的情况。	貓汐爾，麻煩你解釋一下現在的情況。	マーシル、状況の説明を。	시에라, 현재 상황을 보고해 줘.	Mauxir, please tell us the situation.						0	1.3重置
10	收到喵，不过……	收到喵，不過……	了解ニャン、でも……	알았다냥, 그런데…	Roger, Adjutant. But...						0	1.3重置
11	怎么了？	怎麼了？	ん？どうした？	응?	What's wrong?						0	1.3重置
12	怎么有股西瓜的味道。	怎麼有股西瓜的味道。	スイカの匂いがするニャン。	왜 수박 냄새가 나지?	Captain, a strong watermelon scent is wafting off your body.						0	1.3重置
