字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	呵呵呵呵，没想到约定的时间这么快就到了。	呵呵呵呵，沒想到已經到了約定的時間了。	ふふふ、もう約束の時間なのね。	후후후후, 약속 시간이 이렇게 빨리 다가올 줄은 몰랐네.	Heheh... I didn't think this would happen so fast.						0	
2	那么，就来兑现承诺吧~	那就來兌現承諾吧~	では、約束通り～	자, 이제 약속을 지킬 시간이야~	Well, let me keep my promise~						0	
3	首先是把电磁墙给消掉，然后再去联系……	首先是消除電磁波高牆，然後聯絡……	まずは電磁波の壁を解除し、それから……	우선 전자 장벽을 제거한 다음에, 연락을…	I'll get rid of the electromagnetic barrier first. Then I need to contact...						0	
4	这个声音是？肴，遗迹区和观光区之间的电磁墙好像……	這個聲音是?肴，遺跡區和觀光區之間的電磁波高牆好像……	この声は……？肴、どうやら遺跡エリアと観光エリアの間の電磁波の壁が……	이 소리는 뭐지? 야오, 유적지와 관광 구역 사이의 전자 장벽이…	What's that sound? It looks like the electromagnetic barrier between the Ruins Area and the Scenic Area...						0	
5	消失了？	消失了?	消えた？	사라진 것 같은데?	Disappeared?						0	
6	啊？	什麼?	え？	뭐라고?	Ah?						0	
7	得抓紧时间去确认分析员的安全！	得把握時間去確認分析員的安危!	急いで分析員の安否を確認しないと！	분석가의 안전부터 빨리 확보해야 해!	We need to take this chance to make sure the Adjutant is safe!						0	
8	喂，等等……恩雅你的枪掉了。	喂，等等……恩雅你的槍掉了。	ちょっと待って、エンヤ……銃を落としたよ。	저기, 잠깐… 엔야, 네 총이 떨어졌어.	Hey, wait... You dropped your gun, Enya.						0	
9	哎，谢谢提醒，是我太心急了……	哎呀，謝謝提醒，我太心急了……	あっ、ありがとうございます。焦りすぎました……	어, 알려줘서 고마워. 마음이 너무 급해서…	Oh, thanks for letting me know. I'm in too much of a rush...						0	
10	你就放一百个心吧，以playername的身手，绝对不会出什么事的。	你就放一百個心吧，以playername的身手絕對不會出什麼事的。	安心しなよ、playernameの腕なら絶対大丈夫だって。	걱정 마, playername의 실력이라면 별일 없을 테니까.	Don't worry, okay? Nothing bad will happen with playername here.						0	
11	而且说不定电磁墙的消失，就和他有关……	而且說不定電磁波牆的消失就和他有關……	電磁波の壁が消えたのも彼のおかげかもしれないし……	그리고 전자 장벽이 사라진 건, 그와 관련이 있을지도 몰라…	Maybe he had something to do with the electromagnetic barrier disappearing...						0	
b-1											0	
12	正是在下。	正是在下。	ここにいるよ。	나야.	Looking for me?						0	
13	好久不见。	好久不見。	久しぶり。	오랜만이야.	Long time no see.						0	
14	分析员？！	分析員?!	分析員！？	분석가?!	Adjutant!?						0	
15	看吧，我就说他肯定没事嘛。	看吧，我就說他肯定沒事嘛。	ほら、無事だったでしょ。	이것 봐, 내가 아무 일 없을 거라고 했잖아.	See? I knew he'd be fine.						0	
16	不过……这中间一定也发生了很多我们不知道的事情吧？	不過……這期間應該也發生了很多事情吧?	でも……うちらの知らない色々があったんだよね？	그래도… 그동안 우리가 모르는 일들이 있었겠지?	But... a lot of stuff must have happened that we don't know about, right?						0	
17	分析员，和我们说一说吧。	分析員，和我們分享一下情況吧。	分析員、何があったのか教えてください。	분석가, 우리에게 모두 이야기해 줘.	Tell us what's going on, Adjutant.						0	
b-2											0	
18	总之，情况就是这样。	總之，情況就是這樣。	かくかくしかじか……	그래, 우리가 다 설명해 줄게.	That's basically what happened.						0	
19	然后，在遗迹区和观光区之间的电磁墙消失之后，今天那个黑客又通过无人机联系了我们。	然後，在遺跡區和觀光區之間的電磁波高牆消失後，今天那名駭客又透過無人機跟我們聯絡了。	それから、遺跡エリアと観光エリアの間の電磁波の壁が消え、今日はハッカーがドローンを使って連絡してきました。	유적지와 관광 구역 사이의 전자 장벽이 사라지고, 오늘 그 해커가 드론을 통해 우리에게 다시 연락했어요.	Then, the hacker contacted us through the drone again today after the electromagnetic barrier between the Ruins Area and the Scenic Area disappeared.						0	
20	依旧是要我们去收集写有香蒲古文的石板碎片。	依然是要我們去收集香蒲古文的石版碎片。	前と同じく、アヤメ古代語が書かれている石板の欠片の収集を注文したのです。	부들 고문이 적힌 석판 조각을 계속 모으라고 했어요.	She told us to collect tablet fragments with ancient Typha text inscribed on them.						0	
21	这次的“奖励”是消除剩余所有的隔离墙。	這次的「獎勵」是消除剩餘的隔離牆。	今回の「報酬」は残りのウォールを全部解除するんだって。	이번 '보상'은 바로 나머지 격리 장벽을 전부 없애는 거야.	Our "reward" this time was the removal of all the remaining barriers.						0	
22	这么一来就算是我们成功夺回岛屿的控制权了吧？	這樣一來就算是我們成功奪回了島嶼的控制權吧?	そしたら島を奪還したと考えてもいいよね？	그럼 우리가 섬의 통제권을 되찾는 데 성공한 셈인 거지?	So we've regained control of the island now, right?						0	
23	恰恰相反，我们只是在她的指挥下又转了一圈而已。	恰恰相反，我們只是在她的指揮下又繞了一圈而已。	その逆、私たちは彼女の言うとおりにもう一回りしただけ。	정반대다, 우리는 그녀의 지시에 따라 섬을 한 번 더 돈 것뿐이다.	Actually, we've only gone in a circle, just like she wanted us to.						0	
