字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1000		0	BOSS			讨厌的人类，本大王命令你们立刻圆润地退下！不然就……	0	3.2版本协议动画字幕
1001		0	BOSS			吃我喷嚏！	0	3.2版本协议动画字幕
1002		0	BOSS			咦呜呜？你们还怪强得嘞。	0	3.2版本协议动画字幕
1003		0	BOSS			但是根据《基因植物领地法》第250条，非法入侵者必须得到应有的惩罚。	0	3.2版本协议动画字幕
1004		0	BOSS			本大王只好让你们见识见识，什么叫真正的恐怖！	0	3.2版本协议动画字幕
1005		0	瑟瑞斯			分析员，按照刚才的计划……	0	3.2版本协议动画字幕
1006		0	芬妮			哼，又是这招。	0	3.2版本协议动画字幕
1007		0	芬妮			可惜对本小姐已经没用了	0	3.2版本协议动画字幕
1008		0	芬妮			给我乖乖回培养舱里去吧。	0	3.2版本协议动画字幕
