字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	这是关于神鸟和邪虫的故事。	這是關於神鳥和邪蟲的故事。	これは、神の鳥と忌まわしき虫にまつわる話だ。	이것은 신성한 새와 사악한 벌레의 이야기야.	This is the story of the divine bird and the sinister worm.						0	2.3版本主线故事
2	在很古早很古早的年代，在戈壁还是汪洋，山峦都沉睡在海底的时候。	在很古早很古早的年代，在戈壁還是汪洋，山巒都沉睡在海底的時候。	むかしむかし、荒野がまだ広い海で、山たちはみな海の底で眠っていた頃に。	사막이 아직 바다였고 산이 바다 밑에 잠겨 있던 고대에 실향민들은 살 땅을 달라고 '신'에게 기도했습니다.	A long, long time ago, when the desert was a vast ocean, and the mountains slumbered beneath the waves...						0	2.3版本主线故事
3	流离失所的人们向“神明”发愿，祈求能够得到赖以安身的土地。	流離失所的人們向「神明」發願，祈求能得到賴以安身的土地。	居場所のない人々は「神」に祈りを捧げ、家を作れる土地がほしいと願った。	실향민들은 '신'에게 삶을 살아갈 땅을 달라고 기도했지.	The homeless and the wandering prayed to a god for a sanctuary to call their own.						0	2.3版本主线故事
4	为了能够像他们的同胞一样，以土地为根，在大地上生存，他们愿意付出任何代价。	為了能夠像他們的同胞一樣，以土地為根，在大地上生存，他們願意付出任何代價。	同胞たちのように土地に根付いて生きることができれば、どんな対価を払ってもかまわないと、彼らは言った。	그들은 땅을 뿌리로 삼아 동포들처럼 이 땅에서 살아남기 위해 어떤 대가도 기꺼이 치렀어.	They yearned for a life on solid ground, just like their blessed kin. And for that, they were willing to pay any price.						0	2.3版本主线故事
5	于是“神明”派来了一只飞鸟，以尖喙和利爪为他们带来草木土石，一点一点地去填平整个汪洋。	於是「神明」派了一隻飛鳥，以尖喙和利爪為他們帶來草木土石，一點一點地去填平整個汪洋。	やがて「神」は一羽の鳥を遣わした。鳥は爪とくちばしで木々と石を運び、人々のために海を埋め立てはじめた。	그래서 '신'은 날카로운 부리와 발톱을 가진 하늘을 나는 새를 보내 풀과 나무, 흙과 돌을 가져다주었고 조금씩 바다 전체를 가득 채웠지.	In response, the god sent a bird. With its sharp beak and claws, it painstakingly brought soil, plants, and stones to toss into the boundless sea, slowly transforming it into land.						0	2.3版本主线故事
6	【起初，人们耐心地等待，由衷地祈福。但渐渐地，耐心变成了躁动，虔诚化作了怨恨。】	【起初，人們耐心地等待，由衷地祈福。但漸漸地，耐心變成了躁動，虔誠化作了怨恨。】	『最初こそ、人々は辛抱強く祈りを捧げ続けたが、いつの間にか我慢できなくなり、信心も恨みに変貌した』	[처음엔 사람들이 인내하며 기다리고 진심으로 기도했다. 그런데 점점 그 인내심은 초조함으로 바뀌고, 신앙은 불만으로 변해갔다.]	"At first, the people waited patiently, their prayers brimming with hope and gratitude. But as time wore on and progress was slow, patience turned to frustration, and their reverence curdled into resentment."						0	2.3版本主线故事
7	【当人们明白所谓的代价即是无休无止的等待，“神明”所许诺的土地或许永远都不会到来的时候……】	【當人們明白所謂的代價就是無休無止的等待，「神明」所許諾的土地或許永遠都不會到來的時候……】	『自分たちが払う対価は永遠に待つことであり、懇願していた土地はいつまで待っても得られないと知った人々は……』	[사람들은 깨달았어. 그들이 치러야 할 대가는 끝없는 기다림이고, '신'이 약속한 땅은 어쩌면 영원히 결코 오지 않을지도 모른다는 걸…]	"Once they realized the 'price' was an eternity of waiting, and that the promised land might never surface..."						0	2.3版本主线故事
8	【他们就愤怒地剥夺了“神明”的面庞，转而将希望寄托在早已根植于土地当中，不断流窜，时至今日已不知庞大到几许的……邪虫之上……】	【他們就憤怒地剝奪了「神明」的面龐，轉而將希望寄託在早已根植於土地當中，不斷流竄，時至今日已不知龐大到幾許的……邪蟲之上……】	『怒りに任せて「神」の顔を奪い、逆に地面に長らく身を潜めていた忌まわしき巨虫に希望を寄せた……』	[그제야 사람들은 '신'의 얼굴을 빼앗아버리고, 희망을 이미 땅속에 깊숙이 뿌리내리고 계속 떠돌아다니는 지금은 얼마나 거대해졌는지 모를 사악한 벌레에게 걸었다…]	"They stripped the god of its visage in anger and turned their hopes to the sinister worm, which had long rooted deep in the earth, growing larger with every passing day as it burrowed aimlessly underground."						0	2.3版本主线故事
9	【于是旱地凭空而现，山峦接地而起，无面的“神明”变成了傀儡，成为了风与沙之中矗立着的……失败的证明。】	【於是旱地憑空而現，山巒接地而起，無面的「神明」變成了傀儡，成為了風與沙之中矗立著的……失敗的證明。】	『やがて土地は荒野になり、山が現れた。顔なしの「神」は傀儡になり、風と砂のなかで屹立する……失敗の象徴となった』	[그렇게 마른 땅은 갑자기 생겨났고, 산맥은 땅 위로 솟아올랐지. 얼굴 없는 '신'은 허수아비가 되어버렸고 바람과 모래 속에 서 있는… 실패의 증거가 되었다.]	"Thus, deserts arose, and mountains stretched toward the heavens. The faceless god became a hollow puppet, a testament to failure standing amidst the sands and winds..."						0	2.3版本主线故事
10	【而神鸟依然往返于大海和戈壁之间，啼鸣着，呼号着，为早已封闭隔绝的这片地方带回浅薄的恩泽……】	【而神鳥依然往返於大海和戈壁之間，啼鳴著，呼號著，為早已封閉隔絕的這片地方帶回淺薄的恩澤……】	『神の鳥だけが変わらず海と荒野の間を飛び回り、鳴き声をあげながら、閉ざされたこの地に神の恩恵を運んでいた……』	[그런데도 신성한 새는 여전히 바다와 사막을 오가며 울부짖고 외쳤다. 이미 닫히고 고립된 이 땅에 희미한 은혜를 가져다주면서 말이야…]	"Yet, the divine bird still tirelessly traversed between the ocean and the deserts, its cries echoing as it brought faint blessings to this isolated, forsaken land..."						0	2.3版本主线故事
11	……	……	……	…	...						0	2.3版本主线故事
12	哎呀呀，不行不行！读不下去了！这都什么跟什么嘛……	哎呀呀，不行不行！讀不下去了！這都什麼跟什麼嘛……	あーもー、これ以上は無理！なんなんだよこれ……	아, 안 돼, 안 돼! 더는 못 읽겠어! 이게 대체 무슨 소리야!	...Nope! I can't read anymore! What's all this nonsense...						0	2.3版本主线故事
