字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	明明又过去两天了，状况却还是一样糟！	明明又過兩天了，狀況卻還是一樣糟！	もう2日も経ったのに、状況は一向に改善しないじゃないか！	이틀이 지났는데도 상황이 여전히 좋지 않아!	Two days have already gone by, but things are just as bad!						0	
2	从码头到这边的离岛，就没有一个十字路口不出乱子的！不是堵车就是吵架，还有那人在路上走着走着自己就躺下了？！	從碼頭到這邊的離島，就沒有一個十字路口不出問題的！不是塞車就是吵架，還有那人在路上走著走著自己就躺下了？！	この港から離島まで、交差点になるたびに足止めを食らってたんだぞ！渋滞だの喧嘩だの！道行く通行人が突然倒れることもあった！	부두에서 이곳의 외딴섬까지 오는 동안 교차로에서 문제가 안 생겼던 적이 단 한 번도 없었어! 차가 막히거나, 싸움이 일어나거나, 심지어 길을 걷다가 갑자기 쓰러지는 사람까지…	From the Skyport to the areas off-island, there's trouble at every turn! If it's not a traffic jam, it's a fight breaking out! And what about that person just lying down in the middle of the road!?						0	
3	像这样的我也遇到过不少，莫名其妙地就晕倒了，像个被拔了电源线的机器人似的……	像這樣的我也遇過不少，莫名其妙地就暈倒了，像個被拔了電源線的機器人似的……	あちこちで似たようなことが起こってるよ。急に電源が切れたロボットみたいに昏睡状態になるんだ……	나도 똑같은 걸 여러 번 겪었어. 갑자기 이유 없이 쓰러져서, 마치 전원이 꺼진 로봇 같았달까…	I've seen several people suddenly fainting like that, like robots whose power cords were unplugged...						0	
4	叫医务人员过来弄醒了之后又一问三不知，检测仪上也看不出身体有任何问题，唉……麻烦死了。	叫醫護人員過來弄醒了之後又一問三不知，檢測儀器上也看不出身體有任何問題，唉……麻煩死了。	医者に見せても分からないって言うだけだし、検査しても異常はないし。はあ……めんどくさいよな。	의료진을 불러서 깨웠지만 여전히 아무것도 모른다고 하고, 검측기로 검사를 해도 몸에 아무런 이상이 없다고 하고, 후… 미쳐버리겠네.	When medical personnel woke them up, they had no idea what happened. And their tests all came back negative. *sigh*... What a headache.						0	
5	还有啊，我不清楚你碰上过没有，离岛之间换乘那个轨道列车，跑了一半居然还停下来了！四节车厢，就那么悬在半空上！	還有啊，我不知道你碰上過沒有，離島之間換乘那個軌道列車，跑了一半居然還停下來了！四節車廂，就那麼懸在半空上！	あとあれだ！知ってるか？離島の間で乗り換えるあの軌道列車、途中停車したんだぞ！4つの車両がそのまま空中に止まってさ！	외딴섬 사이를 오가는 철도 열차가 도중에 멈춘 적이 없어! 네 칸짜리 차량이 공중에 매달려 있었고!	There's more! Did you hear about the train heading off the main island? It stopped halfway through its route! The four carriages were just suspended in midair!						0	
6	为了喝这么一杯酒我差点儿命都没了，真是……	為了喝這麼一杯酒我差點命都沒了，真是……	話にならんね。この酒一杯のために危うく命を落とすところだったぞ……！	게다가 술을 먹으려다가 하마터면 목숨을 바칠 뻔했다고, 정말이지…	I almost died trying to get my hands on this drink. Seriously...						0	
7	面有愠色的客人一边大声地叹着气，一边用力向后倒在了沙发里。	面有慍色的客人一邊大聲地嘆著氣，一邊用力向後倒在了沙發裡。	怒った表情の客は大声でため息をつきながら、力強くソファに倒れ込んだ。	얼굴에 화가 역력한 손님은 한숨을 크게 쉬더니 소파에 주저앉았다.	The sullen customer sighed loudly as he fell back on the couch.						0	
8	这个中年男子衣着扮相体面斯文，但言行却配不上他的行头——只见他猛地仰起头，一口闷掉了冰石杯里的酒，然后重重地将杯子拍在了面前的大理石台桌面上。	這個中年男子衣著扮相體面斯文，但言行卻配不上他的行頭——只見他猛地仰起頭，一口悶掉了冰石杯裡的酒，然後重重地將杯子拍在了面前的大理石台桌面上。	割りと身なりの良い、知識人っぽい顔立ちの中年男性ではあるが、彼の言動は見た目とまるで釣り合っていなかった。一口で酒を飲み干すと、彼は大理石で出来たテーブルにコップを荒々しく置いた。	중년의 남성은 옷차림이 단정하고 근사했으나 말과 행동은 용모와 달리 거칠었다. 그는 고개를 뒤로 젖히면서 얼음잔에 남은 술을 한 모금에 다 마셨고, 대리석 테이블에 잔을 격렬하게 내리쳤다.	The middle-aged man was well-dressed, but everything he was saying didn't match his outward appearance. He suddenly raised his head, gulped down the alcohol in his glass, then slammed it down onto the marble tabletop in front of him.						0	
9	他很用力，但杯子的质量却出奇地好，连半点裂纹都没见到。在“咣啷”的噪声里碎成两半的，只有酒杯里已经被泡化了一些的冰块。	他很用力，但杯子的品質卻出奇地好，連半點裂痕都沒見到。在「咣啷」的噪音裡碎成兩半的，只有酒杯裡已經被泡化了一些的冰塊。	その動きはかなり力強かったが、良質なコップが割れることはなく、中の氷がいくつか崩れただけだった。	하지만 잔의 강도는 놀랍도록 우수했으며 한치의 갈라진 틈도 볼 수 없었다. '딱' 소리와 함께 부서진 것은 얼음잔 안의 얼음 조각 뿐이었다.	Even with his excessive force, surprisingly, the high-quality glass didn't shatter. Instead, it cleanly split in half with a single loud crack, leaving only some melted ice behind.						0	
10	……	……	……	…	...						0	
