字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	……	……	……	…	...						0	
2	……	……	……	…	...						0	
3	在沉默中，龙舌兰和里芙已经前进了数十分钟。	在沉默中，龍舌蘭和里芙已經前進了數十分鐘。	沈黙の中、アガベとリフは数十分も歩き続けた。	침묵 속에서 아가베와 리브는 수십 분 동안 전진했다.	Agave and Lyfe had already been moving forward in silence for about half an hour.						0	
4	那个，里芙小姐……	那個，里芙小姐……	あのう、リフさん……	저기, 리브 님…	Um, Miss Lyfe...						0	
5	叫我里芙就可以了。	叫我里芙就可以了。	リフでいい。	그냥 리브라고 불러.	Just call me Lyfe.						0	
6	好的好的……	好的好的……	あ、はい……	아, 네…	Alright...						0	
7	啊我是想说，其实，我也参加过瓦尔基里游戏来着……	啊我是想說，其實，我也參加過瓦爾基里遊戲來著……	じゃなくて、その、実はヴァルキリーゲームにも参加してたんですけど……	저기, 사실 저도 발키리 게임에 참여했었어요…	Ah, I wanted to say... I actually was part of the Valkyrie Games...						0	
8	我没有在赛场上见过你。	我沒有在賽場上見過你。	会場で見かけたことはないが。	경기장에서 널 본 적이 없는 것 같은데.	I didn't see you on the field.						0	
9	因为我不是参赛选手啦，我是场外工作人员，负责导播。	因為我不是參賽者啦，我是場外工作人員，負責導播。	選手じゃなくてスタッフとして参加してたからです。ディレクターの仕事をしていました。	저는 시합 참가자는 아니었고, 경기장 밖에서 PD를 맡았었습니다.	That's because I wasn't a contestant. I was an off-site employee. I was the director for the event broadcast.						0	
10	发生降临事件的那场比赛，你也在现场吗？	發生降臨事件的那場比賽，你也在現場嗎？	……降臨事件が発生したあの試合も、お前は現場にいたのか？	강림 사건이 일어났을 때도 현장에 있었어?	Were you there when the Descent happened?						0	
11	也许是因为遭遇过同样的意外所带来的共情，龙舌兰发觉里芙的语气柔和了一些。	也許是因為遭遇過同樣的意外所帶來的共情，龍舌蘭發覺里芙的語氣柔和了一點。	同じ事故に遭った仲間だと気づいたからだろうか。リフの口調が僅かに和らいだ気がした。	불의의 사고를 함께 겪고 동질감이 들었는지 리브의 말투가 조금 부드러워진 것 같았다.	Agave noticed that Lyfe's tone had softened. Perhaps it was due to a sense of empathy in experiencing the same traumatic incident.						0	
12	嗯，虽然导播室在赛场外围，但还是受到了波及，整栋建筑都坍塌了。	嗯，雖然導播室在球場外圍，但還是受到了波及，整棟建築都崩塌了。	はい。ディレクター室がある建物は会場の外周にあったんですが、事件の影響で崩壊してしまいまして。	네, 스튜디오가 경기장 외곽에 있었는데도 불구하고 파장이 하도 커서 건물 전체가 무너졌었어요.	Yeah. The broadcast room was outside the arena, but we were still close enough, and the entire building collapsed.						0	
13	我记得，大概过了三个小时以后，我就被公司安全部的人挖了出来。啊对了，我就是在那时候见到的playername大……阁下。	我記得，大概過了三個小時以後，我就被公司安全部的人挖了出來。啊對了，我就是那時候見到的playername大……閣下。	私は生き埋めになってから3時間くらいあとに、安全部の方に助けて貰いました。あ、そういえば、playername……さんとも、その時に会ったんです。	제 기억으로는 대략 3시간 후에 안전부 사람들에 의해 발견되었었어요. 아 참, 그때 처음으로 playername 님을… 만났던 것 같아요.	I remember being dug out around three hours later by people from the Yggdrasil Security Department. Ah, yeah, that was the first time I met Mr. playername...						0	
14	只是一面之缘吗？	只是一面之緣嗎？	一度だけか？	딱 한 번만 만났었던 거야?	That was the only time you two met?						0	
15	是有一些特殊的原因……我想当面和他郑重道谢。	是有一些特殊的原因……我想當面和他鄭重道謝。	そうなりますね……ちょっと理由がありまして。彼には直接会って、お礼を言いたかったんです。	좀 특별한 사연이 있었어요… 그래서 다시 뵈면 정중히 감사의 말씀을 드리고 싶었어요.	There are some special reasons... I want to seriously thank him in person.						0	
16	好啦，不说我了。里芙觉得playername阁下是什么样的人呢？	好啦，不說我了。里芙覺得playername閣下是什麼樣的人呢？	私のことなんかより、リフとしては、playernameさんはどんな人だと思いますか？	아, 제 얘기는 이쯤 하는 것이 좋겠네요. 리브 님은 playername 님이 어떤 분인 거 같나요?	Alright, that's enough about me. Lyfe, what kind of person do you think Mr. playername is?						0	
17	对于我来说，他是很重要的人。	對我來說，他是很重要的人。	私にとっての大切な人だ。	내게는 매우 중요한 사람이야.	To me, he's a very important person.						0	
18	不，现在的话，应该是最重要的人。	不，現在的話，應該是最重要的人。	いや。一番大切な人だな。	아니, 지금은 가장 중요한 사람이지.	No, now, I think he's the most important person.						0	
19	哎？	哎？	え？	아…?	Huh?						0	
20	最，最重要的人，是我，想的那个意思吗？	最，最重要的人，是我，想的那個意思嗎？	い、一番って……もしかしてそういうことなんですか？	가장… 가장 중요한 사람이면, 제가 생각하는 그런 거 맞나요?	Th—The most important person? Does that mean what I think it means...?						0	
21	里芙·贝斯特拉，你是否愿意这个男子成为你的丈夫与他缔结婚约？	里芙·貝斯特拉，你願不願意這個男子成為你的丈夫與他締結婚約？	新婦リフ・ベストラ。あなたは彼を夫とし、	신부 리브 베스트라는 이 남자와 결혼하여 평생 사랑할 것을 맹세합니까?	Lyfe Bestla, do you take this man to be your lawfully wedded husband, to live together in holy matrimony?						0	
22	无论疾病还是健康，无论贫穷还是富有，或任何其他理由，都爱他，照顾他，尊重他，接纳他，永远对他忠贞不渝直至生命尽头？	無論疾病還是健康，無論貧窮還是富有，或任何其他理由，都愛他，照顧他，尊重他，接納他，永遠對他忠貞不渝直至生命盡頭？	健やかなる時も病める時も、富める時も貧しい時も、これを愛し、敬い、慰め合い、助け合い、その命ある限り真心を尽くすことを誓いますか？	평생토록 괴롭거나 즐겁거나 몸이 아프거나 건강하거나 그 외 모든 환경 속에서도 남편을 사랑하고 존중하며 도와주고 보호하며 생명이 다하는 그날까지 사랑할 것을 하객들 앞에 맹세합니까?	To love him, care for him, and remain faithful to him in sickness and in health, for richer or poorer, as long as you both shall live?						0	
23	我愿意。	我願意。	はい。	네, 약속합니다.	I do.						0	
24	playername，你是否愿意这个女人成为你的妻子与她缔结婚约？	playername，你願不願意這個女人成為你的妻子與她締結婚約？	新郎playername、あなたは彼女を妻とし、	playername, 신랑은 이 여자와 결혼하여 평생 사랑할 것을 맹세합니까?	playername, do you take this woman to be your lawfully wedded wife, to live together in holy matrimony?						0	
25	无论疾病还是健康，无论贫穷还是富有，或任何其他理由，都爱她，照顾她，尊重她，接纳她，永远对她忠贞不渝直至生命尽头？	無論疾病還是健康，無論貧窮還是富有，或任何其他理由，都愛她，照顧她，尊重她，接納她，永遠對她忠貞不渝直至生命盡頭？	健やかなる時も病める時も、富める時も貧しい時も、これを愛し、敬い、慰め合い、助け合い、その命ある限り真心を尽くすことを誓いますか？	평생토록 괴롭거나 즐겁거나 몸이 아프거나 건강하거나 그 외 모든 환경 속에서도 아내를 사랑하고 존중하며 도와주고 보호하며 생명이 다하는 그날까지 사랑할 것을 하객들 앞에 맹세합니까?	To love her, care for her, and remain faithful to her in sickness and in health, for richer or poorer, as long as you both shall live?						0	
26	我愿意。	我願意。	はい。	네, 약속합니다.	I do.						0	
27	在场的宾客们，你们是否都愿意为他们的结婚誓言作证？	在場的賓客們，你們是否都願意為他們的結婚誓言作證？	出席している賓客の皆さま。おふたりの愛と誓いを見届け、新郎新婦を祝福いたしましょう。	현장에 있는 하객분들은 모두 이들의 언약을 증언하시겠습니까?	Those in attendance, are you willing to bear witness to these vows?						0	
28	周围响起了热烈的欢呼和掌声，礼炮与婚礼进行曲的声音也争先恐后钻进龙舌兰脑中，她张了张嘴，自己也情不自禁发出了欢呼。	周圍響起了熱烈的歡呼和掌聲，禮炮與婚禮進行曲的聲音也爭先恐後鑽進龍舌蘭腦中，她張了張嘴，自己也情不自禁發出了歡呼。	その瞬間のアガベには、いろんな声が聞こえていた。大きな歓声、拍手の音、紙吹雪が発射される音や、結婚行進曲。口をパクパクさせたのち、彼女も思わず歓声をあげてしまった。	주변에서 뜨거운 환호와 박수가 터져 나왔고, 축포와 결혼식 행진곡 소리가 아가베의 뇌리를 파고들었다. 그녀는 자신도 모르게 환호성을 질렀다.	Along with excited cheers and applause, the sound of cannons and a wedding march rushed into Agave's mind. She opened her mouth, unable to stop herself from cheering along.						0	
29	呜……这种时候，只能说愿意吧——	嗚……這種時候，只能說願意吧——	うぅ……こうなったら、空気を読むしかないじゃないですか——	와아… 이럴 땐 원한다고 대답할 수 밖에 없겠네요…	*sobbing*...What else can you say to that but "I do"...						0	
31	喧闹的人群声音将龙舌兰从妄想中带回现实，回过神时，里芙正侧身挡在她身前，两人前进的道路已经被前方拥挤的人群挡了个严严实实。	當喧鬧的人群聲音將龍舌蘭從妄想中帶回現實，回過神時，里芙正側身擋在她身前，兩人前進的道路已經被前方擁擠的人群擋了個嚴嚴實實。	ふと、人々が騒ぐ音が聞こえた。アガベが妄想から目を覚ますと、リフが体で自分の前を塞いでいるのに気づいた。ふたりが歩いていた道の先には、人だかりができていた。	떠들썩한 소리 속에서 아가베는 망상을 깨고 현실로 돌아올 수밖에 없었다. 그녀가 정신을 차렸을 때, 리브는 그녀의 앞을 가로막고 있었고, 두 사람의 앞에는 이미 몰려든 군중들에 의해 길이 꽉 막혀 있었다.	The raucous crowd dragged Agave out of her delusion and back into reality. When she returned to her senses, Lyfe stood before her, and the path ahead was already blocked off by a crowd.						0	
32	你刚才差点撞到前面的人。	你剛才差點撞到前面的人。	人混みにそのまま突っ込んでいくところだったぞ。	방금 앞에 있는 사람하고 부딪힐 뻔했어.	You almost ran into those people up ahead just now.						0	
33	啊……抱歉抱歉！	啊……抱歉抱歉！	あ……すみません、助かりました。	앗… 죄송합니다!	Ah... Sorry, sorry!						0	
34	在两人面前，刚体、升格体与普通人相互混杂着，或是窃窃私语，或是驻足观望。	在兩人面前，剛體、升格體與普通人相互混雜著，或是竊竊私語，或是駐足觀望。	人だかりの中には、剛体、昇格者や普通の人間の姿がみえた。人々はひそひそと言葉を交わしたり、足を停めて何かに見入ったりしていた。	두 사람 앞에는 강체와 승격체가 일반인들과 뒤섞여 속삭이기도 하고 멈춰 서서 구경하기도 했다.	In front of the two girls, a crowd of bionics, transcendents, and ordinary people stood intermingled, either whispering or stopping to observe.						0	
35	而在人群簇拥的中间，一台辅助机飞在空中，正播放着一名年轻女性的歌声。	而在人群簇擁的中間，一台輔助機飛在空中，播放著一名年輕女性的歌聲。	そんな人々の中心では、一台の補助機が空を飛びながら、若い女性の歌声を流していた。	그리고 사람들 사이로 보조 기기 한 대가 젊은 여성의 노래를 연주하며 공중을 날아올랐다.	An auxiliary bot hovered in midair in the center of the crowd, playing a song sung by a young woman.						0	
36	“……3、2、1，击中你的心~”	「……3、2、1，擊中你的心~」	「……3！2！1！あなたの心に～」	'… 쓰리, 투, 원, 네 마음을 저격해~'	"...3, 2, 1, I'm striking your heart!"						0	
37	哦哦哦哦哦——	哦哦哦哦哦——	うおおおお！	와아아아아아~	Oh, wow—!						0	
38	这是在干什么？	這是在幹嘛？	どういうことだ？	이건 뭐지?	What's going on here?						0	
39	啊，是在拉票吧。	啊，是在拉票吧。	あ～、票を集めるためのパフォーマンスですよ。	아, 선거 운동 중인 것 같아요.	Ah, a voter rally.						0	
40	新恒提罗会定期召开市民大会，通过投票决定一些城市发展方针。	新恆提羅會定期召開市民大會，並透過投票決定一些城市發展方針。	ニューガントラは都市の開発方針を決めるために、定期的に市民大会を開いてるんです。	뉴헨틸로는 정기적으로 시민 대회를 열어 투표를 통해 도시 개발 정책을 결정하곤 하죠.	New Hentiro holds regular city assemblies to vote on urban development policies.						0	
41	升格体们一直都很喜欢用表演和歌舞来宣传，所以在年轻人群体中人气很高。	升格體們一直都很喜歡用表演和歌舞來宣傳，所以在年輕人群體中人氣很高。	昇格者たちは歌や踊りなどパフォーマンスを駆使した宣伝が得意で、若者の間では人気なんですよ。	승격체들은 자신의 활동을 홍보하기 위해 퍼포먼스와 가무로 젊은이들의 이목을 끌곤 해요.	Transcendents like to use performances, songs, or dances to promote their policies. They're really popular with the younger crowd.						0	
42	听起来，和瓦尔基里游戏差不多。	聽起來，跟瓦爾基里遊戲差不多。	ヴァルキリーゲームと似ているな。	발키리 게임하고 비슷하네.	Sounds like the promotions we did for the Valkyrie Games.						0	
43	从宣传层面来说，确实是这么一回事。	從宣傳層面來說，確實是這麼一回事。	宣伝方法だけで言うなら、確かにそうですね。	홍보 차원에서 보면 확실히 그렇긴 하죠.	They're definitely similar from a publicity perspective.						0	
44	不过，里芙应该是第一次见到这么多刚体和升格体吧，你不觉得惊讶吗？我第一次到新恒提罗时都被吓了一跳。	不過，里芙應該是第一次見到這麼多剛體和升格體吧，你不覺得驚訝嗎？我第一次到新恆提羅時都被嚇了一跳。	そういえば、こんなに大勢の現地の住民と会っていますが、リフは全然驚いていませんね。ニューガントラについたばかりの頃は、さすがの私も驚いたものですが。	근데 리브 님께서는 이렇게 많은 강체와 승격체는 처음 보시죠? 놀랍지 않나요? 전 뉴헨틸로에 처음 도착했을 때 깜짝 놀랐어요.	But this must be your first time seeing so many bionics and transcendents. Aren't you surprised? I was stunned when I first came to New Hentiro.						0	
45	刚体是说那些身体进行了机械改造的人？	剛體是說那些身體進行了機械改造的人？	「剛体」は、体を機械に改造した人たちのことか？	강체는 신체를 기계적으로 개조한 사람들을 말하는 거야?	"Bionics" are people whose bodies have been mechanically augmented, right?						0	
46	我的一名前辈，还有一名队友，都换上了生化义肢。	我的一名前輩，還有一名隊友，都換上了生化義肢。	先輩やチームメイトの中には、バイオ義肢を装着している人もいるんだ。	내가 아는 선배와 팀원도 둘 다 의족으로 대체했거든.	Our captain and another operative both have bionic prostheses.						0	
47	海姆达尔还真是危险啊……	海姆達爾還真是危險啊……	へえ……ヘイムダル部隊の仕事も危ないようですね。	하임델은 위험하군요…	Sounds like being in the Heimdall Force is super dangerous...						0	
48	可能和你想象的不太一样。	可能跟你想的不太一樣。	お前の想像しているものとは違うと思うがな。	네가 생각하는 것과는 다를 수도 있어.	You might be misunderstanding.						0	
49	先赶路吧。	先趕路吧。	先へ急ごう。	일단 가면서 얘기하자.	Let's keep moving.						0	
50	越是靠近中心，歌声和各种乐器混杂的声音便愈发强烈。	越是靠近中心，歌聲和各種樂器混雜的聲音便愈發強烈。	人混みの中心に近づくたびに、歌声や楽器の音が明瞭になっていく。	중심에 가까워질수록 노랫소리와 악기가 뒤섞인 소리가 더욱 강렬해졌다.	As they approached the center, the singing and sounds of musical instruments grew louder and louder.						0	
51	两人努力地穿过里三层外三层的人海，总算勉强走到了围观人群的前排。	兩人努力地穿過里三層外三層的人海，總算勉強走到了圍觀人群的前排。	なんとかして人混みを突破したふたりは、ようやく最前列に顔を出すことができた。	두 사람은 수많은 관중을 뚫고 가까스로 그들의 앞줄에 겨우 도착했다.	The two struggled through the packed crowd, finally making their way to the front of the group of onlookers.						0	
52	咦？原来不止一个人在演奏吗？	咦？原來不只一個人在演奏嗎？	あれ？ひとりだけじゃないんですね。	어? 혼자서 연주하는 게 아니었네요?	Huh? It's a whole group of performers?						0	
53	起初两人只能看到飞行的辅助机，在走近之后才发现人群中央竟是一支由吉他、贝斯和架子鼓组成的小型乐队。	起初兩人只能看到飛行的輔助機，走近後才發現人群中央竟是一支由吉他、貝斯和鼓組成的小型樂團。	人だかりの外側からは、飛んでいる補助機しか見えなかったけれど、実際にはギター、ベース、ドラムで構成されたバンドが生演奏を披露していた。	처음에는 비행 중인 보조 기기만 보였지만, 가까이 다가가자 군중의 가운데에서 기타와 베이스, 그리고 드럼으로 구성된 작은 밴드가 보였다.	At first, the two could only spot the airborne auxiliary bot. After they got closer, they discovered a small band made up of a guitar, bass, and drums in the middle of the crowd.						0	
54	而其中的吉他手，正尤其忘我地演奏着，那显眼的蓝发令她成为了绝对的焦点。	而其中的吉他手，正尤其忘我地演奏著，那顯眼的藍髮令她成為了絕對的焦點。	特にその中でも、一心不乱に演奏している青髪のギタリストが観客の注目を集めていた。	그중에서도 기타리스트가 유독 몰입을 하며 연주를 하고 있었는데, 유독 파란 머리가 눈에 띄었다.	The guitarist was especially engrossed in the music, the blue color in her hair making her clearly stand out.						0	
55	凯茜娅·克莱因？！	凱茜婭·克萊因？！	カーシア・クライン……！？	캐시아 클레인?!	Katya Klein!?						0	
56	在里芙的要求下，她和龙舌兰一直等到了演奏结束。在凯茜娅将吉他交还给乐队的其他人后，才堪堪注意到满脸冰霜的里芙。	在里芙的要求下，她和龍舌蘭一直等到了演奏結束。在凱茜婭將吉他交還給樂團的其他人後，才堪堪注意到滿臉冰霜的里芙。	リフの要求で、アガベは彼女と共に演奏が終わるまで静かに待つことになった。カーシアはというと、演奏を終え、ギターをバンドメンバーに渡した後で、ようやく冷たい表情を浮かべているリフに気付いた。	리브의 요청으로 그녀와 아가베는 연주가 끝날 때까지 기다렸다. 캐시아는 연주를 마치고 밴드에 있는 다른 사람에게 기타를 돌려준 뒤에야 리브의 안 좋은 안색을 볼 수 있었다.	Lyfe made Agave wait with her until the performance ended. After Katya handed her guitar to another member of the band, she noticed Lyfe's icy face.						0	
57	哦？这不是冠军吗？	哦？這不是冠軍嗎？	あら。チャンピオンじゃない。	이게 누구야~? 챔피언 아니야?	Oh? You're here, Miss Champion?						0	
58	你怎么在这里？	你怎麼在這裡？	お前、なぜここに。	캐시아, 왜 여기에 있는 거지?	What are you doing here?						0	
59	在度假逛街途中发现这支乐队缺少吉他手，就来帮帮忙咯。	在度假逛街途中發現這支樂團缺少吉他手，就來幫幫忙了。	休日で街をぶらぶらしていたら、このバンドに出会ったの。ギターがいないらしいから、手伝っただけよ。	휴가 중이었는데 이 밴드에 기타리스트가 부족한 걸 발견하고 도와주고 있었지.	I was just enjoying my vacation when I learned this band was missing a guitarist. I came to help out.						0	
60	现在不是开玩笑的时候。	現在不是開玩笑的時候。	冗談を言っている場合か。	지금은 농담할 때가 아니야.	This isn't the time for jokes.						0	
61	没有通行证就混进城市，如果被发现的话会被判处监禁。	沒有通行證就混進城市，如果被發現的話會被判處監禁。	通行証なしに潜入するとは。見つかったら今度こそ監禁処分だぞ。	통행증도 없이 도시로 들어가면 적발돼서 징역에 처해질 수도 있어.	You could be thrown in prison if you're caught sneaking into the city without an entry permit.						0	
62	就算你是为了分析员，也不应该自作主张潜入这里。	就算你是為了分析員，也不應該自作主張潛入這裡。	いくら分析員のためでも、潜入するなんて身勝手な真似は……	아무리 분석가를 위해서라도 마음대로 행동해서는 안 돼.	Even if it's for the Adjutant, you shouldn't sneak in here on your own.						0	
63	你可真是冤枉我了，冠军。	你可真是冤枉我了，冠軍。	冤罪はやめてちょうだい、チャンピオンさん。	그렇게 말하면 억울하지, 챔피언.	You sure are throwing around wild accusations, Miss Champion.						0	
64	凯茜娅信手拿出一张蓝色的硬质卡片，朝着里芙挥了挥。	凱茜婭信手拿出一張藍色的硬質卡片，朝著里芙揮了揮。	そう言いながら、カーシアは青色のカードを取り出し、リフの目の前で振ってみせた。	캐시아는 파란색 하드 카드를 꺼내 리브를 향해 흔들었다.	Katya pulled out a blue card and waved it at Lyfe.						0	
