字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H芬妮		冰激凌、爆米花，还有水果芭菲，分析员要选哪个？		
page1.2	H主角		嗯？这是要……		
page1.3	H芬妮		别问，凭你的感觉来选择。		
page1.4	H主角		其实都感觉不错……那我就选……		
page1.5	H芬妮		诶？分析员，这可是你自己说的哦！		
page1.6	H芬妮		那么今天分析员要和我一起逛街、看电影，之后再去吃新开那家店的甜点！		
page1.7	H主角		可以是可以……但我刚刚答应什么了吗？		
page1.8	H芬妮		你自己选的嘛，逛街要吃冰激凌，看电影少不了爆米花，水果芭菲当然是甜品店才有咯！		
page1.9	H芬妮		可不许耍赖！		
page1.10	H主角		好好好……可是这么多甜食，芬妮吃得完吗？这时候不担心身材啦？		
page1.11	H芬妮		本小姐当然会贯彻偶像的自我修养！		
page1.12	H芬妮		每种我都只尝一口，至于剩下的，就拜托分析员解决了哦！		
