字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	将带来礼物放下，看着已经在大树旁蹲下处理杂草的卜卜，我忍不住揉了揉眉心，迟疑着做出猜测。	將帶來的禮物放下，看著已經在大樹旁蹲下處理雜草的卜卜，我忍不住揉了揉眉心，遲疑著做出猜測。	持ってきたおみやげを置いた後、木のそばにしゃがみ込んで雑草を処理しているブブを見て、私は思わず眉間を揉み、ためらいながら推測した。	가져온 선물을 내려놓고 이미 나무 옆에 쪼그려 앉아 잡초를 정리하고 있는 보보를 보며 나는 이마를 문지르며 망설이다가 머릿속의 생각을 내뱉었다.	Setting down the gifts, I watched as Bubu crouched by the tree, tending to the weeds around its base. Rubbing my temples, I hesitated as a thought began to form in my mind.						0	2.4版本卜卜个人故事
2	卜卜，你的干娘…难道…是已经……	卜卜，你的乾娘……難道……是已經……	ブブ、君の義理の母は……まさか……もう……	보보, 네 양어머니… 혹시… 이미 돌아가신 거야?	Bubu, your godmother... she hasn't... passed away, has she?						0	2.4版本卜卜个人故事
3	哎呀，分析员，你想什么呢。	哎呀，分析員，你想什麼呢。	もう、分析員、何を考えてるの？	분석가, 무슨 생각을 하는 거야!	Oh my gosh, Adjutant! What are you thinking?						0	2.4版本卜卜个人故事
4	我的干娘就是它啦。	我的乾娘就是它啦。	わたしのお義母さんは、この木なんだ。	나의 '양어머니'는 바로 이것이야.	My godmother is right here!						0	2.4版本卜卜个人故事
5	卜卜在我面前，将她干娘的身体拍得“梆梆”作响。	卜卜在我面前，將她乾娘的身體拍得「梆梆」作響。	ブブは私の前で、母の体をバンバンと叩いてみせた。	보보가 내 앞에서 양어머니의 몸통을 '쿵쿵' 두드리며 말했다.	She gave the tree trunk a hearty pat, the solid wood echoing with a deep thud.						0	2.4版本卜卜个人故事
6	足有好几人合抱粗细的健壮腰肢……确实是一等一的结实！	足有好幾人合抱粗細的健壯腰肢……確實是一等一的結實！	数人を集めてやっと抱ききれるほどのこの太さは……確かに丈夫だ！	여러 사람이 함께 안아야 할 만큼 굵고 튼튼한 허리… 정말로 엄청 튼튼하긴 하다!	It was enormous — so thick that it would take several people linking arms to fully embrace it. Definitely "in great shape."						0	2.4版本卜卜个人故事
7	但是……	但是……	でも……	하지만…	But still...						0	2.4版本卜卜个人故事
8	还是无法理解啊！！	還是無法理解啊！！	やっぱり理解できない！！	여전히 이해가 안 된다!!	I was struggling so hard to wrap my head around it.						0	2.4版本卜卜个人故事
9	……卜卜你的干娘……真的就是这棵树？	……卜卜你的乾娘……真的就是這棵樹？	……本当に、この木で合ってるのか？	…보보, 네 양어머니는… 진짜 이 나무라고?	Wait... your godmother is... this tree?						0	2.4版本卜卜个人故事
10	我很难描述自己此时的心情和语气，“哭笑不得”这样的词大概都只能勉强形容出我内心的复杂。	我很難形容自己此時的心情和語氣，「哭笑不得」這樣的字眼大概都只能勉強形容出我內心的複雜。	今の気持ちをどう表現すればいいかわからなくなった。それだけ複雑な心境で、私は改めてブブに聞いた。	현재 내 심정과 말투를 어떻게 표현해야 할지 모르겠다. '웃프다'는 말로 겨우 나의 복잡한 심정을 설명할 수 있을 정도다.	Words failed me. "Baffled" didn't quite capture my state of mind — "utterly dumbfounded" might have been closer.						0	2.4版本卜卜个人故事
11	嗯啊。	嗯啊。	そうだよ。	응, 맞아.	Yep!						0	2.4版本卜卜个人故事
12	这是朔州的习俗。	這是朔州的習俗。	これは朔州の風習だから。	이게 삭주의 풍습이야.	It's a Shuozhou tradition.						0	2.4版本卜卜个人故事
13	命格不够硬的孩子，都需要寻求山野精灵的庇护。	命格不夠硬的孩子，都需要尋求山野精靈的庇護。	命式が弱い子供を守るために、山の精霊の加護を求めるんだ。	명격이 약한 아이들은 산야의 정령들에게 보호받아야 해.	Kids with weaker life forces seek the blessing of forest spirits.						0	2.4版本卜卜个人故事
14	我小时候身体不好，爸爸妈妈就带我在山林里拜了干娘。结果在那之后，我的身体就慢慢好了起来。	我小時候身體不好，爸爸媽媽就帶我在山林裡拜了乾娘。結果在那之後，我的身體就慢慢好了起來。	わたし、子どものときは体が弱かったの。お父さんとお母さんはそんなわたしを山奥に連れて、そこの木にお義母さんになってもらったの。そしたら、なぜか体がよくなったんだよね。	나도 어릴 때 몸이 약해서, 엄마 아빠가 날 데리고 숲속에서 양어머니께 절을 드렸어. 그랬더니 그 뒤로 내 몸이 점점 좋아졌거든.	When I was little, I was often sick, so my parents took me to a forest and found a tree to be my godmother. After that, my health started improving.						0	2.4版本卜卜个人故事
15	所以来到陌生的地方，我也想着寻求一方山灵的庇护，就这样与干娘结缘了。	所以來到陌生的地方，我也想著尋求一方山靈的庇護，就這樣與乾娘結緣了。	だから、実家からこの街に来たとき、やっぱり山の精霊に守ってもらいたいな～って思って、この巨木をお義母さんと呼ぶことにしたんだ。	그래서 낯선 곳에 오게 되면 나도 산령의 보호를 받고 싶어서 이렇게 양어머니와 인연을 맺게 된 거야.	So whenever I move to a new place, I find a local mountain spirit to watch over me. That's how I met my godmother here.						0	2.4版本卜卜个人故事
16	这样啊……	這樣啊……	そうだったのか……	그런 거구나…	I see...						0	2.4版本卜卜个人故事
17	分析员摆出这副表情，是不相信我说的吗？	分析員擺出這副表情，是不相信我說的嗎？	あれ、その顔は……信じてない？	분석가가 이런 표정을 짓는 것은 내가 말한 게 믿기지 않는다는 건가?	What's with that look, Adjutant? You don't believe me?						0	2.4版本卜卜个人故事
18	我只是觉得有些神奇。	我只是覺得有些神奇。	いや、不思議だなとは思ってるよ。	그냥 좀 신기해서.	No, I believe you. I just find it... fascinating.						0	2.4版本卜卜个人故事
19	觉得神奇就对了，我跟你说，我干娘可灵了。	覺得神奇就對了，我跟你說，我乾娘可靈了。	それは当たり前だよ。あのね、お義母さんはすごいんだよ。	신기하다고 느껴지는 게 맞아. 내 양어머니는 신기가 있으셔.	I know, right? My godmother is unbelievably magical.						0	2.4版本卜卜个人故事
20	噢？什么可灵了？	噢？什麼可靈了？	へえ？どうすごいんだ？	오? 신기가 있으시다고?	Magical, how so?						0	2.4版本卜卜个人故事
21	看她认真的神色，我立即摆出合格听众该有的态度，替姑娘捧哏。	看她認真的神色，我立刻擺出合格聽眾該有的態度，替姑娘捧哏。	ブブの真剣そうな様子を見て、私はすぐに話に合わせた。	그녀의 진지한 표정을 보고 나는 즉시 청취자 모드를 취해 멘트를 받아칠 준비를 했다.	Seeing the earnest look on her face, I immediately slipped into the role of an attentive listener, ready to humor my spirited little Geomancer.						0	2.4版本卜卜个人故事
22	我向干娘许下的愿望，都会被干娘实现。	我向乾娘許下的願望，都會被乾娘實現。	お義母さんに願い事をすれば、全部叶うんだ。	내가 양어머니께 빌었던 소원은 전부 다 이루어졌어.	Every single wish I've ever made to her has come true.						0	2.4版本卜卜个人故事
23	真的？	真的？	本当か？	진짜로?	Really?						0	2.4版本卜卜个人故事
24	当然是真的，本天师还会骗你不成？	當然是真的，本天師還會騙你不成？	もちろんだよ。この天師（テンシ）が嘘をつくわけないじゃん。	그럼! 내가 너한테 거짓말이라도 하겠어?	Absolutely! Why would I lie about something like that?						0	2.4版本卜卜个人故事
25	我成为世界树外勤的第一个月，就向干娘许愿，想要拿到第一个月的奖金。然后你猜怎么着？	我成為世界樹外勤的第一個月，就向乾娘許願，想要拿到第一個月的獎金。然後你猜怎麼樣？	ユグドラシルの外勤スタッフになったから、最初の月でボーナスが出るようにって願ったの。そしたらどうなったと思う？	내가 위그드라실 외근직이 된 첫 달에 양어머니께 첫 달 보너스를 받고 싶다고 소원을 빌었어. 그다음에 어떻게 됐게?	For example, during my first month as a field agent for Yggdrasil, I wished to earn my first performance bonus. And guess what happened?						0	2.4版本卜卜个人故事
26	你真成了？	你真的辦到了？	本当に出たのか？	진짜로 받았어?	You actually got it?						0	2.4版本卜卜个人故事
27	是啊，绩效奖金，最后被我手拿把掐，虽然我刚入队的时候，成绩还是垫后的。	是啊，績效獎金，最後在我手中十拿九穩，雖然我剛入隊的時候，成績還是墊後的。	うん！しっかりもらえたんだ。あのときは成績がまだよくなかったのにね。	그럼! 성과 보너스를 바로 받았다니까. 내가 팀에 처음 들어왔을 땐 성적이 거의 꼴찌였는데 말이야.	Exactly! Performance bonus, right in my pocket! And that was when I was still a newbie, at the bottom of the rankings.						0	2.4版本卜卜个人故事
28	那确实是很灵啊。	那確實是很靈啊。	それは確かにすごいな。	그거 진짜 신기하네.	That does sound quite magical.						0	2.4版本卜卜个人故事
