字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0	卜卜			所以，分析员阁下为什么会出现在这里？……这手铐又是怎么回事？！	0	2.4版本主线故事
2		0				昏暗的洞穴内，卜卜大半个身子都压在我的身上。	0	2.4版本主线故事
3		0				她的左手，我的右手，正被一副手铐连接着，这也是她方才试图起身，却反而扑倒在我身上的原因。	0	2.4版本主线故事
4		0				遗憾的是，我没办法和她解释这副手铐的由来，因为这显然不是她的记忆中应该存在的东西。	0	2.4版本主线故事
5		0				实际上，这副手铐是我与她之间意识连接的具象化表现。有了这东西，我才不会被她大脑的自我防御机制驱逐出去。	0	2.4版本主线故事
6		0	分析员			你先冷静一下，卜卜。	0	2.4版本主线故事
7		0				我向后一撑，将她慢慢扶起。	0	2.4版本主线故事
8		0	分析员			我刚好在附近执行任务，收到了你的求救信号，所以带着海姆达尔小队来支援你。	0	2.4版本主线故事
9		6	卜卜			那其他人……	0	2.4版本主线故事
10		0	分析员			我们分头行动，大概是我运气好，刚下来就找到你了。	0	2.4版本主线故事
11		6	卜卜			哦哦……	0	2.4版本主线故事
12		0				她似懂非懂地点了点头，眼中却闪过一丝不易察觉的警惕。	0	2.4版本主线故事
13		0				还没等我对她的变化做出反应，她忽然挺身向前，横起一肘砸向我的下颌。	0	2.4版本主线故事
14		0	分析员			……	0	2.4版本主线故事
15		0				然而，她本就受了伤，与我的身体素质又差了不止一个级别，眼下她的这一击虽然凌厉，却差了几分力气。	0	2.4版本主线故事
16		0				啪！	0	2.4版本主线故事
17		0				闪身，抬手，用掌心自下而上托住她的肘关节，然后反腕一拧……身形娇小的女孩子便立时被我遏止了行动。	0	2.4版本主线故事
18		0	分析员			位置挑得很准，反应也足够快……你这是练过？	0	2.4版本主线故事
19		0				我刚一松手，她便重心不稳，险些就要向外倒去。这时我们之间的手铐倒是帮上了忙，她绷直手腕，借力一拉，迅速将身体稳定下来。	0	2.4版本主线故事
20		0				一击不成，她倒也没了继续攻击的打算，只是紧紧盯着我。	0	2.4版本主线故事
21		6	卜卜			你……和传闻中不太一样。	0	2.4版本主线故事
22		0	分析员			那我应该是什么样子？	0	2.4版本主线故事
23		6	卜卜			作为海姆达尔的领袖，世界树公司的高层，你不应该……	0	2.4版本主线故事
24		0	分析员			不应该以身犯险，亲自出现在这种地方？	0	2.4版本主线故事
