字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		9	芙提雅驰掣	9		准备好了吗？	0	2.4版本主线故事
2		0		0		三天后，我平躺在医疗部的治疗舱内，朝着监控摄像头另一边的芙提雅微微点了点头。	0	2.4版本主线故事
3		0		0		我朝左边看去，卜卜正躺在离我半步远的另一个治疗舱内。她刚结束了神格神经的移植手术，气色比前几天好了许多。	0	2.4版本主线故事
4		0		0		但我知道，她现在依然是缺少灵魂的空壳。如果不能将她的意识唤醒，我们先前所做的一切都会是无用功。	0	2.4版本主线故事
5		9	芙提雅驰掣	9		我们都会在仪器这边盯着分析员的情况，如果有任何变故，我们就会把分析员带回来的！	0	2.4版本主线故事
6		0	分析员	0		嗯，那就交给大家了。	0	2.4版本主线故事
7		0		0		治疗舱里的仪器开始嗡嗡作响，随之而来的是强烈的昏睡感。	0	2.4版本主线故事
8		0		0		闭上眼后，我就会进入卜卜的意识空间中。	0	2.4版本主线故事
9		0		0		无论如何，也要拯救她。	0	2.4版本主线故事
10		0	？？	0		呃——！	0	2.4版本主线故事
11		0		0		率先进入耳中的是一声闷哼。	0	2.4版本主线故事
12		0		0		还没来得及思考闷哼来自哪里，我便感觉脖颈处一阵凉意，整个人随即毫无阻拦地飞了出去。	0	2.4版本主线故事
13		0		0		眼前天旋地转，直至后脑像是撞到了石头之类的东西，眼前晃动的世界才堪堪停下。	0	2.4版本主线故事
14		0		0		意识消失之前，我的眼中满是猩红，以及淹没于猩红之中的瘦小少女——	0	2.4版本主线故事
15		0	分析员	0		！！！	0	2.4版本主线故事
16		0		0		我的身体触电般从治疗舱中弹起。姗姗来迟的肾上腺素终于到达了心脏，让我止不住地大口呼吸起空气。	0	2.4版本主线故事
17		0		0		刚才那是什么？	0	2.4版本主线故事
18		0		0		疑惑，夹杂着恐惧和死里逃生的庆幸，充斥了我的大脑，让我几乎忘记了自己身处何处。	0	2.4版本主线故事
19		9	芙提雅驰掣	6		分析员！	0	2.4版本主线故事
20		0		0		治疗室的大门被推开，天启者们纷纷冲了进来，将我团团围住。	0	2.4版本主线故事
21		6	芙提雅驰掣	6		怎么会这样，我……	0	2.4版本主线故事
22		0		0		我伸手捧住了芙提雅因为焦急而变得苍白的脸，朝她摇了摇头。	0	2.4版本主线故事
23		0	分析员	0		冷静点……起码，先让我喘口气。	0	2.4版本主线故事
24		6	芙提雅驰掣	6		好……	0	2.4版本主线故事
25		0		0		我看到芙提雅深吸了口气，将原本苍白的脸又憋得通红，其他人也纷纷沉默下来。	0	2.4版本主线故事
26		0	分析员	0		我先确认一件事，现在离我进入卜卜的意识空间开始过了多久？	0	2.4版本主线故事
27		6	芙提雅驰掣	6		十秒钟，只过了十秒钟。	0	2.4版本主线故事
28		0	分析员	0		……我明白了，看来我们从一开始就弄错了一些事情。	0	2.4版本主线故事
29		0		0		卜卜根本没有给我留出拯救她的时间——她的记忆停留在了被击倒的前一刻。	0	2.4版本主线故事
30		0		0		用安卡希雅的话来说，这相当于在一个必死的路线上进行了存档。	0	2.4版本主线故事
31		6	猫汐尔溯影	6		数据结果也出来了，大概是因为那个画面对她的冲击力太强，她现在完全没办法想起其他的东西。	0	2.4版本主线故事
32		0		0		猫汐尔捧着终端快速地汇报了情况，连一贯的口癖都被省略了。	0	2.4版本主线故事
33		0	分析员	0		也就是说，没办法把我送到之前的记忆节点中吗？	0	2.4版本主线故事
34		0	猫汐尔溯影	6		目前看来是这样的。	0	2.4版本主线故事
35		0		0		我摁住自己剧烈跳动的太阳穴，慢慢舒了口气。	0	2.4版本主线故事
36		0		0		不过，就算在卜卜的意识中受到重创，我也正常醒过来了。看起来，导致我强制离开意识空间的原因是卜卜的“死亡”……	0	2.4版本主线故事
37		0	分析员	0		这样的话，还能再多试上几次。	0	2.4版本主线故事
38		0	分析员	0		芙提雅，帮我重启系统吧，我……	0	2.4版本主线故事
39		6	莫尔索悖谬	6		等等，分析员！	0	2.4版本主线故事
40		0		0		我转过头去，莫尔索不知何时已经取得了身体的控制，此刻正紧紧抓着我的手。	0	2.4版本主线故事
41		6	莫尔索悖谬	6		我……不同意让分析员再去涉险！	0	2.4版本主线故事
42		0		0		在平时，即使莫尔索不控制身体我也能看到她。所以她在这时候站出来说这些话，更像是要说服在场的其他人。	0	2.4版本主线故事
43		6	莫尔索悖谬	6		我知道死亡的感觉……哪怕只有一次我也忘不掉。	0	2.4版本主线故事
44		6	莫尔索悖谬	6		如果一次又一次做这样的事情，我怕分析员会——	0	2.4版本主线故事
45		0		0		说到最后，她几乎声嘶力竭，随即便扑到了我的怀中。	0	2.4版本主线故事
46		0		0		再看其他人，显然也因为莫尔索的反应产生了或多或少的动摇。	0	2.4版本主线故事
47		0	分析员	0		好啦……莫尔索知道，当时为了找到你，我进行了多少次锚定实验吗？	0	2.4版本主线故事
48		6	莫尔索悖谬	6		琴诺和我说过了……是52次。	0	2.4版本主线故事
49		0	分析员	0		那我和莫尔索约定，不会超过这个数量的。	0	2.4版本主线故事
50		6	莫尔索悖谬	6		……	0	2.4版本主线故事
51		0	分析员	0		如果我中途坚持不下去了，我也会和大家说的。所以，先相信我好吗？	0	2.4版本主线故事
52		6	琴诺悖谬	6		我……一直相信着分析员。	0	2.4版本主线故事
53		0		0		怀中变成了琴诺的声音，看起来，莫尔索似乎默许了我的决定。	0	2.4版本主线故事
54		0	分析员	0		那我们继续。这一次，把意识监控设备锁定到我这边。	0	2.4版本主线故事
55		0	分析员	0		我要看清，攻击卜卜的到底是什么东西。	0	2.4版本主线故事
56		0	？？	0		呃——！	0	2.4版本主线故事
57		0		0		在接入意识空间的下一刻，熟悉的闷哼声便再次传来。	0	2.4版本主线故事
58		0		0		但这一次，我算准了声音传来的方向，毫不犹豫地朝那边推了一把。	0	2.4版本主线故事
59		0		0		紧接着，我便如上一次一样，被巨大的力量拍飞出去。	0	2.4版本主线故事
60		0		0		同样的天旋地转，同样的后脑剧痛，只不过，我的意识并没有在同样的地方被切断。	0	2.4版本主线故事
