字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				在地下河上漂流了许久后，河水逐渐变浅，难以支撑竹筏继续前进，我和卜卜也从竹筏上跳了下来。	0	2.4版本主线故事
2		0				这一路上出乎意料的平静，也许是因为那怪物庞大的身躯根本无法进入我和卜卜下滑的坡道，于是彻底跟丢了我们。	0	2.4版本主线故事
3		0				怀着这样的自我宽慰，我们在一个岩洞前停下了脚步。	0	2.4版本主线故事
4		0				这里并没有什么危险，相反，出现在我们眼前的是一片璀璨的“星空”。	0	2.4版本主线故事
5		0				一片由镶嵌在岩壁顶部的彩绯岩组成的地下星空。	0	2.4版本主线故事
6		0	分析员			呵，多亏她们当时没把这彩绯岩挖完，否则我们也看不到这种美景了。	0	2.4版本主线故事
7		9	卜卜			我想到一个故事。	0	2.4版本主线故事
8		9	卜卜			小时候，姥姥和我说过，地上的人去世之后，就会变成天上的星星，一直陪着人间的亲人。	0	2.4版本主线故事
9		0				闪烁的晶岩星空下，卜卜忽然偏过头，对我露出一个微笑。	0	2.4版本主线故事
10		0	分析员			这不是挺好的吗？	0	2.4版本主线故事
11		9	卜卜			结果后来，我们那儿下了一场流星雨。其他小孩都在欢呼，就我一个人哭了一整晚。	0	2.4版本主线故事
12		0	分析员			呵……	0	2.4版本主线故事
13		9	卜卜			如果是这样的星空，大概就真的能够永远保持不变了吧。	0	2.4版本主线故事
14		9	卜卜			不过，也正是因为这件事，我比其他孩子都更早理解了失去和离别是很难过的事情，但我也不知道该怎么做。	0	2.4版本主线故事
15		9	卜卜			直到看了一部很厉害的小说，我才知道，原来世界上存在着一种叫“天师”的人，她们修行道法，行侠仗义，帮助其他人。	0	2.4版本主线故事
16		0	分析员			……小说？	0	2.4版本主线故事
17		9	卜卜			那时候我就决定，我也要成为一名天师！	0	2.4版本主线故事
18		9	卜卜			虽然我学不会书里的那些道法神通，但我想了想，很多其实都可以用现代科学来实现嘛。后来我尝试了几次，果然大家都没看出来。	0	2.4版本主线故事
19		9	卜卜			就这样，卜卜天师就诞生啦。	0	2.4版本主线故事
20		0				所以她又喜欢提到玄学又喜欢提到科学，竟然是这个原因？	0	2.4版本主线故事
21		0	分析员			还真是充满故事性的经历啊……	0	2.4版本主线故事
22		9	卜卜			嗯哼哼，这才说明本天师天生就背负了使命嘛。对了，分析员也和我讲讲你小时候的事情吧。	0	2.4版本主线故事
23		0	分析员			我小时候啊……	0	2.4版本主线故事
24		0				花了些时间，给卜卜讲了一些过去的事情后，我们继续向着前方走去。	0	2.4版本主线故事
25		0				穿过地下暗河干涸的支流，又绕过一处无法通行的蕈菇丛。	0	2.4版本主线故事
26		0				我们逐渐远离了地下河，周围的空气也重新变得干燥。	0	2.4版本主线故事
27		0				不知何时起，我们都已经习惯了用相反的步调前进，这样我们戴上了手铐的两只手就能朝同一个方向运动。	0	2.4版本主线故事
28		0				再次停下脚步时，我们已经走了数个小时。	0	2.4版本主线故事
29		0				彼时我正在听卜卜抱怨着这地下洞窟实在太大，忽然就见她止住了步子。	0	2.4版本主线故事
30		9	卜卜			分析员，你快看那边！	0	2.4版本主线故事
31		0				实际上，不用她说，我的视野中也已经出现她所指的东西。	0	2.4版本主线故事
32		0				那是一棵巨大的树。即使在地面上，这棵树也能算得上是枝繁叶茂，更别说它是生长在这数十米深的地下。	0	2.4版本主线故事
33		0				一束光从岩洞顶部的裂口处照下，像是上天也怜惜这棵长在地下的巨树，于是慷慨地给予了它生存所必需的阳光。	0	2.4版本主线故事
34		0				可惜，那裂口还是离我们太远，没办法从这里出去。	0	2.4版本主线故事
