字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page0.1	H晴		分析员，你有空吗？	0	
page0.2	H主角		有，需要我帮忙吗？	0	
page0.3	H晴		没什么，就是想和你聊会天，关于我父亲的事。	0	
page0.4	H晴	Play_Mo_girl006_sigh01_055	抱歉，我不知道还能找谁说这些……	0	
page0.5	H主角		没事，你尽管说吧，我会好好听着的。	0	
page0.6	H晴		从我有记忆起，直到现在，父亲的形象一直没有变过。他是军官的模范：严格、忠诚、沉稳，无论是对内还是对外。	0	
page0.7	H晴		但我现在，似乎总是无法回想起他在军队中的样子，只能记起一些儿时的小事。	0	
page0.8	H晴		那时候他会让我做好每一天的计划，精确到每分钟去执行；会深夜回家的时候，在门外脱掉军靴，避免把我吵醒。	0	
page0.9	H晴		呵，想到这些，就总感觉自己像是还没有长大。	0	
page0.10	H主角		我能理解。	0	
page0.11	H主角		这是独属于你们一家人的回忆。	0	
page0.12	H主角		这些记忆对于鸣濑上校来说，一定也是最珍贵的。	0	
page0.13	H晴		是这样吗……	0	
page0.14	H晴		谢谢你，分析员，说出来之后我感觉好多了。	0	
