字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page0.1	H恩雅		……这件会不会还是太前卫了一点了呢，我还是更适合保守一些的吧？	0	
page0.2	H主角		（恩雅姐似乎正在为某事而烦恼。）	0	
page0.3	H主角		怎么了恩雅姐，在挑什么东西吗？	0	
page0.4	H恩雅		是在挑选新的泳装哦。	0	
page0.5	H恩雅		自从独立生活以来，我就完全没有游过泳了呢，过去的泳装已经穿不下了。	0	
page0.6	H主角		那怎么突然想起来要去游泳？	0	
page0.7	H恩雅	Play_Mo_girl011_thinking01_059	嗯……因为我从很早以前就觉得上半身特别容易疲惫……今天抽空去咨询了一下。	0	
page0.8	H恩雅		结果，医疗部的人推荐我可以试试通过游泳缓解疲劳。	0	
page0.9	H主角		原来如此，我好像也听说过，游泳是对脊椎压力较小的运动。	0	
page0.10	H恩雅		不愧是分析员，原来对这方面的知识也有涉足吗？	0	
page0.11	H恩雅		那正好，可以麻烦你帮我挑一下泳装吗，我一直在为款式发愁呢。	0	
page0.12	H主角		这方面就不是我擅长的领域了……不如去问问芬妮？	0	
page0.13	H恩雅		小芬妮……是啊！她好像有不少衣服呢，眼光一定也不差。	0	
page0.14	H恩雅		不过，我还是更想听听分析员的意见哦~	0	
