字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page0.1	H主角		你看到我，好像很吃惊。	0	
page0.2	H茉莉安		啊，抱歉。正聊起分析员，分析员就出现了。	0	
page0.3	H主角		哦，都聊了些什么？	0	
page0.4	H茉莉安		刚刚那位前辈和我讲了一些您在安全部时期的往事。	0	
page0.5	H茉莉安		她说要不是您，她早就在之前的任务中殉职了。	0	
page0.6	H主角		这都是过去的事了。	0	
page0.7	H主角		再说，确保下属的安危，本来就是我的职责。	0	
page0.8	H茉莉安	Play_Mo_girl005_happy01_052	有点羡慕晴前辈呢。	0	
page0.9	H主角		怎么突然这么说？	0	
page0.10	H茉莉安		能见到身为安全部主管的分析员，还能接受更多来自分析员的指导。	0	
page0.11	H茉莉安		如果不是我这双腿，或许就能更早与分析员相遇了，感觉错过了好多呢……	0	
page0.12	H主角		也许你真见到了那时的我，想法会变得不一样。	0	
page0.13	H茉莉安		怎么会呢？	0	
page0.14	H主角		我在成长蜕变，你也是。	0	
page0.15	H主角		已经发生的过去无法改变，不如想想未来？	0	
page0.16	H茉莉安		未……来……？	0	
page0.17	H主角		未来还会发生更多的故事，不是吗？	0	
