字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page0.1	H主角		你在读什么？	0	
page0.2	H姬辰星		铁与水之舞，几十年前出版的奇幻史诗。	0	
page0.3	H姬辰星		既有神奇的魔法，又有复杂的人性，分析员有时间的话也可以看看。	0	
page0.4	H主角		好啊，我一定会看。	0	
page0.5	H主角		辰星。	0	
page0.6	H姬辰星	Play_Mo_girl014_doubt01_057	嗯？	0	
page0.7	H主角		从第五研究所回来之后，你好像有哪里变得不一样了。	0	
page0.8	H主角		现在的你看起来松弛了很多。	0	
page0.9	H姬辰星		多亏了分析员，束缚我的那条枷锁已经不存在了。	0	
page0.10	H主角		是你自己做出了正确的选择。	0	
page0.11	H姬辰星	Play_Mo_girl014_happy01_052	是我们选择了一致的方向。	0	
page0.12	H姬辰星		我再也不用做任何违背意愿的事情。	0	
page0.13	H姬辰星		这感觉就像胸中有一口积了很久的气，终于被吐了出来。	0	
page0.14	H姬辰星		说实话，我也不知道自己今后会变成什么模样……	0	
page0.15	H主角		无论什么模样，我都很期待。	0	
