字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page0.1	H妮塔		头……好痛。	0	
page0.2	H妮塔		我昨晚真不该喝那么多小麦碳酸饮料。	0	
page0.3	H妮塔		分析员，我……我没干什么吧？	0	
page0.4	H主角		没什么，你只是一边喊热，一边开始脱衣服，芬妮和芙提雅两个人才勉强按住你……	0	
page0.5	H妮塔	Play_Mo_girl003_amazed01_058	！！！	0	
page0.6	H主角		瑟瑞斯还要拍照，我赶紧和她说这种事就用不着记录了，当事人醒来不会想看见的。	0	
page0.7	H妮塔		不是吧……	0	
page0.8	H主角		还有。	0	
page0.9	H妮塔		还有！？	0	
page0.10	H主角		你拉着我到一边，偷偷和我说你有个秘密憋了很久，一定要告诉我。	0	
page0.11	H妮塔	Play_Mo_girl003_doubt01_057	啊？	0	
page0.12	H主角		你告诉我你需要很多钱去修建一座孤儿院，现在已经攒了不少。	0	
page0.13	H主角		妮塔，真没想到你能坚持这么久，看来用不了多久你的目的就能实现了。	0	
page0.14	H妮塔		这些事看起来很愚蠢吧。	0	
page0.15	H主角		我并不会这么认为。	0	
page0.16	H妮塔		那既然你知道了我的秘密，我们就是“共犯”了。	0	
page0.17	H妮塔		在我实现之前可别告诉其他人啊，万一失败可就太丢脸了。	0	
