字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page0.1	H猫汐尔		呼喵——呼喵——	0	
page0.2	H猫汐尔	Play_Mo_girl012_confused01_061	唔喵……分析员……	0	
page0.3	H主角		啊，打扰到你了吗？	0	
page0.4	H猫汐尔		唔……分析员的气息太特殊了，只要你一在附近，身体就会不由自主地行动起来。	0	
page0.5	H主角		那是什么……猫猫感应吗，难道说我已经成为什么极度危险的存在了？	0	
page0.6	H猫汐尔		不清楚，心跳有明显加速，但和察觉到危险时的反应还是不太一样。	0	
page0.7	H猫汐尔		唔……究竟是怎么一回事喵？	0	
page0.8	H主角		……	0	
page0.9	H猫汐尔		分析员，占用你几分钟时间，我想好好研究一下这种现象。	0	
page0.10	H主角		哎？需要我做些什么？	0	
page0.11	H猫汐尔		什么都不用做。	0	
page0.12	H猫汐尔		……就这样待在我身边就好。	0	
page0.13	H猫汐尔	Play_Mo_girl012_happy01_052	嗯，对了，还要再近一些喵。	0	
