字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page0.1	H主角		肴，入职世界树公司以后，你感觉这里怎么样？	0	
page0.2	H肴		挺好的啊，比在军方时好多了。	0	
page0.3	H肴		没有了那些烦人的军规条例，感觉全身心都轻松多了。	0	
page0.4	H主角		你这种懒散性格能加入军方也是奇迹。	0	
page0.5	H肴		这就是硬实力！作为狙击手，我已经很出色了好吧。	0	
page0.6	H主角		这倒是没错。	0	
page0.7	H肴	Play_Mo_girl010_happy01_052	嘿嘿，总之面试的时候公司对我很满意，我也对公司很满意啦。	0	
page0.8	H主角		肴，有一句话，我早就想对你说了。	0	
page0.9	H肴		嗯？	0	
page0.10	H肴		虽然还是动不动就被拉去加班，但至少待遇还不错。	0	
page0.11	H肴		在军方那时候，摸鱼被抓到就是万字检讨加关禁闭了。	0	
page0.12	H主角		其实按规定，在公司摸鱼被抓到也是要扣工资......	0	
page0.13	H肴		哎哎哎，分析员，我们这交情说这些可就见外了。	0	
page0.14	H肴		我在公司这边可是努力多了！你不能因为偶尔的懈怠就举报我吧。	0	
page0.15	H主角		只要你这个“偶尔”真的只是偶尔，那我当然没意见。	0	
