字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page0.1	H芙提雅		分析员！找你好久了，快过来。	0	
page0.2	H主角		怎么了，神秘兮兮的。	0	
page0.3	H芙提雅		嘿嘿，芙提雅老师最近在公司数据库里面又发现了不少八卦，想不想听？	0	
page0.4	H主角		不想。	0	
page0.5	H芙提雅	Play_Mo_girl004_amazed01_058	那我就给你讲……哎？不想？	0	
page0.51	H主角		有人和我说过，知道得越多，越容易疯狂。	0	
page0.6	H芙提雅		只是听八卦而已，又不是什么黑魔法书。而且，你上次让我黑进数据库的时候可没这么说。	0	
page0.7	H主角		那是特殊情况。	0	
page0.8	H芙提雅		从结果来说可没有什么区别！我就想找个口风严实的人聊八卦而已，分析员你就不能配合我一下吗？	0	
page0.9	H主角		好好好，那你说。	0	
page0.10	H芙提雅	Play_Mo_girl004_cough01_063	咳咳，第一件事，我发现陶小老板每天竟然只睡四个小时！	0	
page0.11	H主角		……这种事情会记录在数据库里面吗？	0	
page0.12	H芙提雅		第二件事，我发现基地大厅自动贩卖机的商品在凌晨两点后会打五折！	0	
page0.13	H主角		这个，我没看数据库也注意到了。	0	
page0.14	H芙提雅		剩下的，就是些后面会加入海姆达尔部队的队员名单、下次外勤任务的地点之类的没什么意思的信息了。	0	
page0.15	H主角		你等等，后面这些才是重点吧！	0	
