字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page0.1	H芬妮		分析员，过来过来！	0	
page0.2	H主角		这么开心，是今天餐厅的晚饭很好吃吗？	0	
page0.3	H芬妮	Play_Mo_girl008_angry01_053	才不是这么肤浅的理由！	0	
page0.4	H芬妮		听好了，本小姐是在准备今年的度假计划。	0	
page0.5	H主角		这样啊，不过你最近还有假期吗？	0	
page0.6	H芬妮		哎呀，假期总会有的，但做计划的动力过一会可就没有了。	0	
page0.7	H主角		那倒没错。	0	
page0.8	H芬妮		对了，分析员，不如下个假期我们一起去度假吧。	0	
page0.9	H芬妮		你想去耶洛沙滑雪吗？或者去阿尔斯特横穿大森林？要不然去个海岛玩上几天也不错。	0	
page0.10	H主角		嗯？都是很远的地方啊，我还以为只是在公司附近转转。	0	
page0.11	H芬妮		这座城市早就只剩下人工景区和人工沙滩了，我可不会去那种地方。	0	
page0.12	H主角		但出远门的话，至少需要一周的假期了吧，最近事情也不少，陶总估计不会同意的。	0	
page0.13	H芬妮	Play_Mo_girl008_down01_070	可我真的很需要一次长假，呜，天天加班，这样下去皮肤都要变差了！	0	
page0.14	H主角		好好好，我会去找陶求情的。	0	
page0.15	H主角		但以我对公司的了解，真有假期的话，大概又会安排一些奇奇怪怪的团建活动。	0	
