字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
page0.1	嗨，分析员今天也有空呢~	嗨，分析員今天也有空呢~	よっ、今日も暇だね、分析員。	요! 분석가! 오늘 좀 한가해 보이네~	Oh... you're not working today, Adjutant?						0	
page0.2	遇到小老师也很难得啊。	遇到小老師也很難得啊。	奇遇だね、子ども先生。	프티야를 여기서 다 보다니…	Hey, Fritia, unusual running into you like this.						0	
page0.3	今天不泡在研究室了吗？	今天不泡在研究室了嗎？	研究室引きこもり生活は一時中断？	오늘은 연구실에 안 가는 거야?	You're usually cooped up in the lab.						0	
page0.4	嗐，根据人工智能计算，再不运动一下，身体机能就会下降到无法通过下次体能检测呢……真糟糕。	吼~根據人工智慧計算，再不運動一下，身體機能就會退步到無法通過下次體能檢測呢……真是糟糕。	はぁ…人工知能の計算結果から見て、このまま運動しなかったら、今の身体機能で次回の体力検査に合格するのは不可能だね……	후… 말도 마! 인공지능 프로그램이 앞으로 운동을 하지 않으면 다음 체력 검사를 통과하지 못할 거래…	Well, I did some AI calculations, and apparently, I'm going to totally bomb the next physical exam if I don't start exercising...						0	
page0.5	我可绝对不会让这种事情发生。	我絕對不會讓這種事情發生。	そんなの、私は許せないよ。	절대로 그런 일이 생겨서는 안돼.	How does this keep happening?						0	
page0.6	要一起练吗？	要一起練嗎？	じゃ一緒に？	그럼 같이 운동할까?	Shall we just go train? Go together?						0	
page0.7	哼哼，很大胆嘛分析员，你能跟上我的速度吗？	哼哼，很大膽嘛分析員，你能跟上我的速度嗎？	ふふん、意外と大胆だね。私のスピードについてこれるかな、分析員？	오호… 뭐야 이 자신감? 프티야 속도를 따라올 자신은 있어?	Very brave of you, Adjutant! You think you could keep up with me?						0	
page0.8	试试吧。	試試吧。	うん......やってみる。	한번 해보면 알겠지?	I can try.						0	
aside1	十分钟后	十分鐘後	10分後	10분 후	Ten minutes later...						0	
page0.9	呼……哈……呼……哈……	呼……哈……呼……哈……	ふぅ……はぁ……ふぅ……はぁ……	하아… 하아… 하아아아…	*pant*... *pant*... *pant*... *pant*...						0	
page0.10	可恶，今天的量……有点不对劲。	可惡，今天的量……有點不對勁。	くそ、今日の量は……ちょっと変かも。	이럴수가… 오늘 상태가… 뭔가 이상한데.	No, no, this isn't good enough... I'm not doing anywhere near as well as I need to.						0	
page0.11	要休息吗？	要休息嗎？	少し休もうか？	조금만 쉬었다 갈까?	Breather?						0	
page0.12	休息？芙提雅老师可没有这么脆弱……	休息？芙提雅老師可沒有這麼脆弱……	休憩？このフリティア先生はそんなにヤワじゃないよ……	쉰다고? 프티야 선생님은 그렇게 약한 존재가 아니야!	A breather? What do you take me for, it's like you don't even know me...						0	
page0.13	但……分析员要是实在受不了，我也不是不可以……	但……分析員要是實在受不了，我也不是不可以……	でも……もし分析員がもう耐えられないなら、一緒に休憩してもいいけど……	하지만… 분석가가 쉬고 싶으면 잠시 쉬었다 가는 것도…	... then again... if you really want us to take a break, we can do that.						0	
page0.14	我还好啊。	我還好啊。	私ならまだ大丈夫だよ。	나는 괜찮아.	No no, I'm fine.						0	
page0.15	啊……对了对了，突然想到有个新的运动饮料，我想研究一下它的功能性数据是否属实。	啊……對了對了，突然想到有個新的運動飲料，我想研究一下它的功能性數據是否屬實。	あっ……そうだそうだ、新しいスポーツドリンクのことを思い出した。そのドリンクの機能性データが正確かどうか調べてみたい。	아… 맞다! 새로 나온 스포츠 음료가 있는데 기능성 데이터가 진짜인지 한번 테스트를 해봐야겠어.	Okay... Oh! Oh! I just remembered, I've been working on a new sports drink. I really need data on its effects to see if it does what I'm hoping it does.						0	
page0.16	分析员好像是个不错的实验对象呢……	分析員好像是個不錯的實驗對象呢……	そして分析員はいい実験台になりそうだね……	분석가를 실험 도구로 쓰기에 딱 좋을 것 같긴 한데…	You'd make a perfect test subject!						0	
page0.17	别练了别练了，走吧，我请你。	別練了別練了，走吧，我請你。	訓練はここまで。ほら、行くよ。ドリンク奢るから。	운동은 됐고! 프티야가 쏠 테니까 어서 가자.	Let's finish up and get you that drink...						0	
