字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
page0.1	是分析员啊，来得正好。	是分析員啊，來得正好。	分析員、ちょうどいいところに。	분석가! 마침 잘 왔어.	Ah, Adjutant. Perfect timing.						0	
page0.2	是恩雅啊，你又在调查什么？	是恩雅啊，你又在調查什麼？	エンヤか。まだ何か調べてるのか？	엔야 누님, 또 무슨 조사를 하고 있는 거예요?	Oh, Enya. Are you surveying people again?						0	
page0.3	嗯，没什么。正好分析员来了，就问你个问题吧。	嗯，沒什麼。正好分析員來了，就問你一個問題吧。	うーん……そうだ、ちょうど分析員が来てくれましたし、1つ質問しましょうか。	별거 아니야. 마침 분석가가 왔으니 질문 하나만 할게.	Well, not really. But since you're here, Adjutant, I'd like to ask you a question.						0	
page0.4	如果配下午茶的话，你喜欢吃甜一点的奶油水果蛋糕，还是咸口的海盐芝士蛋糕？	如果配下午茶的話，你喜歡吃甜一點的奶油水果蛋糕，還是鹹口的海鹽起司蛋糕？	アフタヌーンティーに添えるメニューとして、甘いクリームフルーツケーキと、しょっぱい塩チーズケーキのどっちがお好みですか？	티타임 간식 말인데, 달콤한 생크림 과일 케이크가 좋아, 아니면 짭짤한 씨솔트 치즈 케이크가 좋아?	Would you prefer a sweet cream fruit cake or a sea salt cheesecake for afternoon tea?						0	
page0.5	我的话，有什么都行。	我的話，有什麼都行。	私はどっちでも構わないよ。	전 다 좋아요.	I'm good with anything.						0	
page0.6	没有特别的偏好。硬要说选一个的话，会吃奶油水果蛋糕吧。	沒有特別的偏好。硬要選一個的話，會吃奶油水果蛋糕吧。	特にこだわりはないかも。強いて言えば、クリームフルーツケーキかな。	안 가리고 다 잘 먹어서요. 굳이 따지자면 생크림 케익이 좋을 것 같네요.	I don't really have a preference either way. But if I had to choose, it would be a sweet cream fruit cake.						0	
page0.7	是因为喜欢甜口吗？	是因為喜歡甜口嗎？	甘いのが好きだからですか？	왜? 달콤해서?	Is that because you have a sweet tooth?						0	
page0.8	感觉甜的东西都不会特别难吃，但是咸的东西一不小心味道就会很重。	感覺甜的東西都不會特別難吃，但是鹹的東西一不小心味道就會很重。	なんか甘い物は失敗してもそれなりに美味しいというか、しょっぱい物は味が濃くなりがちというか。	달콤하면 대부분 맛있더라고요. 짭짤한 건 호불호를 많이 타는 것 같고요.	Sweet things always taste good, but salty foods can taste really strong if you're not careful.						0	
page0.9	分析员是这种想法呢。也有人跟我说会觉得甜的蛋糕如果用量不够精准就会很腻。	分析員是這種想法呢。也有人跟我說覺得甜的蛋糕如果用量不夠精準就會很膩。	分析員はそういう考えをお持ちなんですね。甘いケーキは分量を間違えると甘すぎると言う方もいますよ。	분석가는 그렇게 생각하는구나. 어떤 사람들은 달면 너무 질린다고 하던데.	I understand. Someone also told me that if you eat too much sweet cake, it can be too sugary.						0	
page0.10	这就是众口难调咯。不过，恩雅你应该不负责下午的甜点供应吧？怎么突然问起来这个。	這就是眾口難調囉。不過，恩雅你應該不負責下午的甜點供應吧？怎麼突然問起這個。	全員を満足させるのは難しいな。でもエンヤ姉はアフタヌーンティーの調達を担当しているわけじゃないよな？どうして急にそんなことを？	각자의 취향이 있으니까요. 근데 엔야 누님이 간식 담당이었나요? 왜 갑자기 이런 질문을…	Everyone has different opinions. But, Enya, you're not in charge of serving desserts for afternoon tea, right? Why are you asking that all of a sudden?						0	
page0.11	这个嘛，其实是想看看有没有人想和我一起，申请增加点不一样的口味。	這個嘛，其實是想看看有沒有人想和我一起，申請增加一些不一樣的口味。	それはですね、私と同じ好みの人がいたら、一緒にメニューの追加を申し込んでみようかなと思いまして。	그게, 사실은 다른 맛을 좀 트라이해 볼 사람을 찾고 있었어.	Well, I actually wanted to see if anyone would be willing to apply for a different flavor with me.						0	
page0.12	因为，比起甜的咸的，我更喜欢麻辣的味道。	因為，比起甜的鹹的，我更喜歡麻辣的味道。	私、甘いものやしょっぱいものより、しびれる系や辛いものが好きなんですよ。	난 달거나 짠 것보다는, 매운 걸 더 좋아하거든.	Because I prefer sour and spicy to sweet or salty.						0	
