字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		6	悖谬泳装			在那里！安卡希雅的机器人正在破坏风力发电机！	0	
2		0				火光闪过，白色的叶片便被切成数段落入海中。	0	
3		0				此刻名为“尘白恶魔”的机器人，正无差别地攻击着游乐园中的任何物体。	0	
4		6	羽蜕泳装			现在应该是真失控了吧……	0	
5		4	芙提雅泳装			各位，接收到分析员发来的通讯请求了！！	0	
6		0				一声象征着通讯接通的提示音响起，芙提雅双手离开了平板终端，激动地挥舞起来。	0	
7		5	猫汐尔泳装			但准确来说，只是单向的文字通信。	0	
8		4	芙提雅泳装			芙提雅老师和猫汐尔已经尽力去尝试连接上机舱内的通讯终端了……不过因为有干扰，结果只能做到这一步了。	0	
9		6	茉莉安泳装			嗯，辛苦两位了……分析员他有什么指示吗？	0	
10		6	芙提雅泳装			让我看看哦……	0	
11		0				随着芙提雅的双手不断滑动，两行文字渐渐浮现。	0	
12		0				逐个破坏机体推进器，使其迫降在海面。	0	
13		0				备注：允许使用实弹武器。	0	
14		4	悖谬泳装			这……真的是分析员的命令？	0	
15		5	羽蜕泳装			很有他的风格不是吗？	0	
16		4	悖谬泳装			我知道，但他和安卡希雅还在里面，一旦有什么闪失的话……	0	
17		4	凯茜娅泳装			如果我们能严格按照他的命令去做，就不会有什么闪失。	0	
18		4	凯茜娅泳装			逐个破坏推进器可以慢慢减弱机甲的行动能力，而海面则能在一定程度上缓冲冲击。	0	
19		5	辰星泳装			现在最大的问题是我们该如何命中那些推进器……	0	
20		6	茉莉安泳装			请让我去完成这个任务吧。	0	
21		0				茉莉安的声音虽有些颤抖，却也透出一种不容置疑的决心。	0	
22		6	茉莉安泳装			我随身带了雨燕配套的狙击枪，可以用它去进行远距离锁定。	0	
23		0				海姆达尔的队员们默契地交换了一个肯定的眼神……	0	
24		0				最终达成了无声的共识。	0	
25		6	茉莉安泳装			目标锁定完毕，第一发追踪弹准备就绪……	0	
26		0				茉莉安深吸一口气，将武器对准了机体左后方的推进装置。	0	
27		6	芙提雅泳装			好远的距离，没有追踪系统的加持下，一旦射偏了的话……	0	
28		6	猫汐尔泳装			芙提雅，安静喵！	0	
29		6	茉莉安泳装			命中吧！	0	
30		0				心无旁骛的少女轻轻扣动扳机，子弹如同闪电般从枪口飞出。	0	
31		0				而回应她的，正是如同预期般的推进器爆炸声——	0	
32		0	尘白恶魔			警告——警告——机体左侧推进器受损，即将激活自动修复组件。	0	
33		0	分析员			安卡希雅，有办法关掉那个修复组件吗？！	0	
34		0	安卡希雅泳装			我正在努力尝试……稍等——	0	
35		6	安卡希雅泳装			呜哇！！！	0	
36		0				突然间，仿佛是察觉到了我们的动作般，一股巨大的上升力袭来。	0	
37		0				安卡希雅反应不及，额头重重地磕在面前的操作台上。	0	
38		0				而我的身体也被死死钉在了座位上……	0	
39		0	安卡希雅泳装			……	0	
40		0	分析员			安卡希雅？！	0	
41		4	羽蜕泳装			尘白恶魔改变了自己的运动轨迹？！它开始向着高空移动！	0	
42		5	悖谬泳装			它的目的是什么……	0	
43		6	茉莉安泳装			不清楚……不过只要再补上一发，就能让它失去上升力。	0	
44		0				少女没有犹豫，她果断地再次架起枪。	0	
45		0	茉莉安泳装			哎？	0	
46		0				又是一声枪鸣，只是这次的子弹却在即将命中推进器时，被一股无形的力量弹开了。	0	
47		6	芙提雅泳装			是力场盾，它使子弹路径偏移了……	0	
48		6	凯茜娅泳装			让我来吧，既然实弹会被反弹，那就试试用信息态生成的箭如何？	0	
49		4	芙提雅泳装			这倒是能行得通，不过凯茜娅，你现在拿着的并不是弩吧……	0	
50		6	凯茜娅泳装			呵呵呵，谁说没有弩就不能射箭了？	0	
51		0				凯茜娅的眼中闪过一丝得意的神情，随后在众人不可思议的目光中，金色的光粒开始在她的身后聚集。	0	
52		6	凯茜娅泳装			再说，弩这种方便的东西……现在的我随手便能拈来。用枪，不过是为了让你们放松警惕的伪装罢了。	0	
53		0				很快，那些飘动着的信息态光粒瞬间合拢，汇聚成了一团耀眼的光芒……	0	
54		0				等到光芒散去，一把弓弩的轮廓便就像这样，附着在了她手中的枪身上。	0	
55		6	凯茜娅泳装			再不逃快些，那可就来不及了！	0	
56		0				当众展示出“奇迹”的凯茜娅对着远处的目标怒吼道——	0	
57		0				射出了被光芒笼罩的一箭。	0	
58		0				随后，天空中便绽放出了一朵由火光与铁屑组成的烟火……	0	
59		6	卡罗琳			成功了！第二枚推进器被摧毁，它正在下落！	0	
60		5	猫汐尔泳装			但下落的角度有些不妙喵……	0	
61		0				此刻，失去了动力的尘白恶魔号被自己的力场盾弹飞，正笔直地坠向主岛……	0	
62		0				然而，就在大家以为尘白恶魔号将要摔个粉身碎骨时，它的航迹却再次发生了偏移。	0	
63		0	分析员			赶上了……	0	
64		0				我咬紧牙关，克服了身体上的压力，艰难地移动到安卡希雅所坐的前排，成功启动了机体紧急避险程序。	0	
65		0				位于机甲身侧的应急用小型推进器被唤醒，一股蓝焰从中迸射而出，虽然微小，却足以改变尘白恶魔号的航迹以及驾驶舱中的两人的命运……	0	
66		0				机甲避开了与地面的直接冲击，转而倾斜地擦过酒店顶楼的边缘。	0	
67		0				最终，在滑行了一段距离后，停在了高空舞台的正中央。	0	
68		0				虽说依旧对机体和楼顶造成了些许的震荡与破坏，但这也远比直接坠毁在地面要轻得多。	0	
69		0				驾驶舱中，我长吁了一口气。	0	
70		0				但是现在，还不能放松警惕……	0	
