字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				脚踏着湿润的白沙，我继续顺着歌声的方向前进……	0	
2		0				最终，在白沙的尽头，我终于望见了形单影只的她。	0	
b-1	b-1	0					0	
3	b-1-1	0				和着歌声，吹响口哨	0	
4		0	凯茜娅			playername……	0	
5		0				远处的她微微一笑，随后便起身向我走来。	0	
6		0				月光下纤细的人影被拖得很长很长，一直到了冰冷的海中，好似一个不经意的浪花就能将其击碎。	0	
7		0				而此刻，我的心也仿佛被灌满了海水般，不断翻涌着不可思议的情感，以至于……	0	
8		0				以至于我都没有发现，她早已走到了我面前。	0	
9		0	凯茜娅			陪我坐一会儿吧，playername，趁着她们还没有找到我们之前。	0	
10		0	分析员			嗯。	0	
11		0				背对着星光坐下，她收敛起苦楚与阴郁，又摆出了平日里那副调侃的模样。	0	
12		0	凯茜娅			没想到你还挺在意我的嘛。	0	
13		0	凯茜娅			我还以为……	0	
14		0	凯茜娅			还以为，这会儿你正和茉莉安共度良宵呢~	0	
b-2	b-2	0					0	
15	b-2-1	0				弹她个脑瓜嘣	0	
16		0	凯茜娅			嘶啊——	0	
17		0				没有丝毫犹豫，我在她的额头留下了微红印记。	0	
18		0				而凯茜娅，也终于察觉到了我的情绪。	0	
19		0				不，应该说从一开始，她应该就已经察觉到了，只是……	0	
20		0	凯茜娅			抱歉……我一开始只是不想因为自己的状态不好而扫你的兴。	0	
21		0	凯茜娅			但是没想到，最后还是惹你生气了。	0	
22		0	分析员			不是生气，是担心。	0	
23		0	凯茜娅			担心……我吗？	0	
24		0				海风卷走片刻沉默，她露出了略微有些苦涩的笑容。	0	
25		0	凯茜娅			啊……不过确实，这还挺像是你……也只有你才会作出的回答。	0	
26		0	凯茜娅			能在这一片黑暗中找到我的人……除了你外再无他人。	0	
27		0				凯茜娅看向我的眼睛，短暂地挪向了一边。	0	
28		0	凯茜娅			喂，还记得白天，我和你说的那件糗事吗？	0	
29		0	分析员			是从树上摔下来的事吗？	0	
30		0	凯茜娅			嗯，没错。但其实我根本就不是从树上……	0	
31		0	凯茜娅			而是从一座很高很高，很高很高的高台上落下来的。	0	
32		0	凯茜娅			呵呵呵，当然，那座高台没有奥丽拉酒店那么高，但其他的细节……	0	
33		0	凯茜娅			几乎一模一样。	0	
34		0	分析员			所以说那是……	0	
35		0	凯茜娅			瓦尔基里游戏选拔赛的擂台。	0	
36		0				瓦尔基里选拔赛……是预备选手晋升前的最后一道考验。只有在那场比赛中赢下所有人，才有机会被称作正式选手，参与瓦尔基里游戏。	0	
37		0				而凯茜娅的档案上曾明确写明了，她曾经参与过选拔赛，只不过最后的结果却是……	0	
38		0				落选了。	0	
39		0	分析员			为什么，会想要成为瓦尔基里选手呢？	0	
40		0	凯茜娅			是啊……为什么呢……	0	
41		0	凯茜娅			我想，大概和背着父母偷学吉他的理由是一样的吧。	0	
42		0	凯茜娅			那个时候的我，只是想反抗……	0	
43		0	凯茜娅			反抗那个被成年病扭曲的人生。	0	
44		0				浪声反复，记忆深处的淤泥翻涌而出。	0	
45		0	凯茜娅			其实一直以来我都很害怕……害怕再变回那个腿脚不便只能躺在病床上，连哭泣的力气都没有的女孩。	0	
46		0	凯茜娅			尤其是在被罗赞抓住的时候，在不知道你生死下落的时候……那种感觉好像又回来了……	0	
47		0	凯茜娅			虽然已经过去很久了，但是直到今天，我偶尔还是会恍惚……	0	
48		0	凯茜娅			……	0	
49		0	凯茜娅			对不起，今天本该是个开心的日子，我不该提这些……	0	
50		0	分析员			凯茜娅……	0	
51		0				察觉出了她内心的不安，我握住了她的手。	0	
52		0	分析员			我想知道是什么一直压在你心底，我想……了解你过去的一切。	0	
53		0	凯茜娅			是吗……	0	
54		0				犹豫片刻后，她终于下定了决心，向我诉说起一直以来都埋藏于心底的故事。	0	
