字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H恩雅		呼……		2.5版本随机事件
page1.2	H主角		怎么了恩雅，看你好像有点累。		2.5版本随机事件
page1.3	H恩雅		呀！是分析员，抱抱~		2.5版本随机事件
page1.4	H恩雅		我没事啦，只是刚刚结束运动锻炼，正在休息。		2.5版本随机事件
page1.5	H主角		其实有点想象不到恩雅用沉重的器械来锻炼会是什么样子……		2.5版本随机事件
page1.6	H恩雅		不是哦，姐姐这次尝试的是一种源自古俱卢地区的较为舒缓的运动，几乎不需要使用锻炼器械。		2.5版本随机事件
page1.7	H恩雅		这种运动能够通过特定的姿势锻炼到身体各部分的肌肉。		2.5版本随机事件
page1.8	H恩雅		既能够调整身心律动和呼吸节奏，也可以达到消解疲劳、强身健体的目的。		2.5版本随机事件
page1.9	H主角		听起来倒是与侧重力量的常规锻炼很不一样。		2.5版本随机事件
page1.11	H恩雅		是啊，很有意思的。分析员想不想尝试一次？姐姐来手把手教你~		2.5版本随机事件
page1.13	H恩雅		啊对了！运动的时候最好还要穿上专门的运动服装。		2.5版本随机事件
page1.15	H恩雅		分析员还没见过姐姐的训练服吧，是很漂亮的颜色哦！要不要来看看？		2.5版本随机事件
