字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H主角		在忙什么呢？		2.5版本随机事件
page1.2	H安卡希雅		我在想办法删掉之前给一部番写的评论，可网站的账号密码都忘光了，只好动点技术手段了。		2.5版本随机事件
page1.3	H主角		评论？你和制作组对骂了吗？		2.5版本随机事件
page1.4	H安卡希雅		恰恰相反，我可是写了一篇真情实感的好评。		2.5版本随机事件
page1.5	H主角		那留着有什么问题吗？		2.5版本随机事件
page1.6	H安卡希雅		问题很大！		2.5版本随机事件
page1.7	H安卡希雅		那部番刚开播的时候简直完美，前九话的剧情编排得无可挑剔，画风和配乐都堪称一流。		2.5版本随机事件
page1.8	H安卡希雅		我那会儿都快进休眠舱了，还是熬夜给制作组写了一大段鼓励的话。		2.5版本随机事件
page1.9	H安卡希雅		没想到……		2.5版本随机事件
page1.10	H安卡希雅		从第十话开始，就像团队经费完全花光了似的，画面质量暴跌到了幻灯片的水平。		2.5版本随机事件
page1.11	H主角		幻灯片是什么？		2.5版本随机事件
page1.12	H安卡希雅		这不重要，重要的是……说不定很多人都因为我的推荐去追这部番了。		2.5版本随机事件
page1.13	H主角		……		2.5版本随机事件
page1.14	H主角		这可真是……		2.5版本随机事件
page1.15	H安卡希雅		所以，只有把那条评论彻底删掉，我才能从愧疚的牢笼中解脱。		2.5版本随机事件
page1.16	H主角		听上去事态确实很严峻，要我帮忙吗？		2.5版本随机事件
page1.17	H安卡希雅		当然要，那句话怎么说的来着……哦，人多力量大嘛。		2.5版本随机事件
