字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H肴		郎君~你要是不忙的话，和我一起看会儿书怎么样？		2.5版本随机事件
page1.2	H主角		行啊，正好我也想午休……		2.5版本随机事件
page1.3	H主角		等等，你说的是……看书？		2.5版本随机事件
page1.4	H肴		干嘛一副很惊讶的表情，我不能偶尔看看书吗？		2.5版本随机事件
page1.5	H主角		当然行，那你打算看什么书？		2.5版本随机事件
page1.6	H肴		嗯……我准备了《秘戏图考》、《胜蓬莱》，还有什么……花营……什么的……		2.5版本随机事件
page1.7	H主角		听上去都是朔州的古书啊。		2.5版本随机事件
page1.8	H肴		是啊，朔州那边有这么个说法，把这些书放在房里偶尔翻阅，恒约后的日子就会更加幸福。		2.5版本随机事件
page1.9	H肴		我这不是想着和郎君一起试试~		2.5版本随机事件
page1.10	H主角		（嗯？这些书该不会是……）		2.5版本随机事件
page1.11	H肴		嘿~郎君，我们从哪本开始？		2.5版本随机事件
choice01			《秘戏图考》		2.5版本随机事件
choice02			《胜蓬莱》		2.5版本随机事件
page2.1	H肴		那就这本了！		2.5版本随机事件
page2.2			肴翻开了这本书……		2.5版本随机事件
page2.3			朔州软笔勾出灵动的眷侣，正琴瑟和鸣，好不畅快。		2.5版本随机事件
page2.4	H肴		等等，这里面是……		2.5版本随机事件
page2.5	H肴		郎君……要继续看下去吗？		2.5版本随机事件
page2.6	H主角		继续吧，毕竟对我们以后的生活大有帮助啊。		2.5版本随机事件
