字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H主角		里芙，别一直盯着屏幕看，对眼睛不好哦。		2.5版本随机事件
page1.2	H里芙		分析员，我……		2.5版本随机事件
page1.3	H主角		我知道你想说什么。工作是做不完的，不如先和我出去走动走动，让眼睛休息一下？		2.5版本随机事件
page1.4	H里芙		嗯……听分析员的。		2.5版本随机事件
page1.5	H主角		来，里芙。		2.5版本随机事件
page1.6	H主角		试试看向窗外，这样远眺是让眼睛放松的好方法。		2.5版本随机事件
page1.7	H主角		先把眼睛闭上，再缓缓睁开直视前方，最后让视线自然向中心聚焦。		2.5版本随机事件
page1.8	H里芙		确实感觉舒服了一些。		2.5版本随机事件
page1.9	H主角		我还有个更好的方法，要不要回房间试试？		2.5版本随机事件
page1.10			回到房间后，我将里芙抱到床上，轻柔小心地为她按摩眼周。		2.5版本随机事件
page1.11	H里芙		眼睛的不适感缓解了很多，谢谢你，分析员。		2.5版本随机事件
page1.12	H里芙		我……我也可以帮分析员按摩吗？		2.5版本随机事件
page1.13	H主角		当然，那就拜托里芙了。		2.5版本随机事件
page1.14	H里芙		力度还合适吗？		2.5版本随机事件
page1.15	H主角		里芙的手法很温柔，我觉得力度刚刚好。		2.5版本随机事件
page1.16	H里芙		那下次分析员眼睛累了，也要让我帮你按摩。		2.5版本随机事件
page1.17	H主角		嗯，我记住了。		2.5版本随机事件
