字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H主角		怎么样，还喜欢这里吗？		2.5版本随机事件
page1.2	W姬辰星		嗯……喜欢。		2.5版本随机事件
page1.3	W姬辰星		这里和我从书中看到的朔州沐浴场所很像。		2.5版本随机事件
page1.4	H主角		辰星真是细心，果然被你看出来了。		2.5版本随机事件
page1.5	H主角		我在申请修建的时候，让设计师结合了朔州风格。		2.5版本随机事件
page1.6	W姬辰星		看来分析员对朔州的沐浴也很有研究。		2.5版本随机事件
page1.7	H主角		其实，我是之前在你房间里偶然看到的一本书上介绍的。		2.5版本随机事件
page1.8	W姬辰星		哦，原来是那本。		2.5版本随机事件
page1.9	W姬辰星		怪不得……蒸气浴、药草汤池、茶汤处、香薰应有尽有。		2.5版本随机事件
page1.10	W姬辰星		分析员费心了，居然研究了这么多。		2.5版本随机事件
page1.11	W姬辰星		不知道分析员有没有看那本书的附册……		2.5版本随机事件
page1.12	H主角		（图书信息里也没显示那本书有附册啊……）		2.5版本随机事件
page1.13	H主角		辰星给我讲讲吧，少了什么我之后补上。		2.5版本随机事件
page1.14	W姬辰星		其实就只是讲了……		2.5版本随机事件
page1.15	W姬辰星		恒约相守之人有一种特殊的入浴方式——鸳鸯浴。		2.5版本随机事件
page1.16	W姬辰星		分析员，能否与我一同入池？		2.5版本随机事件
