字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H晴		分析员，刚才……很抱歉。		2.5版本随机事件
page1.2	H主角		晴还在想桌游的事情吗？		2.5版本随机事件
page1.3	H晴		是的，分析员明明快要赢了，却因为我的失误……		2.5版本随机事件
page1.4	H主角		放轻松点，只是游戏而已。		2.5版本随机事件
page1.5	H晴		我……有些困惑，所以想请教分析员。		2.5版本随机事件
page1.6	H晴		为什么安卡希雅她们一眼就能看穿我的身份？		2.5版本随机事件
page1.7	H主角		大概是因为……		2.5版本随机事件
page1.8	H主角		一抽到坏蛋阵营，晴的表情就严肃起来，就差把“我是坏蛋”写脸上了。		2.5版本随机事件
page1.9	H主角		而且接受“村民”盘查时，声音也有些发抖。		2.5版本随机事件
page1.10	H晴		居然这么明显吗？		2.5版本随机事件
page1.11	H晴		看来当“坏蛋”也需要一些天赋，又要暗中解决“村民”，还得表现得若无其事。		2.5版本随机事件
page1.12	H主角		慢慢来，多玩几次就能适应了。		2.5版本随机事件
page1.13	H晴		嗯！我会再去学些伪装技巧，下次一定不会被轻易看穿。		2.5版本随机事件
page1.14	H主角		其实……晴被拆穿身份后慌张的样子，很可爱哦。		2.5版本随机事件
page1.15	H晴		可……可爱？分析员还是不要取笑我了，我……我会不好意思的。		2.5版本随机事件
