字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	W肴		郎君，你听我说。		2.5版本随机事件
page1.2	W肴		不管是天启者还是人类的身体，都有极限。		2.5版本随机事件
page1.3	W肴		像是弹簧，拉到极限就会失去弹性。		2.5版本随机事件
page1.4	W肴		所以，休息与恢复是非常重要的。		2.5版本随机事件
page1.5	W肴		温泉！这个伟大的存在，可以舒缓疲劳、放松心情！		2.5版本随机事件
page1.6	H主角		所以你这么郑重其事地叫我来，就是说这个？		2.5版本随机事件
page1.7	W肴		对啊，让郎君好好休息可是一件大事！		2.5版本随机事件
page1.8	H主角		还有几个报告需要赶，我先……		2.5版本随机事件
page1.9	W肴		别走，你再听我说。		2.5版本随机事件
page1.10	W肴		根据朔州的一些资料记载，温泉还有非常多的养生效用。		2.5版本随机事件
page1.11	W肴		放松身体经络、增强身体免疫、促进血液循环——		2.5版本随机事件
page1.12			肴苦口婆心地讲了很久温泉对身体的好处。		2.5版本随机事件
page1.13	H主角		很少见你有这么高的热情。		2.5版本随机事件
page1.14	W肴		郎君，一起泡温泉吧！		2.5版本随机事件
page1.15	H主角		等下……我是不是有什么事情要做来着？		2.5版本随机事件
page1.16	H主角		算了，今天就先好好泡个澡，放松一下吧。		2.5版本随机事件
