字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H主角		花宴，唯德，古雷伯爵，今天喝哪一种红茶呢？		2.5版本随机事件
page1.2	H茉莉安		分析员也愿意的话，古雷伯爵可以吗？		2.5版本随机事件
page1.3	H主角		嗯？难得啊。记得上次你说古雷伯爵的香气浓郁，不太清雅。		2.5版本随机事件
page1.4	H茉莉安		唔嗯，确实……		2.5版本随机事件
page1.5	H茉莉安		但是！今天不一样！		2.5版本随机事件
page1.6	H主角		嗯？怎么不一样呢？		2.5版本随机事件
page1.7	H茉莉安		今天，喝完这壶茶……分析员就得离开基地出任务了。		2.5版本随机事件
page1.8	H茉莉安		古雷伯爵的佛手柑香气浓烈，经久不散……		2.5版本随机事件
page1.9	H茉莉安		香味能延续到很久很久，这样一来，茉莉安也能沉浸在留有分析员余香的世界里，很久很久。		2.5版本随机事件
page1.11	H主角		唔嗯，确实啊，给你泡完这壶古雷伯爵，我估计手上一整天都会留有这佛手柑的香气呢。		2.5版本随机事件
page1.13	H主角		嗯哼，决定了！我下午任务快马加鞭忙完，尽量在余香还未消散前，就回到茉莉安身边，如何？		2.5版本随机事件
page1.15	旁白		少女的欣喜溢于言表。她将茶杯轻捧予我。其中升起的袅袅雾气，虽模糊了眼前的笑意，却清晰了心底的爱意。		2.5版本随机事件
