字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
page0.1	分析员，你知道的吧？那个事情你一定要和我一起做哦！	分析員，你知道的吧？那個事情你一定要跟我一起做哦！	いい？絶対に付き合ってもらうからね！	분석가, 알지? 그 일은 꼭 나랑 같이해!	Adjutant, do you remember? You promised you'd do that thing with me!						0	
choice01	在烟花绽放时给她留影	在煙火綻放時給她留影	花火が打ち上げられた瞬間に彼女の写真を撮る	불꽃이 터졌을 때 그녀에게 사진을 남긴다.	Take a photo of her as the fireworks light up the sky						0	
page1.1	分析员一定一定要把本小姐拍好看一点哦！	分析員一定要把本小姐拍好看一點！	あたしのこと、ちゃんと綺麗に撮ってよね！	분석가는 반드시 이 몸을 예쁘게 찍어줘야 해!	Adjutant, make sure to capture my good side!						0	
page1.2	发型乱了吗？妆有没有花？这个姿势怎么样？	髮型亂了嗎？妝有沒有花？這個姿勢怎麼樣？	髪型はどう？お化粧は？このポーズでいい？	헤어스타일이 엉망이 됐어? 화장이 얼룩덜룩해졌어? 이 자세는 어때?	Is my hair messed up? Is my makeup smudged? How's this pose?						0	
page1.3	很完美。芬妮不管在什么时候都是最棒的状态。	很完美。芬妮不管在什麼時候都是最棒的狀態。	完璧だよ。ファニーはいつだって完璧だからな。	완벽해. 페니는 언제나 최고의 컨디션이야.	Perfect. Fenny always looks great, no matter the occasion.						0	
page1.4	嘿嘿，分析员越来越会讲话了嘛。	嘿嘿，分析員越來越會講話了嘛。	ふふ！言うようになったじゃないの。	헤헤 분석가가 점점 말을 잘하네.	Hehe, you're sweet, Adjutant.						0	
choice02	在烟花绽放时一起合影	在煙火綻放時一起合影	花火が打ち上げられた瞬間に彼女と写真を撮る	불꽃이 터질 때 함께 사진을 찍는다.	Take a photo with her as the fireworks light up the sky						0	
page2.1	分析员快站到这边~	分析員快站到這邊~	分析員、こっちよ！	분석가 이리 서봐~	Adjutant, come here~						0	
page2.2	位置正确！高度合适！分析员，你也摆一个帅气的造型嘛！	位置正確！高度合適！分析員，你也擺一個帥氣的造型嘛！	位置、OK！高さ、OK！分析員も、ちゃんとかっこいいポーズをしてちょうだい！	위치가 정확해! 높이가 적당해! 분석가도 멋진 포즈 취해 봐!	Perfect position! Perfect height! Adjutant, strike a cool pose!						0	
page2.3	其实我们在这里的生活应该有影像存档……	其實我們在這裡的生活應該要有影像存檔……	ここにいる間は、何もしなくても映像データが残るはずだけど……	사실 우리 여기 생활에 영상 아카이브가 있어야 하는데…	Actually, I think they'd record every minute of our time here...						0	
page2.4	哎呀不一样啦！这个就叫做仪式感！	哎呀不一樣啦！這個就叫做儀式感！	それとこれとは別でしょ！特別感ってものが大事なの！	아이고! 이걸 의식감이라고 해!	Well, this is different! It's a way of making certain moments special!						0	
page2.5	好，别动哦，相机定时，我要到你身边来了。	好，別動哦，相機定好時，我要到你身邊來了。	よし、そこでじっとしてて！時間になったら自動で撮るから。今あんたの横に行くわ！	좋아, 움직이지 마, 카메라 시간 맞춰, 내가 네 곁으로 갈게.	Alright, stay still. I've set the camera on a timer and am coming over to join you.						0	
