字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				遥远的星球上，传奇故事仍在上演——	0	3.2异星守护开场剧情
2		0				勇敢的异星守护者playername，肩负着女领主安卡希雅的殷切期望。	0	3.2异星守护开场剧情
3		0				他操控着火力更加威猛的机枪塔，绝不放过任何一个异星闯入者。	0	3.2异星守护开场剧情
3_1		0				星球的守护之战，仍在继续……	0	
4		0				而在他身边，越来越多炽热而充满期待的目光也追随而至。	0	3.2异星守护开场剧情
5		0	异星之安卡希雅			勇敢的playername哟，前方的战斗实在凶险，请从她们之中挑选一位做你的支援吧！	0	3.2异星守护开场剧情
6		0	星之蜜约芬妮			勇者playername的身边怎么能少得了我芬妮？	0	3.2异星守护开场剧情
7		0	星之蜜约芬妮			来，与我缔结蜜约，让我们携手面对这场激战吧！	0	3.2异星守护开场剧情
8		0	星之激浪奈莉德			“星之激浪”奈莉德，将永远效忠于你。	0	3.2异星守护开场剧情
9		0	星之激浪奈莉德			我的“<orange>背誓星束</>”只会为我所敬仰之人使用，一定可以助你一臂之力。	0	3.2异星守护开场剧情
10		0	星之浮游瑟瑞斯			守护着异星的分析员……啊！剧本上原话是……星球的拯救者playername！	0	3.2异星守护开场剧情
11	0	6	星之浮游瑟瑞斯			你去哪里，“星之浮游”瑟瑞斯也就跟你去哪里！	0	3.2异星守护开场剧情
12		9	瑟瑞斯悠游泳装			抱歉，我记错台词了呜呜……	0	3.2异星守护开场剧情
13		9	分析员泳装			没关系，叫分析员也可以。	0	3.2异星守护开场剧情
14		6	星之鲛梦薇蒂雅			啊！~~~	0	3.2异星守护开场剧情
15		0	分析员战斗			？	0	3.2异星守护开场剧情
16		6	星之鲛梦薇蒂雅			我所唯一敬仰崇拜之人——playername。	0	3.2异星守护开场剧情
17		6	星之鲛梦薇蒂雅			赌上我“星之鲛梦”的称号，我愿永远追随着您，直至宇宙的尽头。	0	3.2异星守护开场剧情
18		6	星之鲛梦薇蒂雅			请尽情使用我的技能吧，在那银河之上谱写爱恋传说……	0	3.2异星守护开场剧情
19		9	芬妮澄意泳装			哎哎——某些人不要偷偷给自己加台词啊。	0	3.2异星守护开场剧情
20		6	星之鲛梦薇蒂雅			咳咳。总之，镇守着美丽异星的勇者playername——	0	3.2异星守护开场剧情
21		0	众少女			由我们<orange>助战少女</>来守护！！！	0	3.2异星守护开场剧情
22		0	分析员泳装			……哇哦。	0	3.2异星守护开场剧情
23		6	安卡希雅泳装			以上就是新一期《异星守护》，玩法优化和剧情提升都做上去了。	0	3.2异星守护开场剧情
24		0	分析员泳装			你也太拼了，怎么连度假的时候都在进行游戏开发啊。	0	3.2异星守护开场剧情
25		6	安卡希雅泳装			我好歹也是游戏的制作人，赌上热爱与羁绊的事业怎能因为假期就停滞不前。	0	3.2异星守护开场剧情
26		0	分析员泳装			你不是安卡希雅，你是谁？不说的话我就去把还没维修好的尘白恶魔强行启动了。	0	3.2异星守护开场剧情
27		6	安卡希雅泳装			哎？别！好吧我说，就是……	0	3.2异星守护开场剧情
28		6	安卡希雅泳装			不是说，度假的时候换了环境，心情愉悦，灵感也会更容易迸发吗？	0	3.2异星守护开场剧情
29		6	安卡希雅泳装			只是想趁此机会让分析员体验一下最新的游戏啦。	0	3.2异星守护开场剧情
30		6	安卡希雅泳装			——顺便也多给咱们的游戏提提建议。	0	3.2异星守护开场剧情
31		0	分析员泳装			嗯，这才是你。	0	3.2异星守护开场剧情
32		6	安卡希雅泳装			那么，试玩了一局，分析员有何感想？	0	3.2异星守护开场剧情
33		0	分析员泳装			嗯……虽然没全部都看懂，但我大受震撼。	0	3.2异星守护开场剧情
34		6	安卡希雅泳装			哦？很高的评价呢。果然星球异世界以及少女什么的永远都是经典。	0	3.2异星守护开场剧情
35		6	安卡希雅泳装			不愧是我所看中的题材啊，呵呵……哼哼哼……	0	3.2异星守护开场剧情
36		0	分析员泳装			题材固然经典，不过我觉得重点不是这个。	0	3.2异星守护开场剧情
37		4	薇蒂雅泳装			难道说……分析员是被里面史诗般的爱情颂歌所感动了吗~	0	3.2异星守护开场剧情
38		4	薇蒂雅泳装			这是我特意为这次《异星守护》撰写的剧情和台词哦！	0	3.2异星守护开场剧情
39		4	薇蒂雅泳装			战火纷飞的星际宇宙里，你我天涯永相随。字里行间，藏满了我对分析员的爱意……	0	3.2异星守护开场剧情
40		0	分析员泳装			原来薇蒂雅也参与制作了，难怪我又感受到了那种熟悉又难以评价的风格……	0	3.2异星守护开场剧情
41		6	安卡希雅泳装			没办法，谁让我们的分析员魅力无边呢。	0	3.2异星守护开场剧情
42		6	安卡希雅泳装			为了能增加和你接触的机会，她们都争着想来一起开发游戏。	0	3.2异星守护开场剧情
43		0	分析员泳装			看来这次的制作阵容很强大啊。	0	3.2异星守护开场剧情
44		6	芬妮澄意泳装			当然啦达令~为了能让达令在度假的时候玩上新游戏，我一直在替你好好监督着开发进度呢！	0	3.2异星守护开场剧情
45		0	分析员泳装			是吗？真是辛苦芬妮了，游戏很完整，各方面的完成度都很高。	0	3.2异星守护开场剧情
46		6	芬妮澄意泳装			那就好~本小姐在游戏里的倾情出演很迷人吧？	0	3.2异星守护开场剧情
47		6	芬妮澄意泳装			不仅仅在游戏里，在现实里我也要一直和达令甜甜蜜蜜~	0	3.2异星守护开场剧情
48		4	奈莉德泳装			我玩的游戏不多，但好在有现实里的作战经验。	0	3.2异星守护开场剧情
49		4	奈莉德泳装			战斗及关卡这两个模块的新增内容就是我设计的，数值方面则由安卡希雅来平衡。	0	3.2异星守护开场剧情
50		4	奈莉德泳装			分析员对游戏里用以助战的<orange>少女技能</>还满意吗？	0	3.2异星守护开场剧情
51		0	分析员泳装			在消灭敌人时非常实用，看得出奈莉德有着丰富的作战经验。	0	3.2异星守护开场剧情
52		4	奈莉德泳装			没想到这些经验帮我完成了战斗和关卡的策划工作，对我来说……很新奇呢。	0	3.2异星守护开场剧情
53		5	瑟瑞斯悠游泳装			嘿嘿……我的话，一开始完全不知道可以帮忙做些什么。	0	3.2异星守护开场剧情
54		5	瑟瑞斯悠游泳装			不过后来我想到……为了记录和分析员的点点滴滴，我整理过好几本厚厚的图册。	0	3.2异星守护开场剧情
55		5	瑟瑞斯悠游泳装			所以这次就作为系统策划，设计了游戏里的<orange>机枪图鉴</>，希望能帮上分析员的忙~	0	3.2异星守护开场剧情
56		0	分析员泳装			帮大忙了，瑟瑞斯一直很细心，认真整理的模样也很可爱哦。	0	3.2异星守护开场剧情
57		5	瑟瑞斯悠游泳装			嘿嘿，被分析员夸奖了，太好了！	0	3.2异星守护开场剧情
58		5	瑟瑞斯悠游泳装			对了，分析员渴了吧？我今天也带来了喝的~请用吧！	0	3.2异星守护开场剧情
59		0	分析员泳装			谢谢你们送给我的这份假日礼物，我很喜欢。	0	3.2异星守护开场剧情
60		0	众少女			太好了！	0	3.2异星守护开场剧情
61		6	安卡希雅泳装			你能喜欢就好。	0	3.2异星守护开场剧情
62		0	分析员泳装			不过，我还想提一个建议。	0	3.2异星守护开场剧情
63		1	芬妮澄意泳装			达令快说~	0	3.2异星守护开场剧情
64		0	分析员泳装			果然还是想在异星来一场永无止境的畅爽战斗啊……	0	3.2异星守护开场剧情
65		6	安卡希雅泳装			啊，果然是那个啊……	0	3.2异星守护开场剧情
66		1	芬妮澄意泳装			只要达令带上我一起，让我助战到天荒地老都没问题！	0	3.2异星守护开场剧情
67		3	瑟瑞斯悠游泳装			唔，瑟瑞斯也想一直陪在分析员身边~	0	3.2异星守护开场剧情
68		1	奈莉德泳装			我倒是略微了解了一下之前的活动，莫非你们说的是那个……	0	3.2异星守护开场剧情
69		6	安卡希雅泳装			哼哼，这件事情上，我和分析员想到一起去了。	0	3.2异星守护开场剧情
70		6	安卡希雅泳装			这部分的程序已经提前写好了，稍等，我现在上传一下。	0	3.2异星守护开场剧情
71		9	安卡希雅泳装			嗯……OK了！	0	3.2异星守护开场剧情
72		6	安卡希雅泳装			说起来，这个永无止境的究极战斗关卡还没有测试过，刚好，就请分析员来亲自试试吧！	0	3.2异星守护开场剧情
73		6	薇蒂雅泳装			诶？你们在说什么？这种时候就不要打哑谜了嘛！	0	3.2异星守护开场剧情
74		0	分析员泳装			别急，薇蒂雅马上就能知道了。	0	3.2异星守护开场剧情
75		0	分析员泳装			那就再开一局游戏吧，这次可以玩个爽。	0	3.2异星守护开场剧情
76		0	分析员泳装			那么……这一场荣耀而艰险的<orange>究极试炼</>，有谁想做我的助战少女吗？	0	3.2异星守护开场剧情
77		0	众少女			我要！	0	3.2异星守护开场剧情
