字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				在确定度假地点后，大家热火朝天地收拾起行李，整个基地都沉浸在兴奋的氛围中。	0	3.2主线剧情
2		0				而我也不例外。	0	3.2主线剧情
3		0				就在我规划着行李箱中的空间时，金发少女轻快地闯入房间，连连跳过地上散落的物件，最后绕到我的身前，翘腿坐在了床上。	0	3.2主线剧情
4		9	芬妮病号服		Play_Vo_dlc32ep1_girl008_01	达令~我刚从研发部回来，就听说你们已经定好了度假地点。	0	3.2主线剧情
5		9	芬妮病号服		Play_Vo_dlc32ep1_girl008_02	下次再有这种会议，能不能等等我~	0	3.2主线剧情
6		9	芬妮病号服		Play_Vo_dlc32ep1_girl008_03	我可不能任由她们，把亲爱的拐去我不知道的地方。	0	3.2主线剧情
7		0				芬妮的声声控诉带着几分娇嗔，软糯动听，望向我的目光也盈满爱意。	0	3.2主线剧情
8		0	分析员无帽			好。	0	3.2主线剧情
9		0	分析员无帽			之后，一定等你来了再决定。	0	3.2主线剧情
10		0				我合上行李箱，向床上一倒，躺在了芬妮身边。	0	3.2主线剧情
11		0				手自然地抚上了她的腰际，指尖缠绕着被午后阳光点亮的发丝。	0	3.2主线剧情
12		0	分析员无帽			这次决定那么快，也是想着芬妮一定会喜欢那里。	0	3.2主线剧情
13		9	芬妮病号服		Play_Vo_dlc32ep1_girl008_04	哦？是吗？	0	3.2主线剧情
14		0				少女带着半信半疑的目光凑了过来，一只手托着脸蛋靠在我胸前，另一只手却捏起一小簇头发，在我的颈侧轻扫。	0	3.2主线剧情
15		0				就像在进行某种惩罚游戏的前戏，如果我的回答不能让她满意的话。	0	3.2主线剧情
16		0	分析员无帽			去熙澜海度假的话，你的新泳装不是正好派上用场吗？	0	3.2主线剧情
17		6	芬妮病号服		Play_Vo_dlc32ep1_girl008_05	诶？达令怎么知道我准备了新泳装？	0	3.2主线剧情
18		0				芬妮稍微支起身子，惊讶地眨眨眼。	0	3.2主线剧情
19		0	分析员无帽			你不总说之前那件不够性感？	0	3.2主线剧情
20		0	分析员无帽			所以我猜，你准备的新泳装不仅很能凸显身材，颜色也会和明艳的你很相称。	0	3.2主线剧情
21		0				手指沿着她的后背缓缓下移，接着勾出一个饱满的弧度。	0	3.2主线剧情
22		0				可想而知，这诱人轮廓被泳装紧裹，或被细绳勾勒出更丰满的形态时，必定会比此刻更加动人。	0	3.2主线剧情
23		6	芬妮病号服		Play_Vo_dlc32ep1_girl008_06	哼~	0	3.2主线剧情
24		0				少女享受着爱抚，却佯装出生气的模样，红润的嘴唇微微撅起，眉间轻蹙。	0	3.2主线剧情
25		6	芬妮病号服		Play_Vo_dlc32ep1_girl008_07	达令什么都知道，一点惊喜感都没有了~	0	3.2主线剧情
26		0	分析员无帽			也不是什么都知道，比如你去研发部门的事，我可就等你告诉我呢。	0	3.2主线剧情
27		0				虽然这么说，但我心里已经将事情猜了个九分。	0	3.2主线剧情
28		0				研发部门这段时间，应该在为芬妮研发新的战术套装吧。	0	3.2主线剧情
29		0				听我这么一问，芬妮按捺不住心中的雀跃，利索地跳下床。	0	3.2主线剧情
30		0				纤细又有力的手臂，顺带着也将我拖了起来。	0	3.2主线剧情
31		6	芬妮病号服		Play_Vo_dlc32ep1_girl008_08	她们最近给我和瑟瑞斯设计了新的战术套装，正式制作前需要采集我们最新的体型数据。	0	3.2主线剧情
32		6	芬妮病号服		Play_Vo_dlc32ep1_girl008_58	嗯~凭我自己可没法测量，所以我就来找达令帮忙啦~	0	3.2主线剧情
33		0				芬妮从衣服口袋里取出一卷软尺，捎带着娇软的语调一起绕上了我的指尖，酥酥麻麻的感觉直抵心间。	0	3.2主线剧情
34		0	分析员无帽			医疗部有专门测量体型的器械，用那个会更精准吧？	0	3.2主线剧情
35		6	芬妮病号服		Play_Vo_dlc32ep1_girl008_09	我才不要碰那些冷冰冰的东西~达令暖乎乎的手，对我来说刚刚好。	0	3.2主线剧情
36		0				还没等我答应，层层衣物就如同花瓣般落了下来，惊起的微风中竟带有一丝温热。	0	3.2主线剧情
37		0				窗外的暖光适时为白皙纯洁的花枝镀上了一层温润的光泽，使其更显绰约。	0	3.2主线剧情
b-1	b-1	0					0	3.2主线剧情
38	b-1-1	0				接过软尺	0	3.2主线剧情
39		0				将软尺缠上，首尾合拢，清晰的刻度线覆在了许多红紫色的星点之上。	0	3.2主线剧情
40		0				我一边记录着数据，一边抚触着这些爱意灼烧后留下的痕迹。	0	3.2主线剧情
41		0				旖旎的风流转于我们两人之间，携着一声轻哼，吹得花枝乱颤起来。	0	3.2主线剧情
b-2	b-2	0					0	3.2主线剧情
42	b-2-1	0				下次我会轻点的。	0	3.2主线剧情
43		0	芬妮病号服		Play_Vo_dlc32ep1_girl008_10	才不要~	0	3.2主线剧情
44		0	芬妮病号服		Play_Vo_dlc32ep1_girl008_11	最好脖子、后背上都有。这样她们才会知道，达令在我这里有多忘情~	0	3.2主线剧情
45		0				芬妮抚开肩上的碎发，刻意露出耳后藏着的痕迹，语调不自觉地高扬起来。	0	3.2主线剧情
46		0				等测量结束后，她套上衣服，肩带松垮，只是随意地搭在身上。	0	3.2主线剧情
47		0				看似漫不经心，实则却处处透着诱惑。	0	3.2主线剧情
48		6	芬妮病号服		Play_Vo_dlc32ep1_girl008_12	对了达令~我的腰有没有变细一点，胸围应该也……	0	3.2主线剧情
49		6	芬妮病号服		Play_Vo_dlc32ep1_girl008_13	毕竟你有很努力地关照这里。	0	3.2主线剧情
50		0	分析员无帽			嗯……从数据上来看，芬妮的身材还和以前一样完美哦。	0	3.2主线剧情
51		6	芬妮病号服		Play_Vo_dlc32ep1_girl008_14	哈哈~我就说嘛……诶？等等？	0	3.2主线剧情
52		0				少女脸上甜美的笑容瞬间定格，闪闪发亮的眼睛中写满问号。	0	3.2主线剧情
53		6	芬妮病号服		Play_Vo_dlc32ep1_girl008_15	和以前一样完美的意思是？	0	3.2主线剧情
54		0	分析员无帽			就是和之前的数据完全一样。	0	3.2主线剧情
55		6	芬妮病号服		Play_Vo_dlc32ep1_girl008_16	怎……怎么可能！	0	3.2主线剧情
56		0				她从我手中接过记录表，皱着眉头，一行一行地仔细看着。	0	3.2主线剧情
57		0				然后又难以置信地捏捏自己，最后像泄了气的气球一样，彻底垮了下来。	0	3.2主线剧情
58		6	芬妮病号服		Play_Vo_dlc32ep1_girl008_17	努力健身这么久，怎么一点效果都没有。	0	3.2主线剧情
59		0	分析员无帽			怎么会没效果呢，至少你维持住了现在的完美身材啊。	0	3.2主线剧情
60		0				但我的肯定并没有打消芬妮的疑虑，她一边思考，一边用手指轻点唇间。	0	3.2主线剧情
61		6	芬妮病号服		Play_Vo_dlc32ep1_girl008_18	唔，问题出在哪里呢？我几乎每天都坚持做健身操来着。	0	3.2主线剧情
62		0	分析员无帽			嗯……同一套吗？	0	3.2主线剧情
63		6	芬妮病号服		Play_Vo_dlc32ep1_girl008_19	对啊，因为我懒得学太多新动作~	0	3.2主线剧情
64		0	分析员无帽			这样的话……	0	3.2主线剧情
65		0	分析员无帽			那应该是身体进入了“倦怠期”吧。	0	3.2主线剧情
66		6	芬妮病号服		Play_Vo_dlc32ep1_girl008_20	嗯？倦怠期是什么？	0	3.2主线剧情
67		0	分析员无帽			如果一直重复同样的运动，当身体感受不到新的刺激，就会降低能量消耗。	0	3.2主线剧情
68		0	分析员无帽			一旦进入了这样的状态，运动效果也会直线下降。	0	3.2主线剧情
69		6	芬妮病号服		Play_Vo_dlc32ep1_girl008_21	是……是这样吗……	0	3.2主线剧情
70		0				芬妮下意识地用手轻掩住嘴唇，眸中闪过惊讶。	0	3.2主线剧情
