字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				海边的殿堂、神圣的誓言、彼此的约定，这一切仿佛还在昨日。	0	3.2主线剧情
2		0				芬妮的问题让我忽然意识到，原来距离我们恒约，已经过去了那么多个日日夜夜。	0	3.2主线剧情
3		0				正因为现在很幸福，所以她才会为未来如何延续这份甜蜜，而感到不安吧。	0	3.2主线剧情
4		0				我一边思考着如何回答，一边用指尖轻轻叩着椅子的边缘。	0	3.2主线剧情
5		0	分析员泳装			一成不变的人是什么样，重复单调的生活又是什么样？	0	3.2主线剧情
6		0	分析员泳装			我好像……有点想象不出。	0	3.2主线剧情
7		0				我的回答让她有些愣住，眸中闪过一丝意外，随即支支吾吾地开始解释描述起来。	0	3.2主线剧情
8		6	芬妮澄意		Play_Vo_dlc32ep7_girl008_01	一成不变的人就是……	0	3.2主线剧情
9		6	芬妮澄意		Play_Vo_dlc32ep7_girl008_02	你对她了如指掌，从她身上已经挖掘不出任何惊喜和新鲜感。	0	3.2主线剧情
10		6	芬妮澄意		Play_Vo_dlc32ep7_girl008_03	和她在一起的生活更是……	0	3.2主线剧情
11		0				芬妮在脑中搜寻着合适的词汇，但相处的日日夜夜却慢慢浮现于脑海中。	0	3.2主线剧情
12		0				每天早晨，明亮的光线都会毫不留情地透过玻璃涌进房间，洒在自己的脸上。	0	3.2主线剧情
13		0				没办法，他们在夜晚纠缠到沉沉睡去前，总记不得要拉起窗帘这件事。	0	3.2主线剧情
14		0				但达令还是尽力用自己的身体挡住那些强烈的光线，营造出一片温柔的阴影。	0	3.2主线剧情
15		0				往身下看去，被子早就被踢得乱七八糟，一半无辜地拖到了地上。	0	3.2主线剧情
16		0				自己的腿更是放肆地搭在达令的身上，两人的身体紧紧贴合着。	0	3.2主线剧情
17		0				虽然眼睛带着倦意，完全睁开还有些困难……	0	3.2主线剧情
18		0				但自己还是喜欢在这个时刻，半眯着眼观察着最爱的人。	0	3.2主线剧情
19		0				达令睡觉的时候总是很安静，眉目格外舒展，没有平时工作时的紧绷和严肃。	0	3.2主线剧情
20		0				想到这是因为自己待在身边而流露出的安心，芬妮就忍不住捏住被角偷笑。	0	3.2主线剧情
21		0				她会小心翼翼地伸出手，用指尖轻抚他的眉毛、鼻梁，感受着每一寸肌肤的温度。	0	3.2主线剧情
22		0				当指尖滑到嘴唇的时候，芬妮就会不自觉地想起昨晚的狂风骤雨。	0	3.2主线剧情
23		0				还没等太阳将房间晒得暖烘烘，她先感受到一阵燥热，脸颊也染上了绯红。	0	3.2主线剧情
24		0				为了报复达令昨晚让自己那般失态，少女会对小分析员做些手脚……	0	3.2主线剧情
