字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				与苏菲的决战过去两个月后……	0	3.7主线剧情
2		0				一切尘埃落定，世界树公司，乃至于整个米德加尔特，再次回到了正轨。	0	3.7主线剧情
3		0				今天一早，我和里芙便来到了公司天台上。	0	3.7主线剧情
4		6	里芙永恒		Play_Vo_dlc37afterword_girl002_01	亲爱的，准备好了吗？	0	3.7主线剧情
5		0				我点了点头，里芙随即从身后抱住了我。	0	3.7主线剧情
6		0	里芙永恒		Play_Vo_dlc37afterword_girl002_02	那么，我们出发。	0	3.7主线剧情
7		0				洁白的羽翼自她的身后展开，带着我们两人离开了公司天台，向着零区飞去。	0	3.7主线剧情
8		0				准确来说，是过去的零区。	0	3.7主线剧情
9		0				没过多久，我们便看到了目的地。	0	3.7主线剧情
10		0				那是一个巨大的坑洞，如同一个伤口，根植在城市中心。	0	3.7主线剧情
11		0				其范围覆盖了过去零区除了缓冲区外的三个区域，至于深度，则有数十米。	0	3.7主线剧情
12		0				苏菲消逝后，零区内的泰坦物质也随之湮灭。	0	3.7主线剧情
13		0				由于此前零区内大部分物体，包括地面，都已经泰坦物质化，所以在湮灭之后，原本的零区成为了一个深坑。	0	3.7主线剧情
14		0				对我们来说，这是个再好不过的结果。	0	3.7主线剧情
15		0				泰坦物质既没有发生爆炸，也没有向外弥散，而是如从来没有存在过般消失得无影无踪。	0	3.7主线剧情
16		0				这样一来，事先撤离到缓冲区的零区民众也得以有序撤出，为本次撤离行动画上了圆满的句号。	0	3.7主线剧情
17		0				在那之后，出于安全考虑，公司和军方还是决定暂时保留第四隔离墙，同时密切监测零区深坑的情况。	0	3.7主线剧情
18		0				两个月时间过去，公司的确发现了一些奇怪的现象。	0	3.7主线剧情
19		0				比如，泰坦物质的湮灭似乎影响了米德加尔特的气候。这个春天，这座城市的雨天格外地多。	0	3.7主线剧情
20		0				有时早晨还是晴空万里，吃过午饭后就会突然下起暴雨，甚至让我养成了出门带伞的习惯。	0	3.7主线剧情
21		0				再比如，零区内残余的能量让深坑内的土地发生了微妙的变化，公司的研究员认为这会加速植被的生长。	0	3.7主线剧情
22		0				但总的来说，这些反常现象都在可接受的范围内，零区深坑内的泰坦物质浓度也的确降到了极低的数值。	0	3.7主线剧情
23		0				如今深坑内一些区域已经长出了植被，有了鸟儿和昆虫的声音。	0	3.7主线剧情
24		0				直到这时人们才敢相信，零区似乎真的已经成为了历史。	0	3.7主线剧情
25		0				最近，公司开始派遣无人机和外勤小队勘测深坑内环境，为日后的城市重建做好准备。	0	3.7主线剧情
26		0				我和里芙现在并没有任务在身，即便如此，我们还是带上了能够精准检测泰坦物质浓度的设备。	0	3.7主线剧情
27		0	分析员战斗			就在前面降落吧。	0	3.7主线剧情
28		0				我给里芙指了个大概的位置，她飞行的速度随即慢了下来。	0	3.7主线剧情
29		0				半分钟后，我们平稳降落在地面上。	0	3.7主线剧情
30		0				这里是零区深坑的边缘，因此地面上还能看到没有泰坦物质化的建筑残骸。	0	3.7主线剧情
31		0				我朝着里芙点了点头，走到了一个开阔的平地上，拿出了仪器打开开关。	0	3.7主线剧情
32		6	里芙永恒		Play_Vo_dlc37afterword_girl002_03	怎么样？	0	3.7主线剧情
33		0	分析员战斗			和预估的一样，没有问题。	0	3.7主线剧情
34		0	分析员战斗			空气中还能检测到微量的泰坦物质，但这种程度的泰坦物质连我都已经感觉不到了，更像是从外界逸散到深坑内的。	0	3.7主线剧情
35		0	分析员战斗			很不可思议，对吧？零区竟然成了大陆上泰坦物质浓度最低的地方。	0	3.7主线剧情
36		6	里芙永恒		Play_Vo_dlc37afterword_girl002_04	就像全息网络上说的那样，这都是世界树公司，大名鼎鼎的分析员的功劳。	0	3.7主线剧情
37		0				里芙微笑着朝我走近，挽住了我的手。	0	3.7主线剧情
38		0	分析员战斗			只有我的话，无论如何也做不到。	0	3.7主线剧情
39		0	分析员战斗			有你，有大家，有了每个人的坚持，我们才取得了成功。	0	3.7主线剧情
40		0	分析员战斗			今天时间还很充裕，就在这里走走吧。	0	3.7主线剧情
41		6	里芙永恒		Play_Vo_dlc37afterword_girl002_05	亲爱的。	0	3.7主线剧情
42		0	分析员战斗			嗯？	0	3.7主线剧情
43		6	里芙永恒		Play_Vo_dlc37afterword_girl002_06	你觉得，这里以后会变成什么样子？	0	3.7主线剧情
44		0	分析员战斗			按照公司的计划，深坑会在确认彻底无害后，开始进行重建工作。	0	3.7主线剧情
45		0	分析员战斗			填平深坑的成本太高，所以公司打算直接在深坑内进行建设，设计出一个能与外界连通的垂直都市出来。	0	3.7主线剧情
46		0	分析员战斗			许多企业都在争先恐后地发来企划书，希望能够参与到城市的重建中。	0	3.7主线剧情
47		0	分析员战斗			军方也把米德加尔特的重建视为提振社会信心的重要项目，因此会调派人手参与进来。	0	3.7主线剧情
48		0	分析员战斗			最多花上五年，一切顺利的话甚至只要三年时间，曾经的奇迹都市就会再一次出现。	0	3.7主线剧情
49		0	分析员战斗			……不过，我觉得你想听的应该不是这个。	0	3.7主线剧情
50		0	分析员战斗			从感性的角度来说，我希望这座城市能借此机会，变得……嗯，更有人情味一些。	0	3.7主线剧情
51		0	分析员战斗			不再像过去那样，聚集着全世界的财富，却被极少数人独享。	0	3.7主线剧情
52		0	分析员战斗			而是拥有无尽的机会，平等地接纳每一个心存梦想的人，不再让某一部分人被刻意遗忘。	0	3.7主线剧情
53		0	分析员战斗			这是我所期待的，这座城市今后的样子。	0	3.7主线剧情
54		6	里芙永恒		Play_Vo_dlc37afterword_girl002_07	呵……	0	3.7主线剧情
55		0	分析员战斗			很幼稚，对吧？	0	3.7主线剧情
56		0	分析员战斗			如果是降临事件前的自己，听到这样的话，估计会把我当成傻瓜。	0	3.7主线剧情
57		6	里芙永恒		Play_Vo_dlc37afterword_girl002_08	不，我一点也不觉得幼稚。	0	3.7主线剧情
58		6	里芙永恒		Play_Vo_dlc37afterword_girl002_09	我只是想到了，如果能生活在那样的城市中，我一定会很开心。	0	3.7主线剧情
59		6	里芙永恒		Play_Vo_dlc37afterword_girl002_10	你真的很适合成为领袖，亲爱的。	0	3.7主线剧情
60		0	分析员战斗			也许等一切结束，这世上没了巨型怪物和不安分的人工智能后，我会去考虑陶的建议。	0	3.7主线剧情
61		6	里芙永恒		Play_Vo_dlc37afterword_girl002_11	什么建议？	0	3.7主线剧情
62		0	分析员战斗			接手这家公司，她和我提了不止一次了。	0	3.7主线剧情
63		0	分析员战斗			起码短期内，我还是不会答应她。	0	3.7主线剧情
64		0	分析员战斗			眼下的危机一桩接着一桩，我不可能安稳坐在办公室里，虽然她的那间办公室确实挺不错。	0	3.7主线剧情
65		0	分析员战斗			你呢，里芙，你希望这里变成什么样子？	0	3.7主线剧情
66		6	里芙永恒		Play_Vo_dlc37afterword_girl002_12	在你说的基础上，多加一些植物园就好了。	0	3.7主线剧情
67		6	里芙永恒		Play_Vo_dlc37afterword_girl002_13	这里的新鲜空气让我感觉很舒服，已经很久没有在米德加尔特呼吸过这样的空气了。	0	3.7主线剧情
68		0	分析员战斗			是啊，过去公司附近有一个我很喜欢的植物园，后来变成了……	0	3.7主线剧情
69		0				话到一半，我忽然感觉自己的鼻尖一凉。	0	3.7主线剧情
70		0	分析员战斗			下雨了？	0	3.7主线剧情
71		6				我和里芙都下意识抬起头向上看去，下一刻，我们一同瞪大了眼睛。	0	3.7主线剧情
