字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				2051年，1月1日，米德加尔特。	0	3.7主线剧情
2		0				一场突如其来的大雨毁掉了星祈节原本热闹的节日氛围。	0	3.7主线剧情
3		0				往来穿行的人们将脸藏在伞下，抱怨着自己的计划被破坏。	0	3.7主线剧情
4		6	女孩		Play_Vo_dlc37st1_npc010_01	请问……	0	3.7主线剧情
5		0				在雨声与咒骂声中，提着花篮的女孩的声音被轻而易举地盖了过去。	0	3.7主线剧情
6		0				所幸她早已习惯了这样的情况，眼看街上人们的步子越来越快，女孩也随着人流朝着地铁站走去。	0	3.7主线剧情
7		0				这里依然拥挤，但总算是有了个避雨的地方。	0	3.7主线剧情
8		0				女孩抖了抖身上的水珠后，方才小心翼翼地将花篮上的盖子打开。	0	3.7主线剧情
9		0				几枝被修剪得整齐的鲜花静静地躺在花篮中，它们被保护得很好，没有被这场大雨打湿。	0	3.7主线剧情
10		6	女孩		Play_Vo_dlc37st1_npc010_02	……唉。	0	3.7主线剧情
11		0				女孩叹了口气。	0	3.7主线剧情
12		0				如果雨一直不停，剩下的这些花就很难卖得出去。	0	3.7主线剧情
13		0				大人们好像说过，大雨一般不会下太久。	0	3.7主线剧情
14		0				给了自己一些安慰后，女孩抱着花篮，重新看向了地铁站外。	0	3.7主线剧情
15		0				她觉得，应该做点什么，来打发掉雨停之前的这段时间。	0	3.7主线剧情
16		0				对了，那就唱歌好了。	0	3.7主线剧情
17		0				在下城区，许多人都夸过她的歌声。	0	3.7主线剧情
18		0				她自己也喜欢唱歌，每当她唱起歌，她就感觉自己的眼睛没那么痛了。	0	3.7主线剧情
19		0				想到这里，女孩闭上了眼睛。	0	3.7主线剧情
20		0	女孩		Play_Vo_dlc37st1_npc010_03	啊——	0	3.7主线剧情
21		0				她最初听到这首歌，是在下城区的教堂里。	0	3.7主线剧情
22		0				她不喜欢教堂那种沉闷的氛围，唯独喜欢上了这首歌。	0	3.7主线剧情
23		0				虽然她记不住歌词中那些晦涩难懂的词语，但歌的旋律已经牢牢记在了她的脑海中。	0	3.7主线剧情
24		0				她就这样唱了一遍又一遍，直到面前忽然传来了两声掌声。	0	3.7主线剧情
25		0				女孩睁开了眼睛，她这才发现，面前站着一名女人。	0	3.7主线剧情
