字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1			在环形大厅闲逛的时候，我恰巧遇到了恩雅。		3.2版本随机事件
page1.2	H主角		恩雅姐？		3.2版本随机事件
page1.3	H恩雅		嗯？这不是我的哥哥大人嘛~想不到会在这里见到你呢。		3.2版本随机事件
page1.4	H主角		恩雅姐在这里做什么呢？		3.2版本随机事件
page1.5	H恩雅		放松，休息，或者……在等你？		3.2版本随机事件
page1.6	H主角		恩雅姐还有这种雅兴？		3.2版本随机事件
page1.7	H恩雅		好吧，逗逗你啦。		3.2版本随机事件
page1.8	H恩雅		我只是在无聊的时候，喜欢独自一人来看看这些可爱的小家伙们。		3.2版本随机事件
page1.9	H主角		可爱的小家伙是指这些雪人吗？		3.2版本随机事件
page1.10	H恩雅		嗯，每次来找它们的时候，它们总会安安静静听我说话，就像小孩子们一样呢。		3.2版本随机事件
page1.11	H恩雅		你看，它们还会丢雪球呢，很可爱对吧？		3.2版本随机事件
page1.12	H恩雅		其实我更想和你在这里聊天的，可你偶尔也会很繁忙，会抽不出时间来陪陪我，我就只能在这样一个寂寥的时间里，和它们说说话啦。		3.2版本随机事件
page1.13	H恩雅		我说得对吧？哥哥大人？		3.2版本随机事件
page1.14	H恩雅		来都来了，不和我稍稍闲叙一会儿？		3.2版本随机事件
page1.15	H恩雅		去我的房间里怎么样？		3.2版本随机事件
page1.16	H主角		既然都这么说了……那我今晚的时间想必是要留给恩雅姐了。		3.2版本随机事件
page1.17	H恩雅		等很久了哦，哥哥大人~		3.2版本随机事件
page1.18			她轻轻掩上了房门，那一夜的闲聊变得格外漫长。		3.2版本随机事件
