字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H肴		喔，郎君你也来了啊？欢迎欢迎，果然只有我俩才是同道中人。		3.2版本随机事件
page1.2	H肴		这地方可真不错啊，轻松休闲有音乐，还能无限供应饮料。		3.2版本随机事件
choice01			这不是上班时间么？你在这里做什么？		3.2版本随机事件
page2.1	H肴		我在摸……我在工作赚钱啊。		3.2版本随机事件
page2.2	H主角		这里看着像是能工作赚钱的地方吗？		3.2版本随机事件
page2.3	H肴		俗话说得好，努力工作那叫上班，合理摸鱼那叫赚钱，我这不正赚着钱么？		3.2版本随机事件
page2.4	H主角		摸鱼还摸得这么义正言辞？		3.2版本随机事件
page2.5	H肴		哎等等，我可要事先声明哈。我摸鱼是摸，工作可没落下。		3.2版本随机事件
page2.6	H肴		再说了，公司建这么个场所，不就是希望我来休息嘛——		3.2版本随机事件
page2.7	H肴		来，喝一杯，走一个——		3.2版本随机事件
page2.8	H主角		你喝的饮料颜色不对啊……这白白的是什么？		3.2版本随机事件
page2.9	H肴		是牛奶啊，纯牛奶，没加糖，还是热的呢。		3.2版本随机事件
page2.10	H主角		一般人在这里可不喝牛奶。		3.2版本随机事件
page2.11	H肴		要我说呀，身体才是革命的本钱，养生这种事情，什么时候开始都不算晚。		3.2版本随机事件
page2.12	H肴		不如……你也改喝牛奶怎么样？对对，再加点枸杞，这样不仅能养生，还能保健呢。		3.2版本随机事件
page2.13	H肴		不准跑！你是我的郎君，养生保健可是你每日必备的修行啊！		3.2版本随机事件
