字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1			晴似乎一直对某种东西有奇怪的兴趣……		3.2版本随机事件
page1.2			一次又一次……		3.2版本随机事件
page1.3			她总会出现在特定的位置。		3.2版本随机事件
page1.4			这应该不是我的错觉吧？		3.2版本随机事件
page1.5	H主角		晴，你在做什么呢？		3.2版本随机事件
page1.6			像是被发现了什么秘密似的，我明显看到她的身躯一颤。		3.2版本随机事件
page1.7	H晴		啊？是分析员啊？我……我只是很随意地路过此处。		3.2版本随机事件
page1.8	H晴		只是路过而已，并没有什么值得在意的。		3.2版本随机事件
page1.9			她的目光匆匆忙瞥过一旁的黄色扭扭车，又假装不在意似的收了回来。		3.2版本随机事件
choice01			你眼中的慌乱，非常明显。		3.2版本随机事件
page2.1	H晴		唔……有，有吗？		3.2版本随机事件
choice02			莫非你对芙提雅老师的扭扭车很感兴趣？		3.2版本随机事件
page3.1	H晴		没，没有的事。		3.2版本随机事件
page4.1	H主角		你不会是想试着坐这辆车吧？像芙提雅那样？		3.2版本随机事件
page4.2	H晴		！！！		3.2版本随机事件
page4.3	H晴		那，当然……当然是不可能的事情！		3.2版本随机事件
page4.4	H晴		我身为分析员的剑，每日精进自我，怎么能因为这种东西……		3.2版本随机事件
page4.5			虽然嘴里这么说，但她的目光依旧不自觉地瞥到了黄色扭扭车上，神色中的慌乱愈发明显。		3.2版本随机事件
page4.6	H晴		当然，我也承认它确实有那么一丁点儿可爱，但这样的造型想必很不适合我……		3.2版本随机事件
choice03			喜欢扭扭车是人之常情		3.2版本随机事件
choice04			放心，我不会外传的		3.2版本随机事件
page5.1	H晴		你……你说什么呢，我，我没有喜欢那种东西！		3.2版本随机事件
page5.2	H晴		我，我……		3.2版本随机事件
page5.3	H晴		……		3.2版本随机事件
page5.4			令人尴尬的沉默。		3.2版本随机事件
page5.5	H主角		那你想不想坐一下？		3.2版本随机事件
page5.6	H晴		诶？有一点点……啊不是，我没有……		3.2版本随机事件
page5.7	H主角		想就直说。		3.2版本随机事件
page5.8	H晴		好吧，其实是有一点的，我确实对它稍稍有些心动……		3.2版本随机事件
page5.9	H晴		但那仅仅只是微乎其微，我发誓，这绝不会影响我的日常训练！		3.2版本随机事件
page5.10			她的眼神坚毅得像是要上战场。		3.2版本随机事件
page5.11	H主角		倒也不用这么在意。		3.2版本随机事件
page5.12	H晴		抱歉，我只是……稍稍有点失态。		3.2版本随机事件
page5.13	H晴		这可能与平日里的我有些不一样，但请不要……随意外传。		3.2版本随机事件
page5.14	H晴		拜托了，你……会答应我的吧？		3.2版本随机事件
page5.15	H主角		那得看你的表现了。		3.2版本随机事件
page5.16	H晴		唔……		3.2版本随机事件
page5.17			原来晴还有这样的爱好，有些出乎我的意料了。		3.2版本随机事件
page5.18			顺带一提，之后的晴依旧偶尔会出现在芙提雅的扭扭车旁跃跃欲试。		3.2版本随机事件
page5.19			至于她有没有鼓起勇气真的坐上去……那就不得而知了。		3.2版本随机事件
