字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H妮塔		嗯……		3.2版本随机事件
page1.2	H妮塔		呼……这个月又进账了不少。		3.2版本随机事件
page1.3	H妮塔		再攒一阵子，我应该就可以攒足和分析员一起去新恒提罗的钱啦！		3.2版本随机事件
page1.4	H主角		你又想去新恒提罗了吗？		3.2版本随机事件
page1.5	H妮塔		那当然啦，新恒提罗这种好地方，是个人就会想再去一次的吧。		3.2版本随机事件
page1.6	H妮塔		难道你不记得我们上次去玩的时候了吗？就那个不少人都是机械改造的，一个个铁胳膊铁脑袋的地方。		3.2版本随机事件
page1.7	H主角		当然记得。		3.2版本随机事件
page1.8	H主角		不过，“刚体”这个设计分明挺高端的，怎么从你口中说出来就这么奇怪……		3.2版本随机事件
page1.9	H妮塔		我记得他们还搞什么高科技神棍飞升，就像电影里那样，人都能变成电脑数据来着？		3.2版本随机事件
page1.10	H妮塔		对了，那个叫“望”的小姑娘不就是变成电脑数据了吗？		3.2版本随机事件
page1.11	H主角		高科技倒是没错，但那个叫“升格体”，不要用神棍这种词语来形容……		3.2版本随机事件
page1.12	H妮塔		最让我记忆犹新的还是那个汉诺塔，那里面要啥来啥，梦想成真，和变戏法似的。		3.2版本随机事件
page1.13	H妮塔		上次去玩了这么一趟，回来我就想啊，如果我能在汉诺塔里生活，那岂不是和天堂一样？		3.2版本随机事件
page1.14	H妮塔		对吧？反正眼睛一闭一睁啥都有了，那不是想吃啥吃啥想干啥干啥？		3.2版本随机事件
page1.15	H妮塔		所以我当时就决定了，以后要攒足了钱去新恒提罗生活，然后想办法走关系混到汉诺塔里去！		3.2版本随机事件
page1.16	H妮塔		我现在收入可是很高的！按照现在这个速度，我还得攒多少天来着？我算算……		3.2版本随机事件
page1.17	H主角		提醒你一句，新恒提罗这地方去玩玩可以，但想要定居，那可不是花钱就能搞定的，你得过恒沙的审核才行。		3.2版本随机事件
page1.18	H妮塔		不是吧？新恒提罗还有这种规矩？这也太死板了吧，有钱还不让我进啊？		3.2版本随机事件
page1.19	H妮塔		看来还得找点其他方法……		3.2版本随机事件
page1.20	H妮塔		要不……分析员你略微出手，联系一下哪个熟人，把我俩都弄进去？		3.2版本随机事件
choice01			倒是可以考虑。		3.2版本随机事件
choice02			这样不太好吧？		3.2版本随机事件
page2.1	H妮塔		嗨！别当真啊，我就随便说说！这种事情当然要靠自己啊，靠别人算什么本事？		3.2版本随机事件
page2.2	H妮塔		再说了，这世界上又不只有新恒提罗这么一个好地方，它不要我，我换个地方不就得了？		3.2版本随机事件
page2.3	H妮塔		放心吧，只要我好好努力，总有一天一定能带着你一起去过神仙生活的！		3.2版本随机事件
