字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1			又到了薇蒂雅剧场时间。		3.2版本随机事件
page1.2			请注意，我们在演戏。重申一遍，我们在演戏。		3.2版本随机事件
page1.3	H薇蒂雅		分析员……啊不，先生，我们这样是没有结果的。		3.2版本随机事件
page1.4	H主角		我只是想牵住你的手，那样便无所谓结果。		3.2版本随机事件
page1.5	H薇蒂雅		真的无所谓吗？		3.2版本随机事件
page1.6	H主角		树老去了，花还会开，又何必在意结果？可那时和我看花的人若不是你，那该是多么孤独啊。		3.2版本随机事件
page1.7	H主角		所以我再问一遍，你要和我一起走吗？		3.2版本随机事件
page1.8	H薇蒂雅		要吗？我……		3.2版本随机事件
page1.9	H薇蒂雅		如果我说不要，就等于拒绝了分析员，可如果我说要，分析员就会带着我远走高飞……		3.2版本随机事件
page1.10	H薇蒂雅		和分析员一起远走高飞，诶嘿嘿……真是太棒了！		3.2版本随机事件
page1.11	H薇蒂雅		咳咳！我会和你一起走，分析员！		3.2版本随机事件
choice01			我记得剧本上没有这句台词。		3.2版本随机事件
choice02			你这句台词好像出戏了。		3.2版本随机事件
page2.1	H薇蒂雅		啊……啊哈哈，虽然剧本不是这么写的，但我看着情感铺垫到位了，顺势就演下去了……		3.2版本随机事件
page2.2	H薇蒂雅		这样就可以和分析员大人理所当然地发生亲密关系了，诶嘿嘿嘿！		3.2版本随机事件
page2.3	H薇蒂雅		咳咳！总而言之……我当然不会用这种手段试图获取分析员大人的芳心，只是拍摄需要而已。		3.2版本随机事件
page2.4	H薇蒂雅		分析员您应该可以理解我的。		3.2版本随机事件
page2.5	H主角		好吧，暂时可以理解。		3.2版本随机事件
page2.6	H薇蒂雅		那我们继续下一场拍摄吧。		3.2版本随机事件
page2.7	H主角		还有下一场？剧本里可没这么写啊。		3.2版本随机事件
page2.8	H薇蒂雅		下一场的剧本是我深思熟虑后，临时加上去的。		3.2版本随机事件
page2.9	H薇蒂雅		整场拍摄需要我在旁边的浴缸里沐浴更衣，而分析员大人您就作为我的情人同我一起入浴，并且为我宽衣解带……		3.2版本随机事件
page2.10	H主角		等等！这是什么剧情？		3.2版本随机事件
page2.11	H薇蒂雅		是浴缸戏，需要宽衣解带的浴缸戏。		3.2版本随机事件
page2.12	H薇蒂雅		只是为了影视艺术追求的，纯粹的浴缸戏。		3.2版本随机事件
page2.13			看着薇蒂雅严肃的眼神，我被她的执着打动了。		3.2版本随机事件
page2.14	H主角		那……我试试看？		3.2版本随机事件
page2.15	H薇蒂雅		对了，分析员大人，你是喜欢野性一些，还是温柔一些的？		3.2版本随机事件
page2.16	H主角		？？？		3.2版本随机事件
page2.17	H薇蒂雅		只要让分析员大人和我一起踏入浴缸，我就可以顺势倒入他的怀里，然后想办法和他#$@!@^*,最后就可以@(^&%$^%*(……		3.2版本随机事件
page2.18	H主角		等等，你，你要做什么！		3.2版本随机事件
page2.19			因为一系列场内场外的特殊原因，我们最终还是没能拍成浴缸戏。		3.2版本随机事件
