字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1			（奈莉德似乎很喜欢在房间的壁炉边烤火。）		3.2版本随机事件
page1.2	H奈莉德		还记得吗？这是你送我的那套壁炉，控温系统非常灵敏，我非常喜欢。		3.2版本随机事件
page1.3	H奈莉德		分明只是一个全息屏，没有烧红的炭火，也不存在冉冉飘飞的余烬，但我每次靠近它的时候，总会想起耶洛沙的冬天……		3.2版本随机事件
page1.4	H奈莉德		记忆里的耶洛沙总是飘着大雪，呼出的气息都会弥散在空中，而奶奶会穿着厚重的棉衣，将一筐一筐木炭从黑街里背出来。		3.2版本随机事件
page1.5	H奈莉德		黑街的伙贩可不是什么好人，每次都要缺斤少两，当然，奶奶也不介意这些……		3.2版本随机事件
page1.6	H主角		耶洛沙是个属于严冬的国度，我曾有幸领教过那份寒冷。		3.2版本随机事件
page1.7	H奈莉德		风雪固然刺骨，但和奶奶在一起的冬天，似乎永远是暖的。		3.2版本随机事件
page1.8	H奈莉德		而在这里，是双手之间的温度让我回想起了一个又一个冬天。		3.2版本随机事件
page1.9	H奈莉德		你会不会觉得我这样做很傻？		3.2版本随机事件
page1.10	H奈莉德		对着一个不会有回应的壁炉，试图摸索早已消失在记忆里的东西。		3.2版本随机事件
page1.11	H奈莉德		这不像我啊……我应该很坚强才是。		3.2版本随机事件
choice01			安慰她		3.2版本随机事件
page2.1	H主角		每个人都会有心底的软肋，但这绝不是软弱，而是温柔。		3.2版本随机事件
page2.2	H奈莉德		温柔……吗？嗯，是个很温柔的回答。		3.2版本随机事件
choice02			激励她		3.2版本随机事件
page3.1	H主角		在我看来，奈莉德已经做得很好了，只有不断地回首过去，才能更好地展望将来。		3.2版本随机事件
page3.2	H奈莉德		大概……真是如此吧。		3.2版本随机事件
page4.1	H奈莉德		你还是一如既往的擅长安慰人啊。		3.2版本随机事件
page4.2	H奈莉德		不过也好，和你说完这些，我的心情好了不少。		3.2版本随机事件
page4.3	H奈莉德		要不要找个其他时间，再和我一起在壁炉边叙叙旧呢？		3.2版本随机事件
