字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1			我承认这只是偶然，但我的确会很“偶然”地在经过某个拐角后与凯茜娅见面。		3.2版本随机事件
page1.2			就如同往日的那些偶然一般稀松平常。		3.2版本随机事件
page1.3	H凯茜娅		帅哥，看这边。		3.2版本随机事件
page1.4	H凯茜娅		这算是偶遇吗？在这样的氛围下与你相遇，说它是巧合，未免有些太刻意。		3.2版本随机事件
page1.5	H凯茜娅		要说你不带着点目的……我可不相信。		3.2版本随机事件
page1.6	H凯茜娅		让我想想……你不会是特地到这里来的吧？你莫非是想偶遇我，或者……某个女孩？我亲爱的分析员？		3.2版本随机事件
choice01			那当然不可能啊！		3.2版本随机事件
page2.1	H凯茜娅		哦？嘴里话是这么说，眼神却有些闪躲，心~虚~哦~		3.2版本随机事件
choice02			大概，也许……有可能吧。		3.2版本随机事件
page3.1	H凯茜娅		哦？还真是大胆呢，居然这么直白简单地就说出了心里话，我倒也有些佩服你~		3.2版本随机事件
page4.1	H凯茜娅		好吧，你的目的暂且不论，我就假装你是来找我的，而我呢……也恰巧在此处等你。		3.2版本随机事件
page4.2	H凯茜娅		那么问题来了，你是准备找温柔可爱的好女孩还是准备找危险迷人的漂亮女人？		3.2版本随机事件
choice03			我选温柔可爱好女孩！		3.2版本随机事件
page5.1	H凯茜娅		喔……原来这才是你想要的啊。		3.2版本随机事件
page5.2	H凯茜娅		好吧，满足你一次，我今天可以稍稍扮演扮演温柔可爱好女孩。		3.2版本随机事件
choice04			我选危险迷人的漂亮女人！		3.2版本随机事件
page6.1	H凯茜娅		果然不出我所料，你想要的危险迷人的漂亮女人不就在面前么？		3.2版本随机事件
choice05			这两个选项有什么区别呢？		3.2版本随机事件
page7.1	H凯茜娅		简单来说，好女孩是我，漂亮女人当然也是我，只是风格上稍稍有些区别。		3.2版本随机事件
page7.2	H凯茜娅		如果你想要的话，也可以让你分别体验体验~		3.2版本随机事件
page8.1	H凯茜娅		话说到这个份上了，亲爱的不应该稍稍表示点什么吗？		3.2版本随机事件
page8.2	H凯茜娅		比如……某种陪伴的承诺，或者耳边低语，我都是可以接受的。		3.2版本随机事件
page8.3	H主角		那当然是有的，你过来一点我说给你听。		3.2版本随机事件
page8.4			凯茜娅心领神会地坐到了我的身边，饶有兴致地用手指轻轻抚过我的脸颊。		3.2版本随机事件
page8.5			我无言，她也不语，无声的默契与摇曳的光影里，两道目光不经意地交织在了一起。		3.2版本随机事件
page8.6			……		3.2版本随机事件
