字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1			从熙澜海回来之后，瑟瑞斯似乎有点怪，总是时不时黏在我的身边。		3.2版本随机事件
page1.2			比如这里……		3.2版本随机事件
page1.3			或者说这里。		3.2版本随机事件
page1.4			当然，这里也是。		3.2版本随机事件
page1.5			另外，她在我身边时的一些小小动作也让我有那么些在意。		3.2版本随机事件
page1.6			像是喂食、牵手、拉衣角什么的……当然我对此没有任何抵触，只是它发生得有那么些刻意了。		3.2版本随机事件
page1.7			瑟瑞斯是个很黏人的女孩……吗？		3.2版本随机事件
page1.8			与其说是黏人，倒不如说这更像是……宣誓主权？		3.2版本随机事件
page1.9			这好像不是她的风格吧？		3.2版本随机事件
page1.10	H主角		小金鱼，你……是有什么话想对我说吗？		3.2版本随机事件
page1.11			我找了个机会这么问她。		3.2版本随机事件
page1.12	H瑟瑞斯		唔？没，没有哇……我能有什么话说呀？		3.2版本随机事件
choice01			我感觉你最近好像总和我待在一起，也不知道是不是错觉……		3.2版本随机事件
page2.1	H瑟瑞斯		唔……被看出来了啊，分析员果然很敏锐呢。		3.2版本随机事件
page2.2	H瑟瑞斯		其实也没什么想说的啦……只是觉得待在分析员身边会比较安心。		3.2版本随机事件
page2.3	H主角		安心？		3.2版本随机事件
page2.4	H瑟瑞斯		我觉得这大概是恋人之间独有的心灵感应吧。		3.2版本随机事件
page2.5	H瑟瑞斯		我也不知道该怎么去形容这种感觉，但是，心里总有一个声音在提醒我。		3.2版本随机事件
page2.6	H瑟瑞斯		要多关心分析员喜欢吃什么，多关心分析员喜欢看什么，多关心分析员喜欢做什么……		3.2版本随机事件
page2.7	H瑟瑞斯		恋人之间本来就该这样对吧？		3.2版本随机事件
page2.8	H主角		倒也有些道理。		3.2版本随机事件
page2.9	H主角		不过，你最近的表现是不是有些……有些特别？		3.2版本随机事件
page2.10			我斟酌着词句。		3.2版本随机事件
page2.11	H主角		我的意思是，和以前有些不太一样了。		3.2版本随机事件
page2.12	H瑟瑞斯		诶？我只是想让大家都看到而已啦……		3.2版本随机事件
page2.13	H主角		……？		3.2版本随机事件
page2.14	H瑟瑞斯		好不容易才和分析员走到这一步的……如果可以的话，我想让所有人都知道，最好能亲眼看到才好。		3.2版本随机事件
page2.15			这么说着，瑟瑞斯还很肯定地点了点头。		3.2版本随机事件
page2.16			我还真没料到她会如此一本正经地和我聊“宣誓主权”的话题。		3.2版本随机事件
page2.17			不过既然她都这么说了……		3.2版本随机事件
page2.18	H瑟瑞斯		不……不可以吗？		3.2版本随机事件
page2.19	H主角		那当然是可以的。		3.2版本随机事件
page2.20			满足一下瑟瑞斯小小的愿望，又有何不可呢？		3.2版本随机事件
