字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1	H琴诺		那个……分析员，这两件围裙，你比较喜欢哪一件呢？		3.2版本随机事件
page1.2	H琴诺		是左边的小猫款，还是右边的小兔子款？		3.2版本随机事件
choice01			左边的小猫比较合我意。		3.2版本随机事件
page2.1	H琴诺		啊？这样子啊……		3.2版本随机事件
page2.2	H主角		怎么了？他们有什么区别吗？		3.2版本随机事件
page2.3	H琴诺		其实，右边那一件是我的围裙，而左边那一件……是莫尔索的。		3.2版本随机事件
page2.4	H琴诺		我和莫尔索打赌啦，我们赌分析员究竟会喜欢谁的围裙。		3.2版本随机事件
page2.5	H琴诺		而赌注嘛……赢了的就可以为分析员做料理！		3.2版本随机事件
page2.6	H主角		也就是说，这次来为我做料理的是莫尔索？		3.2版本随机事件
page2.7	H主角		不能品尝琴诺的料理，真是有些遗憾啊……当然，无论是谁来做，我都会很期待的！		3.2版本随机事件
page2.8			虽然嘴上这么说，但我心里有一种逃过一劫的欣喜感。		3.2版本随机事件
page2.9			是的，琴诺的料理拥有非常“独特”的风味，我已经领教过无数次了。		3.2版本随机事件
page2.10	H琴诺		是啊，这一次是莫尔索赢了，可惜我不能为分析员做料理了……		3.2版本随机事件
page2.11	H琴诺		不过没关系，下一次就轮到我来做了！		3.2版本随机事件
page2.12	H主角		……啊？		3.2版本随机事件
page2.13	H琴诺		我是说，还会有下一次的！下一次，分析员就来品尝我的料理吧！		3.2版本随机事件
page2.14	H主角		啊……没错，我对此非常期待。		3.2版本随机事件
page2.15			还是逃不过吃琴诺料理的的命运吗……		3.2版本随机事件
page2.16			事已至此，只能祈祷琴诺下手稍微轻一点儿了……		3.2版本随机事件
choice02			右边的小兔子比较可爱。		3.2版本随机事件
page3.1	H琴诺		嗯嗯！那真是太好了！		3.2版本随机事件
page3.2	H主角		怎么了？他们有什么区别吗？		3.2版本随机事件
page3.3	H琴诺		唔……其实，右边那一件是我的围裙，而左边那一件……是莫尔索的。		3.2版本随机事件
page3.4	H琴诺		我和莫尔索打赌啦，我们赌分析员究竟会喜欢谁的围裙。		3.2版本随机事件
page3.5	H琴诺		而赌注嘛……赢了的就可以为分析员做料理！		3.2版本随机事件
page3.6	H主角		……啊？		3.2版本随机事件
page3.7	H琴诺		我赢了哦，分析员，期待一下我的料理吧！		3.2版本随机事件
page3.8	H主角		啊……没错，我对此非常期待。		3.2版本随机事件
page3.9			嘴上这么说，但我的心里早已凉了半截。		3.2版本随机事件
page3.10			是的，琴诺的料理拥有非常“独特”的风味，我已经领教过无数次了。		3.2版本随机事件
page3.11			可能这就是我逃不过的宿命吧。		3.2版本随机事件
