字符串索引	说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Speaker	WwiseEventID	zh_CN	disable	Remark
page1.1			辰星房间里的那只鸟儿引起了我的注意。		3.2版本随机事件
page1.2			如果我没记错的话，这应该是幻莲公司生产的AI产品。		3.2版本随机事件
page1.3			但说它是AI产品，它未免也有些过于……活灵活现？		3.2版本随机事件
page1.4			以至于每次看到这只鸟我都会仔细琢磨，这究竟是真鸟还是机械鸟？		3.2版本随机事件
page1.5			不会是商家弄错了，错将一只真鸟卖给我了吧？		3.2版本随机事件
page1.6	H姬辰星		郎君这是怎么了？看了这么久也没有挪动步子。		3.2版本随机事件
page1.7	H主角		这只鸟……是我送给你的那只对吧？		3.2版本随机事件
page1.8	H姬辰星		对啊，郎君亲手送我的壁挂工艺品，幻莲科技的AI产品，有什么疑惑吗？		3.2版本随机事件
page1.9	H主角		我知道这是一个AI工艺品，可无论怎么看，它都是一只真鸟……你看它还会打盹儿。		3.2版本随机事件
page1.10	H姬辰星		其实最一开始我也对此很是惊讶，我没有想到幻莲科技的民用AI仿生技术居然已经达到这种地步了。		3.2版本随机事件
page1.11	H姬辰星		郎君可以试试给它喂食，虽然是机械产品，但它拥有进食的功能哦。		3.2版本随机事件
page1.12	H主角		机械鸟还能吃东西？		3.2版本随机事件
page1.13	H姬辰星		不仅如此，它的眼球细节，声带震动，作息规律等等，都是按照现实生活中的鸟儿设计的。		3.2版本随机事件
page1.14	H主角		这样看来，它和真正的鸟儿也没什么区别。		3.2版本随机事件
page1.15	H姬辰星		可是真正的鸟儿可没法帮我管理家居，比如开关灯，闹钟什么的……		3.2版本随机事件
page1.16	H主角		哦——你是升级了那个套餐对吧？		3.2版本随机事件
page1.17	H姬辰星		是的，幻莲科技提供的服务很多，到手的当天我就把服务套餐升级了。		3.2版本随机事件
page1.18			我们正聊着的当儿，那只小鸟“唧唧唧唧”地叫了起来，光听声音的话，和普通小鸟并没有什么区别。		3.2版本随机事件
page1.19	H姬辰星		啊，这是我之前定的倒计时闹钟，如果郎君不喜欢的话，我可以把它关掉……		3.2版本随机事件
page1.20	H主角		这倒不必了，偶尔听一听婉转的啼鸣，还挺有利于身心健康的。		3.2版本随机事件
page1.21			我有些不死心地又多看了那只鸟儿几眼，试图从它身上找出点破绽来，但一无所获。		3.2版本随机事件
page1.22	H主角		这真的只是AI产品……对吧？		3.2版本随机事件
page1.23			辰星微笑着点了点头。		3.2版本随机事件
page1.24			我无奈地叹了口气。		3.2版本随机事件
page1.25			看来民用AI技术的发展速度比我想象中要快太多了……		3.2版本随机事件
page1.26			要不……我自己也买一只来研究研究？		3.2版本随机事件
