字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				朔州野外，既有黄沙粗犷，也有山川毓秀。	0	2.7版本卜卜好感度剧情
2		0				不管哪种景色卜卜都觉得很好，只要能和分析员在一起。	0	2.7版本卜卜好感度剧情
3		0				为了成为一个真正的天启者，卜卜正在分析员的带领下，于朔州野外进行着艰苦的训练。	0	2.7版本卜卜好感度剧情
4		6	卜卜			书上是怎么讲的来着……柔中带刚劲，心与气合一。嗯……	0	2.7版本卜卜好感度剧情
5		6	卜卜			等下，完全不对吧！天启者的训练口诀不该是朔州风格的呀！	0	2.7版本卜卜好感度剧情
6		6	卜卜			应该是我给记混了，快好好想想……	0	2.7版本卜卜好感度剧情
7		0				她暗自嘀咕，一抬头却发现身边空无一人。	0	2.7版本卜卜好感度剧情
8		0				分析员的身影已走到百步开外，身边还跟随着很多位海姆达尔的其他队员。	0	2.7版本卜卜好感度剧情
9		0				大家浩浩荡荡地前行，都是优秀的天启者。	0	2.7版本卜卜好感度剧情
10		0				簇拥着更优秀的他。	0	2.7版本卜卜好感度剧情
11		0				一如她很多年前在公司里偶然看到的那一幕。	0	2.7版本卜卜好感度剧情
12		0	分析员无帽			我带一队过去看看，另外安排……下午相关人员开个会……	0	2.7版本卜卜好感度剧情
13		6	卜卜			……什么时候能……肩并肩陪在他身边……	0	2.7版本卜卜好感度剧情
14		6	卜卜			既然选择了这条路，我是绝对不会掉队的！	0	2.7版本卜卜好感度剧情
15		6	卜卜			分析员，等等我——	0	2.7版本卜卜好感度剧情
16		0				穿过黄沙。	0	2.7版本卜卜好感度剧情
17		0				穿过丛林。	0	2.7版本卜卜好感度剧情
18		0				前方分析员的背影始终是一个小点儿，维持着距离，似乎也在有意等待她。	0	2.7版本卜卜好感度剧情
19		0				但不论卜卜如何拼命地追赶，始终很难更近一些。	0	2.7版本卜卜好感度剧情
20		0				穿过白昼。	0	2.7版本卜卜好感度剧情
21		0				穿过黑夜。	0	2.7版本卜卜好感度剧情
