字符串索引	标记	立绘位置	说话人	实际说话人	Wwise事件名	中文简体	非正式文案禁用翻译，对应模块的策划填写（1是，0否）	备注
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable	Remark
1		0				咕咕咕——咕咕——	0	
2		0				我们战斗的声响惊扰起一群在附近楼顶驻足的飞鸟，它们在天空中盘旋了几圈后便又向着前方深水区飞去。	0	
3		0	分析员			哦，看样子污染浓度确实降低了。	0	
4		6	瑟瑞斯瞬刻			但是，那里的污染浓度依旧比外围的要高……为什么非要往那里飞呢？	0	
5		0	分析员			的确，可能是因为那是它们曾经生活过的地方吧。	0	
6		6	瑟瑞斯瞬刻			哎？	0	
7		0				捏了捏少女的脸蛋，我踏上了连接着两栋高楼的连廊。	0	
8		0	分析员			越过这栋楼之后，我们就要进入深水区了，虽然污染浓度较之前有所下降，但还是不能掉以轻心。	0	
9		6	瑟瑞斯瞬刻			我一定会好好利用这身“瞬刻”的。	0	
10		0				少女轻抚胸口，随后举起了力场幕，迈步走到了我的身前。	0	
11		6	瑟瑞斯瞬刻			分析员，后面就由我来开路吧。	0	
12		0				…………	0	
13		0				然而，即便是污染浓度降低，深水区依旧是深水区……	0	
14		0				迈入真正的禁区，映入我们眼帘的是被巨大晶体和树枝撕裂的街道与楼宇。	0	
15		0				宛若骨灰般飘落的白色雪花，宛为这个死气沉沉的世界渲染上了一抹更为冰冷的灰。	0	
16		0				明明已经不是第一次来这里了，但是心中还是不免泛起一丝悲凉……而瑟瑞斯的反应，似乎也比我预想中的要更糟糕些。	0	
17		0	瑟瑞斯瞬刻			唔……	0	
18		0	分析员			打起精神，瑟瑞斯，还有两公里，我们很快就要抵达目的地了。	0	
19		0	瑟瑞斯瞬刻			我没事，只是有点头晕…晕……	0	
b-1	b-1	0					0	
20	b-1-1	0				托住倾倒的瑟瑞斯	0	
21		0	分析员			如果撑不住的话，要早点和我说。	0	
22		6	瑟瑞斯瞬刻			嗯，我还能继续……请不要担心，嘿嘿。	0	
23		0				与脸蛋不符，她是个要强的少女，在任务中总是尽力避免让我看到她那脆弱的一面，总是习惯性用那标志性的傻笑掩盖一切。	0	
24		0				当然，虽然她嘴上这么说，但还是下意识地贴近了我几分。	0	
25		0				就这样，一前一后的两人在遍布污染的深水区慢慢前行。	0	
26		0				明明只有两公里的路却好似被拉长了好几倍，半小时后我们终于抵达了目的地——一座宛若荒野上的腐躯般支离破碎的公寓。	0	
27		0	温柔的女人			怎么样~回家的路有好好记住吗？	0	
28		0	马尾辫女孩			唔……对不起妈妈，我好像又忘了……	0	
29		0	温柔的女人			哈哈哈，没事没事哦，那妈妈就再陪你走一遍吧~来，握住妈妈的手。	0	
30		0	马尾辫女孩			嗯！	0	
31		6				（这是幻觉……还是我的记忆……）	0	
32		0	瑟瑞斯瞬刻			（没想到，家附近已经变成这样了……）	0	
33		0	瑟瑞斯瞬刻			（不对不对！不能沉溺在这些幻象中！当下我要集中注意力，集中注意力……）	0	
34		0				似乎是先要把脑海中蹦出的那些画面甩掉般，少女用力甩了甩头，随后便准备伸腿进入公寓。	0	
35		0	分析员			等等，瑟瑞斯，做好潜入准备，把力场幕收起来。	0	
36		0	瑟瑞斯瞬刻			哎？潜入……啊，我明白了。	0	
37		0				她很善于观察，也很聪明，很快就理解了我的意思。	0	
38		0				抬头望去，残破的楼宇间隐隐约约闪过了几只异化人的身影，很明显，这栋公寓楼似乎已经变成了他们的据点。	0	
39		0	分析员			走电梯井的应急爬梯上去，不要惊扰那些家伙，找到录音笔后就撤退。	0	
40		0				好在正如我所预料般，电梯井这种极限垂直空间中并没有异化人的活动痕迹。	0	
41		0				就这样，我们顺利抵达了瑟瑞斯过去的家。	0	
42		0				推开房门，回应我们的是一份被凝固的寂静。	0	
43		0				烟尘在透过残垣断壁的阳光中飞舞，回忆也在此刻再次不自觉地翻涌起来。	0	
44		0	马尾辫女孩			好香啊妈妈，饭已经煮好了吗？！	0	
