字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
m10001.1	*暂缺文字，引导玩家打三个彩盒点										1	
m10002.1	*暂缺文字，引导玩家打三个彩盒点										1	
m10003.1	干什么？	幹什麼?	どうした？	뭐해?	What are you doing?						0	
m10003.2	别那么冷淡嘛~人家明明只是想给你点小帮助而已。	別那麼冷淡嘛~人家明明只是想給你一點點幫助而已。	そんな冷たい言い方しないでよ。ちょっと手助けしてあげようと思っただけなんだから。	그렇게 차갑게 굴 거 없잖아~ 난 그냥 작은 도움을 주려는 것뿐이야.	Don't give me the cold shoulder~ I just want to give you a little help.						0	
m10003.3	小帮助？	一點點幫助?	手助け？	도움?	A little help?						0	
m10003.4	嗯嗯，为了方便你们行动，我已经把要找的东西标记到终端上了。	嗯嗯，為了讓你們行動更加順利，我已經幫你們把要找的東西標記在終端上了。	うんうん。便利だろうと思って、探し物はすべて端末に登録しておいてあげたよ。	응. 작전을 더 수월하게 진행하기 위해, 찾아야 할 물건의 표식을 단말기에 표시해 뒀어.	Yep! I marked what you're looking for in your terminal to make it easier for you.						0	
m10003.5	随时都能查看哦~	隨時都能確認喔~	これでいつでも確認できるからね～	언제든지 자유롭게 확인할 수 있다고~	Take a look anytime~						0	
m10003.6	我看看……真之……碎片？那是什么？	我看看……真之……碎片?那是什麼?	どれどれ……真の……欠片？これは？	음… 진리의… 조각? 이게 뭐야?	Let me see... truth... fragments? What are those?						0	
m10003.7	这就需要分析员亲自确认啦~	這就需要分析員親自確認啦~	それはあなたの目で確かめてね～	그건 분석가님이 직접 확인해야 해~	You'll just have to see for yourself, Adjutant~						0	
m10003.8	另外，记得要小心路上的无人机和虚拟投影哦~	另外，記得小心一路上的無人機和全息投影喔~	あと、ルート上のドローンやホログラムにはくれぐれも注意するんだよ。	그리고 길가의 드론과 가상 투영을 조심해야 해~	Oh, and watch out for drones and projections along the way~						0	
m10003.9	虽然没有搭载实弹，但是不小心被射中了应该还是挺疼的吧。	雖然沒有實彈，但要是不小心被射中了應該還是滿痛的吧。	実弾が搭載されているわけじゃないけど、被弾するとかなり痛いと思うから。	실탄을 탑재하진 않았지만, 그래도 맞으면 엄청 아플 거야.	They don't carry live ammo, but it'll still hurt if you get shot.						0	
m1001.1	呜哇~分析员这么快就找到“宝物”了吗？	哇~分析員這麼快就找到「寶物」了嗎？	分析員さん、もう「宝物」を見つけたの？	와~ 분석가, '보물'을 벌써 찾은 거야?	Wow~ Adjutant, you found the "treasure" that fast?						0	
m1001.2	……什么嘛，这不是什么都没有吗？	……什麼嘛，這不是什麼都沒有嗎？	……なによ、まだ何もないじゃない？	… 뭐야, 아무것도 없잖아?	...Huh? Isn't there nothing there?						0	
m1001.3	真是的，想知道更多有关人家的事，就好好参与这场寻宝游戏嘛~	真是的，想知道更多關於人家的事，就要認真參與這場尋寶遊戲嘛~	まったく、私についてもっと知りたければ、この宝探しゲームを真面目にやる事ね～	나 참, 나에 대해 더 알고 싶으면 열심히 보물찾기에 매진하라고~	Geez, if you really want to know more from me, just take the scavenger hunt seriously~						0	
m1005.1	不行不行不行，这可不行哦。	不行不行不行，這樣子不行喔。	ダメダメ！ダメよ。	안 돼, 안 돼, 그건 안 돼.	No, no, no. This is no good.						0	
m1005.2	这点零零散散的文字可拼凑不出来什么信息哦~	這些零散的文字可沒辦法拼湊出什麼資訊喔~	これだけの情報ではなにもならないよ～	이렇게 흩어진 글자들을 모아봤자 아무런 정보도 모을 수 없다고~	Nothing can be pieced together from that fragmented text~						0	
m1010.1	嗯~嗯！嗯！	嗯~嗯!嗯!	ん～ん！ん！	그래~ 그렇지! 그거야!	Oh! Ah~!						0	
m1010.2	不愧是大名鼎鼎的分析员，完成速度那么快，真会讨女孩子欢心呢~	不愧是大名鼎鼎的分析員，完成速度那麼快，真是讓女孩子心動呢~	さすがは分析員、クリアするのが早くて、女の子の心を掴むのもうまそうね。	역시 분석가답게 빠릿빠릿하네. 이래서 인기가 많구나~	The famous Adjutant finished everything up really quickly as expected! You sure know how to make a girl happy~						0	
m1010.3	怎么办，感觉人家快要被你迷倒了呢~	怎麼辦，感覺人家快要被你迷倒了呢~	あら......私もつい夢中になりそう。	어떡한담, 이러다 반하겠는데~	Uh oh, I think I'm starting to fall for your charm~						0	
m1010.4	……	……	……	…	...						0	
m1010.5	别那样盯着人家嘛。放心好了，人家没有忘记答应你们的事情哦~	別那樣盯著人家嘛。放心好了，人家沒有忘記答應你們的事情喔~	そんな風にじっと見ないでよ。安心して、約束したことを忘れていないから。	그렇게 노려보지 마. 너희와 한 약속은 잊지 않았으니 안심해~	Don't stare at me like that! Don't worry — I didn't forget my promise~						0	
m1010.6	这次“寻宝游戏”的奖励便是……	這次「尋寶遊戲」的獎勵是……	この度の「宝探しゲーム」の賞品は……	이번 '보물찾기'의 보상은 바로…	The reward for this round of the scavenger hunt is...						0	
m1010.7	解除通往遗迹区的屏障~你们的活动范围增大了哦。	解除通往遺跡區的電磁波牆~你們的活動範圍擴大了喔。	遺跡エリアが開通しました～、これであなたたちの活動範囲も広まったわね。	유적지로 통하는 장벽을 제거하는 거야~ 너희들의 활동 범위가 넓어진 셈이지.	For me to lift the barrier to the Ruins Area~ Now you all have a new place to explore.						0	
m1010.8	人质的事情怎么说？	人質的事情怎麼說?	人質はどうするの？	인질은 어떻게 할 거지?	What about the hostage?						0	
m1010.9	啊~怎么一张嘴就是那个女人啊？人家会吃醋的哦~	什麼嘛~幹嘛一開口就提那個女人?人家會吃醋的喔~	ああ～、またあの女の話？私嫉妬しちゃうよ～？	아니~ 왜 입만 열면 그 여자 얘기야? 자꾸 그러면 질투 난다고~	Aw, why can't you stop talking about that girl? I'm gonna get jealous~						0	
m1010.10	她还在机房里吗？安全吗？	她還在機房裡嗎?你沒對她怎麼樣吧?	彼女はまだエンジン室に？無事なんですか？	그 사람은 아직 전산실에 있나요? 무사한가요?	Is she still in the server room? Is she safe?						0	
m1010.11	应该还在吧，拉美西斯的人怎么样都行。	應該還在吧，拉美西斯的人怎麼樣都行。	まだいると思うわよ、ラムセスなんてどうでもいいじゃない。	아직 있을걸? 람세스 사람이 어떻게 되든 상관없어.	Probably. I don't really care what happens to anyone from Ramses Group though.						0	
m1010.12	那种垃圾公司的员工还请抛在脑后吧~别忘了，现在可是我们的游戏时间哦~	那種垃圾公司的員工就不要管她了吧~別忘了，現在可是我們的遊戲時間喔~	そんなくだらない人のことは忘れて、今は私たちのゲーム時間よ！	그런 쓰레기 같은 회사의 직원은 내 우선순위에 없거든~ 잊지 마, 지금은 게임 시간이야~	Don't give anyone who works for that horrible company another minute of your time~ Don't forget that we're playing a game~						0	
m1010.13	寻宝游戏还没结束？	尋寶遊戲還沒結束?	宝探しゲームはまだ終わってないの？	보물찾기가 아직도 안 끝난 거야?	The scavenger hunt still isn't over?						0	
m1010.14	呼呼呼，那当然，人家还想再和分析员多相处一段时间呢~	呵呵呵~那當然，人家還想再跟分析員多相處一段時間呢~	うふふ、まだよ、私はもっと分析員との時間を楽しみたいわよ。	후후후, 물론이지. 난 분석가와 좀 더 놀고 싶거든~	Hehehe, of course not! I want to spend more time with you, Adjutant~						0	
m1010.15	还请好好期待接下来的第二轮寻宝游戏吧。	敬請期待接下來第二輪的尋寶遊戲吧。	では次の宝探しゲームも楽しみにしててね。	보물찾기 2라운드도 기대해 줘.	I hope you're all looking forward to the second round of the scavenger hunt.						0	
m1010.16	这就是所谓的厚颜无耻喵？	這就是所謂的厚顏無恥喵?	これがいわゆる......ふてぶてしいってやつ......ニャ？	저런 걸 뻔뻔스럽다고 하는 거다냥?	Is this what people call "insolence," nya?						0	
m1010.17	随你们怎么说~总之人家这次要玩个尽兴~	隨便你們怎麼說~總之人家這次要玩個夠~	何とでも言ってなさい～、とにかく私は思いっきり遊びたいの。	마음대로 생각해~ 어쨌든 난 신나게 놀아볼 테니까~	You can call me whatever you want~ Either way, I'm going to have some fun this time~						0	
