字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
1	打闹一阵后，肴疲惫地趴在我身上，房间里安静得只剩下两个人此起彼伏的呼吸声。	打鬧一陣後，肴疲憊地趴在我身上，房間安靜得只剩下兩個人此起彼落的呼吸聲。	いちゃいちゃしたあと、疲れ切った肴は私の体に覆いかぶさった。部屋中には私たちの呼吸音だけが響き渡っている。	한바탕 장난을 치고 난 뒤, 야오는 지친 듯 내 몸에 엎드렸다. 방 안은 두 사람의 숨소리만 남았다.	After we were done roughhousing, Yao lay on my chest, exhausted. The room was so quiet that only our breathing could be heard.						0	2.5版本肴好感度重置剧情
2	唉……饿了。	唉……餓了。	はぁ……お腹空いた。	아… 배고파.	Ah... I'm hungry.						0	2.5版本肴好感度重置剧情
3	怀抱中的少女传来闷闷一句，声音全埋在我的胸前。	懷抱中的少女傳來悶悶一句，聲音全埋在我的胸前。	腕のなかの少女は私の胸に顔を埋めたまま、ぼそりと呟いた。	내 품에 안긴 소녀가 웅얼거리듯 말했다. 목소리는 내 가슴에 파묻혀 거의 들리지 않았다.	A muffled statement came from the girl in my arms, her voice buried in my chest.						0	2.5版本肴好感度重置剧情
4	这么快就饿了？	這麼快就餓了？	もう？	벌써 배고프다고?	Already?						0	2.5版本肴好感度重置剧情
5	对了，你喜欢的那家店现在能外送了。	對了，你喜歡的那家店現在可以外送了。	そうだ、君が好きなあの店、デリバリーをはじめたらしいよ。	아, 네가 좋아하는 그 가게 이제 배달 된다더라.	Oh, that place you like delivers now.						0	2.5版本肴好感度重置剧情
6	我拿出终端在她眼前晃了晃，熟悉的店名和诱人的菜色让她立刻来了精神，迫不及待地爬了起来。	我拿出終端在她眼前晃了晃，熟悉的店名和誘人的菜餚讓她立刻來了精神，迫不及待地爬了起來。	私は端末を取り出して、彼女の目の前でひらひら振った。見慣れた店名と食欲をそそる料理名を見た肴は、すぐに元気になって体を起こした。	나는 단말기를 꺼내 그녀 눈앞에서 흔들었다. 익숙한 가게 이름과 먹음직스러운 메뉴 사진이 그녀의 눈에 보이자마자 그녀는 벌떡 일어났다.	I pulled out my terminal, waving it in front of her. The restaurant's familiar name and enticing dishes made her perk up right away, and she scrambled to sit up.						0	2.5版本肴好感度重置剧情
7	真的假的？	真的假的？	本当？	진짜로?	Seriously??						0	2.5版本肴好感度重置剧情
8	那我要香菇肉酱汤面、卤凤爪……	那我要香菇肉醬湯麵、滷鳳爪……	それじゃあ、キノコの肉みそかけそばと、モミジの醤油煮と……	그럼 나 버섯 육수면이랑 닭발 먹을래…	Then I want the minced meat and mushroom noodles, braised chicken feet, an—						0	2.5版本肴好感度重置剧情
9	还有咸烧白、酸菜鱼、少糖的冰粉对吧？	還有鹹燒白、酸菜魚、少糖的冰粉對吧？	咸燒白（シェンシャオバイ）と、酸菜魚（さんさいぎょ）と、砂糖抜きの氷粉（ビンフェン）だろ？	그리고 삼겹살찜, 산채어, 저당 아이스젤리, 맞지?	pork belly with preserved veggies, fish fillet with pickled veggies, and ice jelly with a little less sugar, right?						0	2.5版本肴好感度重置剧情
10	记性挺好啊你？	記性蠻好的啊你？	覚えてたの？	기억력 좋네?	Wow, you remembered all of that?						0	2.5版本肴好感度重置剧情
11	那么好吃的菜，想不记得才难吧。	那麼好吃的菜，想不記得才難吧。	おいしかったからな。	그렇게 맛있는 음식을 어떻게 잊겠어.	It's hard to forget such delicious food.						0	2.5版本肴好感度重置剧情
12	得亏有我，不然你现在只能记住一百种泡面的味道。	幸虧有我，不然你現在只能記得一百種泡麵的味道。	感謝してほしいな。私がいなかったら、あんたはインスタント麺のレパートリーしか覚えてないだろうから。	내 덕분이지 안 그랬으면 너 지금도 라면 백 가지 맛만 기억하고 살았을걸.	And it's all thanks to me. Otherwise, you'd only be able to remember a hundred different flavors of instant noodles.						0	2.5版本肴好感度重置剧情
13	她刚说完，泡面那股咸腻立刻涌进我的鼻腔，连同那段忙得晕头转向的日子一起浮现在眼前。	她剛說完，泡麵那股鹹膩立刻湧進我的鼻腔，連同那段忙得暈頭轉向的日子一起浮現在眼前。	その言葉を聞いただけで、私はインスタント麺のしょっぱい味と、あの忙しすぎる日々を思い出した。	그녀가 말이 끝내자마자 라면 특유의 짭짤한 냄새가 코끝을 스쳤고 그와 함께 정신없이 바빴던 그 시절이 떠올랐다.	As soon as she said this, the salty smell of instant noodles rushed into my nostrils, taking me back to those times when I was so busy my head would spin.						0	2.5版本肴好感度重置剧情
14	在处理不完的工作面前，吃饭便成了负担。	在處理不完的工作面前，吃飯便成了負擔。	いくらやっても終わらない仕事をしていると、食事自体が悩みのひとつになってしまう。	처리할 일이 끝도 없던 날들 속에서 끼니는 그저 부담일 뿐이었다.	Faced with mountains of work, even eating became a chore.						0	2.5版本肴好感度重置剧情
15	我找来一碗泡面，准备随便应付两口，顺带把脑子里的弦松一松。	我找來一碗泡麵，準備隨便應付兩口，順帶把腦子裡的弦鬆一鬆。	だから私はインスタント麺を作って、それが出来上がる短い間だけ脳みそを休ませることにした。	나는 라면으로 대충 때우려 했고, 팽팽했던 머릿속의 긴장도 잠시 풀고 싶었다.	After rustling up a bowl of instant noodles, I was ready to relax for a moment while I ate.						0	2.5版本肴好感度重置剧情
