字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
page1.1	嘿嘿~「乐透卡」到手~	嘿嘿~「樂透卡」到手~	よっしゃ！「ロトカード」ゲット♪！	야호~ [로또 카드]를 얻었다!	Hehe~ One more for the win!						0	2.7版本妮塔入队剧情
page1.2	妮塔转过身，背对着我将「乐透卡」收入随身的小包中。	妮塔轉過身，背對著我將「樂透卡」收入隨身攜帶的小包中。	ニタは私に背を向けながら、カードをポーチにしまい…	니타는 몸을 홱 돌려 나를 등진 채, [로또 카드]를 가방 속에 쏙 집어넣었다.	She spun around and slipped the card into her bag.						0	2.7版本妮塔入队剧情
page1.3	她顺手又拿出一本小小的笔记，偷偷摸摸地翻了两下，塞了回去。	她順手又拿出一本小小的筆記，偷偷摸摸地翻了兩下，塞了回去。	何か小さなノートを取り出してコソコソとページをめくってから、そっと元に戻した。	그리고 작은 수첩을 꺼내더니, 몰래 몇 장 넘겨 보고는 서둘러 다시 넣었다.	Then — thinking I wasn't looking — she pulled out a tiny notebook, flipped through a few pages in a flash, and stuffed it back in, stealthy as could be.						0	2.7版本妮塔入队剧情
page1.4	以为能逃过我的眼睛，却不知她的一举一动都在我的注视之下。	以為能逃過我的眼睛，卻不知她的一舉一動都在我的注視之下。	すぐしまい込むつもりでも、こちらはしっかり見ているよ。	나에게 들키지 않았다고 생각했겠지만, 그녀의 작은 움직임조차 내 눈을 피할 순 없었다.	She had no idea I was watching the whole time.						0	2.7版本妮塔入队剧情
page1.5	分析员~咱去下一站吧。	分析員~我們去下一站吧。	分析員、次の目的地に行こうよ。	분석가~ 다음 장소로 출발하자!	Alright, Adjutant~ Let's head to our next stop!						0	2.7版本妮塔入队剧情
page1.6	你刚才在看什么？	你剛才在看什麼？	今の…何を見てたんだ？	방금 뭘 보고 있었어?	What were you just looking at?						0	2.7版本妮塔入队剧情
page1.7	没看啥啊，包里除了「乐透卡」，啥也没有。	沒看什麼啊，包包裡除了「樂透卡」，啥也沒有。	べ、別に何も！カード以外は入ってないよ。	아무것도 아니야! 가방엔 [로또 카드]밖에 없다고~	Huh? Nothing! Just the Lottery Card! Nothing else in the bag.						0	2.7版本妮塔入队剧情
page1.8	（很快她就意识到自己说漏了嘴，尴尬地挠了挠头，双颊也泛起了红晕。）	（很快她就意識到自己說漏了嘴，尷尬地搔了搔頭，雙頰也泛起了紅暈。）	（ニタは「あっ」と気づいて頭をポリポリかく。頬はほんのり赤く染まっている…）	(그녀는 곧 자신이 실수했다는 걸 깨닫고, 멋쩍게 머리를 긁적이며 얼굴을 붉혔다)	(She caught her slip a beat too late — then scratched her head, cheeks flushing red.)						0	2.7版本妮塔入队剧情
page1.9	好吧，其实就是一个计划本，上面写了点我的……小想法。	好吧，其實就是一個計畫本，上面寫了點我的……小想法。	…実はちょっとした計画帳。私の「こっそり考えてること」が書いてあるだけ。	음… 사실 그냥 작은 계획 노트야. 일전에 생각했던… 몇 가지 아이디어들을 적어둔 거지.	...Fine. It's just a tiny notebook. Y'know... dumb little ideas I jotted down.						0	2.7版本妮塔入队剧情
page1.10	小想法啊，能给我瞧瞧吗？	小想法啊，能給我看看嗎？	「こっそり考えてること」か、見てもいいか？	몇 가지 아이디어라… 나도 볼 수 있을까?	Little ideas, huh? Mind if I take a look?						0	2.7版本妮塔入队剧情
page1.11	分析员想看当然没问题，就是别笑我，我知道有些想法不靠谱。	分析員想看當然沒問題，就是別笑我，我知道有些想法不太可靠。	分析員になら見せてもいいけど、バカにしないでね。結構トンチンカンなことばかり書いてるから。	분석가가 보고 싶다면야 당연히 보여줄 수 있지! 근데… 너무 웃지는 말아 줘. 나도 내가 쓴 게 좀 허무맹랑하단 거 알아.	Sure you can. Just... promise you won't make fun of me. I know some of them are kinda ridiculous...						0	2.7版本妮塔入队剧情
page1.12	我接过这本小册子，上面用蚂蚁大小的字体密密麻麻记下了一大堆计划。	我接過這本小本子，上面用螞蟻大小的字體密密麻麻記下了一大堆計畫。	受け取ったノートには、アリみたいな小さな文字でびっしりプランが書かれている。	나는 작은 노트를 받아 들었다. 그 안에는 개미만 한 글씨로 빼곡히 계획들이 적혀 있었다.	I took the notebook from her hands. The pages were filled with tiny, ant-sized scribbles — a rush of thoughts in her unmistakable handwriting.						0	2.7版本妮塔入队剧情
page1.13	竹筏体验、放灯祈愿、遗迹探险……	竹筏體驗、放燈祈願、遺跡探險……	「いかだ体験」「灯籠流し」「遺跡探検」…	뗏목 체험, 소원등 띄우기, 유적 탐험…	Bamboo rafting. Releasing sky lanterns. Exploring ancient ruins...						0	2.7版本妮塔入队剧情
page1.14	（不知道是不是我的错觉，从字里行间，我似乎窥见到了许多过去的画面。）	（不知道是不是我的錯覺，從字裡行間，我似乎窺見了許多過去的畫面。）	（なんだか、ニタがずっと見てた「過去のシーン」を垣間見るようだ…）	(내 착각일지도 모르지만, 글자 사이사이에서 묘하게 익숙한 과거의 장면들이 스쳐 지나갔다)	(Maybe it was just my imagination... but between those lines, I caught glimpses of memories — memories of places I'd been... that never included her.)						0	2.7版本妮塔入队剧情
page1.15	（而妮塔站在这些鲜明的画面之外，眼中流淌着一种平静又难以察觉的失落。）	（而妮塔站在這些鮮明的畫面之外，眼中流淌著一種平靜又難以察覺的失落。）	（しかし、ニタはこれらの鮮やかな光景の外側に立ち、その瞳には静かでありながらも微かに滲む寂しさが宿っていた。）	(그런데 정작 니타는 그런 장면들 바깥에 서 있는 듯했다. 그녀의 눈빛에는 조용하면서도 희미한 상실감이 담겨 있었다)	(And just beyond those vivid recollections... stood Nita. Her eyes were calm — but behind it, a quiet, almost imperceptible trace of loneliness.)						0	2.7版本妮塔入队剧情
page1.16	分析员，你咋不说话了？	分析員，你怎麼不說話了？	分析員、どうしたの？怒ってるの？	분석가, 왜 갑자기 조용해졌어?	Hey... you okay, Adjutant? Why'd you go quiet all of a sudden?						0	2.7版本妮塔入队剧情
page1.17	好吧！我不该一边想着团建的大奖，一边还打公费旅行的主意。	好吧！我不該一邊想著團建的大獎，一邊還打公費旅行的主意。	私、チームビルディングの賞品を当てたいけど、公費で旅行もしちゃおっかなって考えてただけ…ダメ？	아하! 워크숍 보상을 생각하면서 공짜 여행까지 계획한 게 너무 심했다고 생각한 건가?	Alright, alright! I get it — I shouldn't be daydreaming about turning this whole prize hunt into an expense-paid getaway with you...						0	2.7版本妮塔入队剧情
page1.18	啧，妮塔怎么突然有觉悟了？	嘖，妮塔怎麼突然有覺悟了？	いつの間にそんな覚悟ができたか？	흠, 갑자기 양심의 가책이라도 느끼는 거야?	Hmm? Since when did you grow a conscience like that?						0	2.7版本妮塔入队剧情
page1.19	我这不是看你不说话，怕你生气了嘛……	我還不是看你不說話，擔心你生氣了……	だって、分析員が黙ってるから、怒ってるのかと思って…	네가 갑자기 아무 말도 안 하니까, 혹시 화났나 해서…	Well... you went totally silent. I thought maybe you were mad at me or something...						0	2.7版本妮塔入队剧情
page1.20	在你心里我就这么小气？我刚才是在想，带你去哪里玩比较好。	在你心裡我就這麼小氣？我剛剛是在想，帶你去哪裡玩比較好。	そんなことで怒るわけないだろ。どこに連れて行こうか考えてたんだよ。ニタと一緒に行きたいところを。	내가 그렇게 속이 좁아 보여? 어디로 가면 좋을까 고민하고 있었어.	Really? You think I'd sulk over something like that? I was just thinking where I should take you. Somewhere fun.						0	2.7版本妮塔入队剧情
page1.21	要说走过了那么多地方……我印象最深的还是……	要說走過了那麼多地方……我印象最深刻的還是……	私だっていろんなとこ回ったけど、いちばん印象深いのは…	그렇게 많은 곳을 다녀봤지만, 가장 인상 깊었던 곳은 역시…	Out of all the places I've been... there's one that really stuck with me.						0	2.7版本妮塔入队剧情
