字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
page1.1	呀~分析员和妮塔来了~	呀~分析員和妮塔來了~	おや、分析員とニタじゃないか。	어? 분석가랑 니타네~	Ahh~ It's Nita and the Adjutant~						0	2.7版本妮塔入队剧情
page1.2	我从家里捎了些特别的茶，所以就想请大家来尝尝。	我從家裡捎了些特別的茶，所以就想請大家來嚐嚐。	ちょうど家から持ってきたお茶があるんですよ。みんなで飲みませんか？	마침 잘됐네요! 안 그래도 집에서 보내온 차를 끓였는데, 다들 함께해요.	I brought a special tea blend from my hometown. Thought you all might enjoy a taste.						0	2.7版本妮塔入队剧情
page1.3	诶嘿嘿，四女一男的群像戏，会发生点什么呢~	欸嘿嘿，四女一男的群像戲，會發生點什麼呢~	えへへ、女の子四人に男一人…これは何か起こる予感がしますね～	아아… 네 명의 여자와 한 명의 남자라… 무슨 일이 일어날까요~	Hehe~ Four girls, one man... I wonder what kind of story could unfold~?						0	2.7版本妮塔入队剧情
page1.4	抱歉，虽然收到了邀请函，但我和妮塔还有些要紧事，只能下次再喝……	抱歉，雖然收到了邀請函，但我和妮塔還有些要緊事，只能下次再喝……	ごめん、今ちょっとニタと急ぎの用事があって…また今度誘ってくれ。	미안~ 초대를 받아서 고맙긴 한데 지금 니타랑 조금 급한 일이 있어서, 차는 다음에 마시자…	Ah— sorry, we did get your invite, but Nita and I still have a few things to finish up. Rain check on the tea—						0	2.7版本妮塔入队剧情
page1.5	喂，妮塔！你怎么已经喝上了？	喂，妮塔！你怎麼已經喝起來了？	ニタ？もう飲んでるのか？	이봐, 니타! 설마 벌써 차를 마신 거야?	...Wait, Nita!? You're already drinking it!?						0	2.7版本妮塔入队剧情
page1.6	(吸溜)这茶太香了，我忍不住了嘛。	(吸溜)這茶太香了，我忍不住了嘛。	（ずずっ）あ、だってすごくいい香りなんだよ、つい我慢できなくてさ。	(차를 흡입하고) 차가 너무 향긋해서 참을 수가 없었어.	*slurp* It smelled so good — I couldn't help myself!						0	2.7版本妮塔入队剧情
page1.7	这款茶叫<orange>“摆渡”</>，在我家乡话里也有<orange>海浪私语</>的意思。	這款茶叫<orange>「擺渡」</>，在我的家鄉話裡也有<orange>海浪私語</>的意思。	これは<orange>「渡し船」</>というお茶なんです。私の故郷では<orange>「海浪のささやき」</>という意味があるんですよ。	이 차는 <orange>'배도'</>라는 이름을 갖고 있어요. 고향에서 말하기로는 <orange>'바다의 속삭임'</>이라는 뜻이 있다고 하죠.	This blend's called <orange>"Ferryman."</> In my hometown dialect, it also means <orange>"Whispers of the Sea."</>						0	2.7版本妮塔入队剧情
page1.8	它用岩盐熏制的红茶做基底，刚喝时能闻到<orange>海边</>柠檬树的清香，尾调是海藻烘焙后的烟熏香味。	它用岩鹽燻製的紅茶做基底，剛喝時能聞到<orange>海邊</>檸檬樹的清香，尾調是海藻烘焙後的煙燻香味。	岩塩で燻した紅茶がベースで、飲み始めはまるで<orange>海辺</>のレモンのような爽やかな香りが広がり、後味に海藻を焙ったようなスモーキーさが残るんです。	이건 바위 소금으로 훈제한 홍차로 만든 것인데, 갓 마실 때 <orange>바닷가</>의 레몬 나무 향기가 나고, 끝맛은 해조류의 훈제 향이 나요.	It's a black tea smoked over sea salt. The first sip brings the citrusy breeze of a <orange>seaside</> lemon grove, with a mellow finish of toasted seaweed.						0	2.7版本妮塔入队剧情
page1.9	啊~仿佛置身于在黄昏的甲板上，和分析员在躺椅上迎接落日，真是太美好了~	啊~彷彿置身於黃昏的甲板上，和分析員在躺椅上迎接落日，真是太美好了~	はぁ…まるで夕暮れの甲板で、分析員さんとデッキチェアに並んで沈む夕日を眺める気分…素敵…	아~ 마치 황혼의 갑판 위에서 분석가님과 함께 라운지 의자에 기대서 일몰을 맞이하는 기분이에요, 너무 좋네요!	Ahh~ I can practically feel myself on a sun-warmed deck at sunset... Lounging beside the Adjutant, watching the sky turn gold... So dreamy~						0	2.7版本妮塔入队剧情
page1.10	既然你们都觉得不错，那也给我来一杯吧。	既然你們都覺得不錯，那也給我來一杯吧。	そこまで言うなら、私にも一杯くれないか？	너희가 다 괜찮다고 하니까 나도 한잔해야겠네. 마리안, 나도 한 잔만 부탁해.	Well, if it's really that good... Pour me a cup too, would you?						0	2.7版本妮塔入队剧情
page1.11	只一小口，琥珀色的茶汤立刻带来清冽的海风气息。	只一小口，琥珀色的茶湯立刻帶來清冽的海風氣息。	琥珀色の茶を一口含むと、海風のような清々しさが口いっぱいに広がる。	한 모금을 마시고 나니 호박색 차에서 바로 바다의 상쾌한 기운이 느껴졌다.	Just one sip — and the amber liquid brought a crisp, briny breeze to life on my tongue.						0	2.7版本妮塔入队剧情
