字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
page1.1	看小情报官的反应，茶叶梗立起来预示好运的说法深入人心啊……	看小情報官的反應，茶葉梗立起來預示好運的說法深入人心啊……	…カロリンの「茶柱が立つと縁起がいい」説も、意外と効果覿面らしいな。	우리 작은 정보관의 반응을 보니, 찻잎 줄기를 세우면 행운이 올 거라는 말이 꽤 가슴에 와닿는 것 같네…	Judging by Miss Intelligence Officer's reaction, seems that old superstition about upright tea stalks is pretty popular among the girls...						0	2.7版本妮塔入队剧情
page1.2	不过，要给妮塔泡茶的话……该选什么茶比较合适呢？	不過，要幫妮塔泡茶的話……該選什麼茶比較適合呢？	…さて、ニタにお茶を淹れるとしたら、どんなのがいいんだろう？	그나저나 니타한테 차를 내주려면… 어떤 차가 좋을까?	If I'm going to make some tea for Nita... What blend would hit the spot?						0	2.7版本妮塔入队剧情
page1.3	妮塔？你在这里鬼鬼祟祟的，该不会又在偷偷搬运零食吧？	妮塔？你在這裡鬼鬼祟祟的，該不會又在偷偷搬運零食吧？	ニタ？そこでこそこそ何しているんだ？またお菓子でも隠しているのか？	니타? 여기서 수상쩍게 기웃거리는 거 보니까, 혹시 또 몰래 간식 챙기고 있는 거 아니야?	Nita? What are you sneaking around for over there? Don't tell me you're raiding the pantry again.						0	2.7版本妮塔入队剧情
page1.4	啊哈哈……没有没有，我是因为昨天小麦饮喝太多了，才想泡点茶来缓解头痛……	啊哈哈……沒有沒有，我是因為昨天小麥飲太多了，才想泡點茶來緩解頭痛……	や、やだな。昨日小麦ドリンク飲みすぎちゃって頭ガンガンだからさ、ちょっとお茶淹れようかと…	아하하… 아니야, 아니야! 어제 밀 사이다를 너무 많이 마셨더니, 머리가 아파서 차 좀 우려 마시려고…	Ahaha... Nah. I just... had a bit too much malt soda yesterday. Now I've got a slight headache, so I figured I'd brew something soothing...						0	2.7版本妮塔入队剧情
page1.5	这里应该有茉莉安存放的一些红茶，我记得她说要是有人想喝随时可以……	這裡應該有茉莉安存放的一些紅茶，我記得她說要是有人想喝隨時可以……	ここの棚にマリアンが高級紅茶を置いているはずだ。誰か欲しいならいつでもどうぞって言っていたな…	여기 마리안이 보관해 둔 블랙티가 있을 거야. 분명 마시고 싶으면 언제든 마셔도 된다고 했던 거 같은데…	I think Marian stashed some black tea in here. Said anyone could help themselves.						0	2.7版本妮塔入队剧情
page1.6	诶？不不不，那些茶也太贵重了！像我这种不懂茶的门外汉也喝不出什么区别。	欸？不不不，那些茶也太貴重了！像我這種不懂茶的門外漢也喝不出什麼差別。	いやいや無理無理！あんな高級なの、私みたいな素人じゃ違いとかわかんないし。	에? 아, 아냐! 그런 귀한 차는 너무 부담스러워! 난 차에 대해 잘 모르니까, 마셔도 별 차이를 못 느낄 거야.	Huh? No, no — her stuff's way too fancy! I wouldn't even know the difference. It'd be wasted on me.						0	2.7版本妮塔入队剧情
page1.7	我还是去公司的免费小料盒里找点吧，那里的东西也挺好的！	我還是去公司的免費區裡找點吧，那裡的東西也挺好的！	会社の無料ティーバッグコーナーで十分！あそこ品揃え豊富だし！	그냥 회사 무료 다과 코너에서 찾아볼게. 거기도 좋은 게 많아!	I'll just grab one of the freebie tea bags from the break room. That's plenty good for me!						0	2.7版本妮塔入队剧情
page1.8	小料盒里倒是选择不少，你打算用哪些？	免費區那邊倒是選擇不少，打算用哪些？	無料コーナーにはいろいろあるな。何を使う気なんだ？	거기에 선택지는 많지, 차를 어떻게 우릴 생각인데?	Mm, they've actually got a decent selection. Got something in mind?						0	2.7版本妮塔入队剧情
page1.9	妮塔信心满满地拿起养生壶，专注地往其中倒入茶料，等待它们在温热的水中舒展开来。	妮塔信心滿滿地拿起養生壺，專注地往其中倒入茶料，等待它們在溫熱的水中舒展開來。	ニタは養生ポットに茶葉をどさっと入れ、「絶対うまくいく！」とばかりにじっと湯気を見つめている。	니타는 자신만만하게 약탕기를 집어 들고, 집중하면서 찻잎을 넣기 시작했다. 그러고는 따뜻한 물속에서 찻잎들이 서서히 풀어지는 모습을 지켜봤다.	With quiet self-assurance, Nita picked up the kettle, poured in her blend, and watched the leaves unfurled gently in the steaming water.						0	2.7版本妮塔入队剧情
