字符串索引	中文简体	中文繁体	日语	韩语	英语	法语	西班牙语	德语	泰语	印尼语	1=临时文案  0和不填都=正式文案	备注
Key	zh_CN	zh_TW	ja_JP	ko_KR	en_US	fr_FR	es_ES	de_DE	th_TH	id_ID	disable	Remark
page1.1	「乐透卡」~到手！	「樂透卡」~到手！	やったぁ！「ロトカード」ゲット！	[로또 카드]를 손에 넣었어!	Jackpot~ Got the Lottery Card!						0	2.7版本妮塔入队剧情
page1.2	卡罗琳倒是个藏东西的好手，要不是从她那里要了提示，谁能想到东西居然在棚户区。	卡羅琳倒是個藏東西的高手，如果不是從她那裡要了提示，誰能想到東西居然在棚戶區。	カロリンって物を隠すの上手いよね。ヒントもらわなきゃ、まさかスラムエリアにあるなんて思わなかった。	캐롤린은 물건을 숨기는 데 참 능숙하단 말이지. 캐롤린한테 힌트를 받지 않았다면, 물건이 판자촌에 있다는 걸 누가 알았겠어.	Caroline's got a real knack for hiding stuff. If she hadn't dropped that hint, who'd have guessed it was stashed away in the Camps?						0	2.7版本妮塔入队剧情
page1.3	好久没回棚户区了，这里的空气……	好久沒回棚戶區了，這裡的空氣……	スラムエリア、久々に戻ったけど、ここの空気って…	오랜만에 판자촌에 왔더니, 여기 공기가…	It's been ages since I came back here. The air still smells...						0	2.7版本妮塔入队剧情
page1.4	妮塔活动了下筋骨，然后猛地深吸了一口气。	妮塔活動了下筋骨，然後猛地深吸了一口氣。	ニタは軽く伸びをしたあと、大きく深呼吸した。	니타가 몸을 풀더니 갑자기 깊게 숨을 들이켰다.	Nita stretched, cracked her neck, and took a deep breath.						0	2.7版本妮塔入队剧情
page1.5	呃……也不怎么清新啊，还是和以前一样哈哈哈。	呃……也不怎麼清新啊，還是跟以前一樣哈哈哈。	うっ…あんまり爽やかじゃないね…相変わらずだよ、はは…。	음... 그다지 신선한 공기도 아니구나, 여전히 예전 그대로네, 하하하.	Yep. Same old stink — not exactly fresh, hahaha...						0	2.7版本妮塔入队剧情
page1.6	我也算来过这儿好几次了，弯弯绕绕的路还是一点都没记住，太复杂了。	我也算來過這裡好幾次了，彎彎繞繞的路還是一點都記不住，太複雜了。	私も何回か来てるけど、入り組んでいるから道を全然覚えられないな。	나도 몇 번 와보긴 했지만, 길이 하도 복잡해서 여전히 기억이 안 나.	I've been here a few times myself, but I still can't tell which way's which. It's a total maze.						0	2.7版本妮塔入队剧情
page1.7	分析员记着干啥，有需要找我带路不就好了。	分析員記住要做什麼，有需要找我帶路不就好了。	分析員が覚える必要なんかないよ。迷ったら私が案内してあげるからね。	분석가, 뭐 하러 그런 걸 기억해. 필요하면 내가 길을 안내할 수 있잖아.	Then don't even bother trying to remember! You've got a local guide right here, don't you~?						0	2.7版本妮塔入队剧情
page1.8	也是，要说对棚户区的了解，谁能比得上妮塔？	也是，要說對棚戶區的了解，誰能比得上妮塔？	そうだな。スラムエリアのことなら、ニタが一番詳しいもんな。	맞아, 판자촌에 대해서 니타만큼 잘 아는 사람은 없을 거야.	Fair point. No one knows this place better than you, Nita.						0	2.7版本妮塔入队剧情
page1.9	之前那次……我记得你还在接受治疗，但作为“最优人选”，还是被卡罗琳硬拽来了。	之前那次……我記得你還在接受治療，但作為「最優人選」，還是被卡羅琳硬拉來了。	そういえば前に来たとき…ニタはまだ治療中だったのに、カロリンに無理やり「最適人選」として連れてこられたんだっけ。	그때… 넌 치료 중이었지만, '최적의 인물'이라고 생각해서 캐롤린이 강제로 데려왔었지.	I remember last time we were here, you were still in recovery. But Caroline roped you in anyway — said you were the "best fit for the job."						0	2.7版本妮塔入队剧情
